"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"maxlog10TPM"	"day"
"23"	"ENSMUSG00000005338"	"Cadm3"	0.783012228429424	"intermediate"	"ECs"	1	0.9316405580847	"D4"
"24"	"ENSMUSG00000005501"	"Usp40"	0.102231063494825	"housekeeping"	"FAPs"	1	1.16940376304708	"D4"
"25"	"ENSMUSG00000005674"	"Tomm40l"	0.458564896172695	"housekeeping"	"M1"	1	0.498925461399163	"D4"
"26"	"ENSMUSG00000005677"	"Nr1i3"	0.329492510065941	"housekeeping"	"M1"	1	0.568825580771012	"D4"
"27"	"ENSMUSG00000005681"	"Apoa2"	0.828628631528366	"specific"	"M2"	1	0.409485777178615	"D4"
"28"	"ENSMUSG00000005763"	"Cd247"	0.971068176466458	"specific"	"ECs"	1	0.774650852186752	"D4"
"29"	"ENSMUSG00000005886"	"Ncoa2"	0.119703990323766	"housekeeping"	"M2"	1	1.33585556344252	"D4"
"30"	"ENSMUSG00000006010"	"Odr4"	0.250292920472679	"housekeeping"	"FAPs"	1	1.21202120385598	"D4"
"31"	"ENSMUSG00000006299"	"Aamp"	0.145520267309164	"housekeeping"	"M1"	1	1.28935869889526	"D4"
"32"	"ENSMUSG00000006301"	"Tmbim1"	0.143171684566603	"housekeeping"	"ECs"	1	1.24766998670126	"D4"
"33"	"ENSMUSG00000006412"	"Pfdn2"	0.38139867079168	"housekeeping"	"M1"	1	0.639361677817434	"D4"
"34"	"ENSMUSG00000006471"	"Ndor1"	0.184305567947907	"housekeeping"	"M2"	1	0.759433714700461	"D4"
"35"	"ENSMUSG00000006542"	"Prkag3"	0.998823438996769	"specific"	"sCs"	1	0.214562065133749	"D4"
"36"	"ENSMUSG00000006576"	"Slc4a3"	0.85794924605076	"specific"	"FAPs"	1	0.715643399833866	"D4"
"37"	"ENSMUSG00000007097"	"Atp1a2"	0.892526953220078	"specific"	"sCs"	1	0.552300525986094	"D4"
"38"	"ENSMUSG00000007107"	"Atp1a4"	0.932950030606384	"specific"	"FAPs"	1	0.20300122707011	"D4"
"39"	"ENSMUSG00000008136"	"Fhl2"	0.883956858758712	"specific"	"FAPs"	1	1.36942747806715	"D4"
"40"	"ENSMUSG00000008475"	"Arpc5"	0.24027791799743	"housekeeping"	"M1"	1	2.1766798047591	"D4"
"41"	"ENSMUSG00000009030"	"Pdcl"	0.195643955111136	"housekeeping"	"M1"	1	1.03072179638881	"D4"
"42"	"ENSMUSG00000009214"	"Mymk"	0.994446998742929	"specific"	"sCs"	1	0.965025757339001	"D4"
"43"	"ENSMUSG00000009418"	"Nav1"	0.223628258530705	"housekeeping"	"ECs"	1	1.69830351007109	"D4"
"44"	"ENSMUSG00000009551"	"6330409D20Rik"	0.876094194648597	"specific"	"ECs"	1	0.9571373422014	"D4"
"45"	"ENSMUSG00000009563"	"Tor2a"	0.210872813441737	"housekeeping"	"M1"	1	1.07506941313424	"D4"
"46"	"ENSMUSG00000009614"	"Sardh"	0.811085990483427	"specific"	"FAPs"	1	0.761009964215193	"D4"
"47"	"ENSMUSG00000009633"	"G0s2"	0.817289634037208	"specific"	"FAPs"	1	0.711816682995661	"D4"
"48"	"ENSMUSG00000009772"	"Nuak2"	0.530755744999597	"intermediate"	"M2"	1	1.43631338707385	"D4"
"49"	"ENSMUSG00000009905"	"Kdsr"	0.280616135482996	"housekeeping"	"ECs"	1	0.853949992928945	"D4"
"50"	"ENSMUSG00000009907"	"Vps4b"	0.230115532115365	"housekeeping"	"M1"	1	1.502077986291	"D4"
"51"	"ENSMUSG00000010175"	"Prox1"	0.840779574697447	"specific"	"sCs"	1	0.747649833347096	"D4"
"52"	"ENSMUSG00000010290"	"AI597479"	0.467061427903372	"housekeeping"	"FAPs"	1	0.754942707345622	"D4"
"53"	"ENSMUSG00000010311"	"Optc"	0.989439508939735	"specific"	"FAPs"	1	0.50579175782964	"D4"
"54"	"ENSMUSG00000010453"	"Kansl3"	0.139385713341501	"housekeeping"	"ECs"	1	1.0676464990202	"D4"
"55"	"ENSMUSG00000010609"	"Psen2"	0.374012760942116	"housekeeping"	"M1"	1	1.17318247742641	"D4"
"56"	"ENSMUSG00000013275"	"Slc41a1"	0.383217694294835	"housekeeping"	"FAPs"	1	0.927106391993937	"D4"
"57"	"ENSMUSG00000013465"	"Nelfb"	0.254171457485941	"housekeeping"	"FAPs"	1	1.28363369904638	"D4"
"58"	"ENSMUSG00000013698"	"Pea15a"	0.197421020106441	"housekeeping"	"ECs"	1	1.68054478166562	"D4"
"59"	"ENSMUSG00000013973"	"Dedd"	0.240033152960109	"housekeeping"	"ECs"	1	1.01902367675905	"D4"
"60"	"ENSMUSG00000013997"	"Nit1"	0.139125732352157	"housekeeping"	"M1"	1	0.919815363863842	"D4"
"61"	"ENSMUSG00000014602"	"Kif1a"	0.87429706431607	"specific"	"M2"	1	0.311259636959783	"D4"
"62"	"ENSMUSG00000014867"	"Surf4"	0.262116052856544	"housekeeping"	"FAPs"	1	2.03385058793101	"D4"
"63"	"ENSMUSG00000014873"	"Surf2"	0.171302631072468	"housekeeping"	"FAPs"	1	1.24641096018136	"D4"
"64"	"ENSMUSG00000014980"	"Tsen15"	0.29087704010552	"housekeeping"	"FAPs"	1	1.15145367842374	"D4"
"65"	"ENSMUSG00000015085"	"Entpd2"	0.951943138980434	"specific"	"FAPs"	1	1.34394003971682	"D4"
"66"	"ENSMUSG00000015087"	"Rabl6"	0.150224123271227	"housekeeping"	"FAPs"	1	1.24539108333752	"D4"
"67"	"ENSMUSG00000015090"	"Ptgds"	0.999342816122693	"specific"	"sCs"	1	0.250964165131918	"D4"
"68"	"ENSMUSG00000015092"	"Edf1"	0.126566591197618	"housekeeping"	"M1"	1	1.6023785712259	"D4"
"69"	"ENSMUSG00000015094"	"Npdc1"	0.664696003611581	"intermediate"	"FAPs"	1	1.66464614160878	"D4"
"70"	"ENSMUSG00000015095"	"Fbxw5"	0.127364402035368	"housekeeping"	"M2"	1	0.958262587801114	"D4"
"71"	"ENSMUSG00000015222"	"Map2"	0.844526321915605	"specific"	"sCs"	1	1.06060702500015	"D4"
"72"	"ENSMUSG00000015314"	"Slamf6"	0.743559028594897	"intermediate"	"M2"	1	0.432171324446804	"D4"
"73"	"ENSMUSG00000015335"	"Zdhhc12"	0.284363660762059	"housekeeping"	"ECs"	1	0.673560342188628	"D4"
"74"	"ENSMUSG00000015355"	"Cd48"	0.752472421825076	"intermediate"	"M1"	1	2.06591883127003	"D4"
"75"	"ENSMUSG00000015488"	"Cacfd1"	0.338544425323135	"housekeeping"	"FAPs"	1	1.1812588930747	"D4"
"76"	"ENSMUSG00000015619"	"Gata3"	0.978491489684706	"specific"	"ECs"	1	0.16659524768781	"D4"
"77"	"ENSMUSG00000015790"	"Surf1"	0.196537661908477	"housekeeping"	"FAPs"	1	1.27521582767318	"D4"
"78"	"ENSMUSG00000015846"	"Rxra"	0.177583200529645	"housekeeping"	"M1"	1	1.08903641471692	"D4"
"79"	"ENSMUSG00000015962"	"1700016C15Rik"	0.643190510876096	"intermediate"	"M1"	1	0.292344735043634	"D4"
"80"	"ENSMUSG00000016179"	"Camk1g"	0.876246477713225	"specific"	"FAPs"	1	0.150980932513887	"D4"
"81"	"ENSMUSG00000016181"	"Utp25"	0.173948330716186	"housekeeping"	"sCs"	1	0.613626669527183	"D4"
"82"	"ENSMUSG00000016194"	"Hsd11b1"	0.929189722119705	"specific"	"FAPs"	1	1.01109510154708	"D4"
"83"	"ENSMUSG00000016200"	"Syt14"	0.998378081007809	"specific"	"sCs"	1	0.180140619975994	"D4"
"84"	"ENSMUSG00000016262"	"Sertad4"	0.85354382400665	"specific"	"FAPs"	1	1.49122211150348	"D4"
"85"	"ENSMUSG00000016493"	"Cd46"	0.809469979973877	"specific"	"ECs"	1	0.63126770996512	"D4"
"86"	"ENSMUSG00000016494"	"Cd34"	0.749426052870132	"intermediate"	"ECs"	1	2.39819045170855	"D4"
"87"	"ENSMUSG00000016526"	"Dyrk3"	0.978711354333045	"specific"	"M1"	1	0.256273922722689	"D4"
"88"	"ENSMUSG00000016529"	"Il10"	0.572073640789851	"intermediate"	"M2"	1	1.32559622961351	"D4"
"89"	"ENSMUSG00000016918"	"Sulf1"	0.712544538404768	"intermediate"	"FAPs"	1	1.98451200683222	"D4"
"90"	"ENSMUSG00000017418"	"Arl5b"	0.145417751759095	"housekeeping"	"M2"	1	1.31245503056609	"D4"
"91"	"ENSMUSG00000018196"	"Glrx2"	0.137349392010555	"housekeeping"	"ECs"	1	0.756939125022582	"D4"
"92"	"ENSMUSG00000018199"	"Ro60"	0.282556105158297	"housekeeping"	"FAPs"	1	0.99041613851919	"D4"
"93"	"ENSMUSG00000018417"	"Myo1b"	0.576511862404536	"intermediate"	"ECs"	1	1.72304657492164	"D4"
"94"	"ENSMUSG00000019230"	"Lhx9"	0.968442977370328	"specific"	"FAPs"	1	0.0984213391451268	"D4"
"95"	"ENSMUSG00000019699"	"Akt3"	0.255102477128573	"housekeeping"	"ECs"	1	1.41074126640221	"D4"
"96"	"ENSMUSG00000022995"	"Enah"	0.518328849244734	"intermediate"	"ECs"	1	1.28023390524276	"D4"
"97"	"ENSMUSG00000023094"	"Msrb2"	0.436689436261679	"housekeeping"	"FAPs"	1	0.464723833394615	"D4"
"98"	"ENSMUSG00000023150"	"Ivns1abp"	0.100302305696344	"housekeeping"	"M2"	1	1.79171502521809	"D4"
"99"	"ENSMUSG00000023206"	"Il15ra"	0.484148369690393	"housekeeping"	"FAPs"	1	0.995171754867372	"D4"
"100"	"ENSMUSG00000025776"	"Crispld1"	0.841868927786781	"specific"	"ECs"	1	0.464550453650898	"D4"
"101"	"ENSMUSG00000025779"	"Ly96"	0.354819080181375	"housekeeping"	"M1"	1	1.42755810818274	"D4"
"102"	"ENSMUSG00000025780"	"Itih5"	0.7744018906838	"intermediate"	"FAPs"	1	1.31407383307121	"D4"
"103"	"ENSMUSG00000025781"	"Atp5c1"	0.0857702619767375	"housekeeping"	"M1"	1	2.0746239938324	"D4"
"104"	"ENSMUSG00000025782"	"Taf3"	0.179535162848866	"housekeeping"	"M1"	1	0.80367056270937	"D4"
"105"	"ENSMUSG00000025815"	"Dhtkd1"	0.821619809897666	"specific"	"FAPs"	1	0.287445459333535	"D4"
"106"	"ENSMUSG00000025816"	"Sec61a2"	0.141576243268421	"housekeeping"	"FAPs"	1	1.11853520193494	"D4"
"107"	"ENSMUSG00000025817"	"Nudt5"	0.134467688756077	"housekeeping"	"M1"	1	1.09596307527689	"D4"
"108"	"ENSMUSG00000025902"	"Sox17"	0.999265004318449	"specific"	"ECs"	1	1.64630033537927	"D4"
"109"	"ENSMUSG00000025903"	"Lypla1"	0.112488111378715	"housekeeping"	"M1"	1	1.59578584635346	"D4"
"110"	"ENSMUSG00000025911"	"Adhfe1"	0.724479317833671	"intermediate"	"ECs"	1	0.483225934270858	"D4"
"111"	"ENSMUSG00000025912"	"Mybl1"	0.450076991338972	"housekeeping"	"ECs"	1	0.612173249051192	"D4"
"112"	"ENSMUSG00000025915"	"Sgk3"	0.431700391411993	"housekeeping"	"M2"	1	1.61529851233631	"D4"
"113"	"ENSMUSG00000025917"	"Cops5"	0.138660780841199	"housekeeping"	"M1"	1	1.50284526603478	"D4"
"114"	"ENSMUSG00000025921"	"Rdh10"	0.482826878513538	"housekeeping"	"FAPs"	1	0.988034193238768	"D4"
"115"	"ENSMUSG00000025925"	"Terf1"	0.196417694459605	"housekeeping"	"ECs"	1	1.01738866273475	"D4"
"116"	"ENSMUSG00000025930"	"Msc"	0.806770727714694	"specific"	"FAPs"	1	0.889739116967043	"D4"
"117"	"ENSMUSG00000025931"	"Paqr8"	0.654807317395	"intermediate"	"ECs"	1	0.582601912744954	"D4"
"118"	"ENSMUSG00000025934"	"Gsta3"	0.944050788170626	"specific"	"FAPs"	1	0.045679120531633	"D4"
"119"	"ENSMUSG00000025935"	"Tram1"	0.158509335828774	"housekeeping"	"FAPs"	1	1.95906873373866	"D4"
"120"	"ENSMUSG00000025937"	"Lactb2"	0.339833481744659	"housekeeping"	"M1"	1	0.92520103600666	"D4"
"121"	"ENSMUSG00000025938"	"Slco5a1"	0.941689897843977	"specific"	"FAPs"	1	0.74790359101792	"D4"
"122"	"ENSMUSG00000025949"	"Pikfyve"	0.249411965228712	"housekeeping"	"M1"	1	1.33261325039725	"D4"
"123"	"ENSMUSG00000025956"	"Mettl21a"	0.448746787887202	"housekeeping"	"FAPs"	1	0.909751147918259	"D4"
"124"	"ENSMUSG00000025958"	"Creb1"	0.113608112880642	"housekeeping"	"M2"	1	1.45704397911313	"D4"
"125"	"ENSMUSG00000025969"	"Nrp2"	0.352392120890924	"housekeeping"	"ECs"	1	1.74583360066339	"D4"
"126"	"ENSMUSG00000025971"	"Maip1"	0.166870243529076	"housekeeping"	"M1"	1	0.555318085077241	"D4"
"127"	"ENSMUSG00000025977"	"Boll"	0.995438532239716	"specific"	"sCs"	1	0.105006625937237	"D4"
"128"	"ENSMUSG00000025978"	"Rftn2"	0.690740490891641	"intermediate"	"FAPs"	1	1.02115114268052	"D4"
"129"	"ENSMUSG00000025979"	"Mob4"	0.110313065747765	"housekeeping"	"M1"	1	1.32178192485106	"D4"
"130"	"ENSMUSG00000025981"	"Coq10b"	0.21604706408085	"housekeeping"	"M2"	1	1.69508868535054	"D4"
"131"	"ENSMUSG00000025982"	"Sf3b1"	0.115591914956428	"housekeeping"	"M2"	1	2.04307376447731	"D4"
"132"	"ENSMUSG00000025983"	"Ccdc150"	0.785425575962164	"intermediate"	"sCs"	1	0.0711823431023143	"D4"
"133"	"ENSMUSG00000025995"	"Wdr75"	0.150408350123649	"housekeeping"	"FAPs"	1	1.12895679514011	"D4"
"134"	"ENSMUSG00000025997"	"Ikzf2"	0.93029761856982	"specific"	"FAPs"	1	0.677857985878056	"D4"
"135"	"ENSMUSG00000026000"	"Lancl1"	0.352754258142768	"housekeeping"	"FAPs"	1	0.557354272085822	"D4"
"136"	"ENSMUSG00000026003"	"Acadl"	0.040994628613865	"housekeeping"	"M1"	1	1.30089865341589	"D4"
"137"	"ENSMUSG00000026004"	"Kansl1l"	0.200760373668362	"housekeeping"	"M2"	1	1.67050023230993	"D4"
"138"	"ENSMUSG00000026020"	"Nop58"	0.332508442002507	"housekeeping"	"FAPs"	1	1.72396876032924	"D4"
"139"	"ENSMUSG00000026023"	"Cdk15"	0.966254538590157	"specific"	"FAPs"	1	0.135713020109376	"D4"
"140"	"ENSMUSG00000026024"	"Als2"	0.237285446856589	"housekeeping"	"M1"	1	0.844709089478048	"D4"
"141"	"ENSMUSG00000026028"	"Trak2"	0.150456007687243	"housekeeping"	"ECs"	1	1.24424337661102	"D4"
"142"	"ENSMUSG00000026029"	"Casp8"	0.226374884983627	"housekeeping"	"ECs"	1	1.43166765391991	"D4"
"143"	"ENSMUSG00000026032"	"Ndufb3"	0.210330884137086	"housekeeping"	"M1"	1	1.20228452093729	"D4"
"144"	"ENSMUSG00000026036"	"Nif3l1"	0.0937147456027485	"housekeeping"	"M1"	1	0.62166131195841	"D4"
"145"	"ENSMUSG00000026037"	"Orc2"	0.146228623557101	"housekeeping"	"M1"	1	0.834342912328664	"D4"
"146"	"ENSMUSG00000026039"	"Sgo2a"	0.521059256882402	"intermediate"	"ECs"	1	0.972258409438229	"D4"
"147"	"ENSMUSG00000026042"	"Col5a2"	0.752136304353364	"intermediate"	"FAPs"	1	2.68034376335325	"D4"
"148"	"ENSMUSG00000026043"	"Col3a1"	0.745099495659341	"intermediate"	"FAPs"	1	3.47221099169921	"D4"
"149"	"ENSMUSG00000026047"	"Poglut2"	0.380741502083439	"housekeeping"	"FAPs"	1	1.2495934941867	"D4"
"150"	"ENSMUSG00000026049"	"Tex30"	0.126302954498124	"housekeeping"	"M1"	1	0.950131191346549	"D4"
"151"	"ENSMUSG00000026062"	"Slc9a2"	0.999036420843967	"specific"	"sCs"	1	0.166124485054875	"D4"
"152"	"ENSMUSG00000026069"	"Il1rl1"	0.951747680517075	"specific"	"FAPs"	1	0.917959016234775	"D4"
"153"	"ENSMUSG00000026072"	"Il1r1"	0.673309288052761	"intermediate"	"FAPs"	1	1.85835740468847	"D4"
"154"	"ENSMUSG00000026074"	"Map4k4"	0.115235065604123	"housekeeping"	"ECs"	1	1.86192762782787	"D4"
"155"	"ENSMUSG00000026078"	"Pdcl3"	0.130968654716793	"housekeeping"	"M2"	1	0.921987997260808	"D4"
"156"	"ENSMUSG00000026080"	"Chst10"	0.992205734611919	"specific"	"FAPs"	1	0.281519612806839	"D4"
"157"	"ENSMUSG00000026082"	"Rev1"	0.0977215907745293	"housekeeping"	"FAPs"	1	1.05559599411706	"D4"
"158"	"ENSMUSG00000026083"	"Eif5b"	0.137174966738	"housekeeping"	"M1"	1	1.41171202316748	"D4"
"159"	"ENSMUSG00000026087"	"Mrpl30"	0.11643613782249	"housekeeping"	"FAPs"	1	1.39477945231839	"D4"
"160"	"ENSMUSG00000026088"	"Mitd1"	0.29534105814609	"housekeeping"	"ECs"	1	1.26369926252624	"D4"
"161"	"ENSMUSG00000026090"	"2010300C02Rik"	0.993934346522295	"specific"	"ECs"	1	0.140050554452349	"D4"
"162"	"ENSMUSG00000026094"	"Stk17b"	0.269654992857605	"housekeeping"	"M2"	1	1.72676420731916	"D4"
"163"	"ENSMUSG00000026095"	"Asnsd1"	0.129379762942311	"housekeeping"	"M1"	1	1.22114626298818	"D4"
"164"	"ENSMUSG00000026096"	"Osgepl1"	0.299455761080128	"housekeeping"	"FAPs"	1	0.719548350525649	"D4"
"165"	"ENSMUSG00000026097"	"Ormdl1"	0.485642023626396	"housekeeping"	"M1"	1	0.968750982311679	"D4"
"166"	"ENSMUSG00000026107"	"Nabp1"	0.233693622436993	"housekeeping"	"M2"	1	1.76620950340168	"D4"
"167"	"ENSMUSG00000026109"	"Tmeff2"	0.908838510070443	"specific"	"FAPs"	1	0.85370032174068	"D4"
"168"	"ENSMUSG00000026110"	"Mgat4a"	0.457788611814017	"housekeeping"	"ECs"	1	1.61980464229691	"D4"
"169"	"ENSMUSG00000026111"	"Unc50"	0.178459298987846	"housekeeping"	"FAPs"	1	1.31118829279627	"D4"
"170"	"ENSMUSG00000026113"	"Inpp4a"	0.323863164070653	"housekeeping"	"M2"	1	1.4010921152296	"D4"
"171"	"ENSMUSG00000026116"	"Tmem131"	0.131936935773056	"housekeeping"	"M2"	1	1.51777594928656	"D4"
"172"	"ENSMUSG00000026121"	"Sema4c"	0.632274316749251	"intermediate"	"ECs"	1	1.17583660607083	"D4"
"173"	"ENSMUSG00000026123"	"Plekhb2"	0.469579032695509	"housekeeping"	"M1"	1	1.53250178499876	"D4"
"174"	"ENSMUSG00000026126"	"Ptpn18"	0.611863218140018	"intermediate"	"M1"	1	1.34288070424454	"D4"
"175"	"ENSMUSG00000026127"	"Imp4"	0.271250271171768	"housekeeping"	"M1"	1	0.972200191781351	"D4"
"176"	"ENSMUSG00000026134"	"Prim2"	0.155563085783007	"housekeeping"	"M1"	1	0.895271032551132	"D4"
"177"	"ENSMUSG00000026141"	"Col19a1"	0.996204881359724	"specific"	"sCs"	1	0.473855303567742	"D4"
"178"	"ENSMUSG00000026142"	"Rhbdd1"	0.121215644312902	"housekeeping"	"M2"	1	0.787450609109084	"D4"
"179"	"ENSMUSG00000026149"	"Tm4sf20"	0.582415834208065	"intermediate"	"M1"	1	0.263993103862129	"D4"
"180"	"ENSMUSG00000026150"	"Mff"	0.0720954234224409	"housekeeping"	"M1"	1	1.62600162407345	"D4"
"181"	"ENSMUSG00000026153"	"Fam135a"	0.461785497713749	"housekeeping"	"ECs"	1	1.02627370227672	"D4"
"182"	"ENSMUSG00000026154"	"Sdhaf4"	0.274325886320133	"housekeeping"	"M1"	1	0.940027540315299	"D4"
"183"	"ENSMUSG00000026155"	"Smap1"	0.173417767996907	"housekeeping"	"FAPs"	1	1.50173041511997	"D4"
"184"	"ENSMUSG00000026156"	"B3gat2"	0.820935407004026	"specific"	"M1"	1	0.21569500737507	"D4"
"185"	"ENSMUSG00000026158"	"Ogfrl1"	0.403448074858455	"housekeeping"	"M2"	1	1.13163001379361	"D4"
"186"	"ENSMUSG00000026159"	"Agfg1"	0.187893182380523	"housekeeping"	"M1"	1	1.56962300671944	"D4"
"187"	"ENSMUSG00000026162"	"Nhej1"	0.808667745586756	"specific"	"M1"	1	0.308503798261153	"D4"
"188"	"ENSMUSG00000026163"	"Sphkap"	0.997725866665901	"specific"	"FAPs"	1	0.392867779602226	"D4"
"189"	"ENSMUSG00000026175"	"Vil1"	0.551753324113281	"intermediate"	"FAPs"	1	0.366094368051991	"D4"
"190"	"ENSMUSG00000026179"	"Pnkd"	0.399588588303597	"housekeeping"	"ECs"	1	1.31321639597602	"D4"
"191"	"ENSMUSG00000026185"	"Igfbp5"	0.665710697864742	"intermediate"	"sCs"	1	1.9442507266737	"D4"
"192"	"ENSMUSG00000026187"	"Xrcc5"	0.60426224470241	"intermediate"	"sCs"	1	0.934081526951043	"D4"
"193"	"ENSMUSG00000026189"	"Pecr"	0.801941832467303	"specific"	"FAPs"	1	0.540982557449783	"D4"
"194"	"ENSMUSG00000026192"	"Atic"	0.239629111703473	"housekeeping"	"FAPs"	1	1.36073952389672	"D4"
"195"	"ENSMUSG00000026193"	"Fn1"	0.387585810243677	"housekeeping"	"FAPs"	1	3.13429681110857	"D4"
"196"	"ENSMUSG00000026196"	"Bard1"	0.308236956026114	"housekeeping"	"sCs"	1	0.447089280678583	"D4"
"197"	"ENSMUSG00000026197"	"Zfand2b"	0.214819921125313	"housekeeping"	"M2"	1	0.901150963773824	"D4"
"198"	"ENSMUSG00000026199"	"Ankzf1"	0.269700084336682	"housekeeping"	"FAPs"	1	0.820620471346057	"D4"
"199"	"ENSMUSG00000026200"	"Glb1l"	0.273178700874907	"housekeeping"	"FAPs"	1	0.935061447665449	"D4"
"200"	"ENSMUSG00000026202"	"Tuba4a"	0.3883547890298	"housekeeping"	"M1"	1	1.25198834410552	"D4"
"201"	"ENSMUSG00000026204"	"Ptprn"	0.758596166038416	"intermediate"	"FAPs"	1	0.576494011230782	"D4"
"202"	"ENSMUSG00000026207"	"Speg"	0.70319086514929	"intermediate"	"FAPs"	1	0.746128250239528	"D4"
"203"	"ENSMUSG00000026208"	"Des"	0.782827966190568	"intermediate"	"sCs"	1	1.62270079742875	"D4"
"204"	"ENSMUSG00000026209"	"Dnpep"	0.283086928672982	"housekeeping"	"FAPs"	1	1.25625519075999	"D4"
"205"	"ENSMUSG00000026211"	"Obsl1"	0.864600064899636	"specific"	"FAPs"	1	1.27506253881773	"D4"
"206"	"ENSMUSG00000026219"	"Trip12"	0.0790442364968653	"housekeeping"	"M1"	1	1.83495889355095	"D4"
"207"	"ENSMUSG00000026222"	"Sp100"	0.258079162090546	"housekeeping"	"ECs"	1	2.14227785027417	"D4"
"208"	"ENSMUSG00000026224"	"4933407L21Rik"	0.817836408835959	"specific"	"ECs"	1	0.429779181124103	"D4"
"209"	"ENSMUSG00000026229"	"Psmd1"	0.180697536282876	"housekeeping"	"M1"	1	1.72563471926793	"D4"
"210"	"ENSMUSG00000026234"	"Ncl"	0.0403863068766666	"housekeeping"	"M1"	1	1.88124554151764	"D4"
"211"	"ENSMUSG00000026235"	"Epha4"	0.746344878236059	"intermediate"	"FAPs"	1	1.08561417518368	"D4"
"212"	"ENSMUSG00000026239"	"Pde6d"	0.155438320529778	"housekeeping"	"ECs"	1	1.11267502099524	"D4"
"213"	"ENSMUSG00000026240"	"Cops7b"	0.203806984406089	"housekeeping"	"M1"	1	0.658922864245858	"D4"
"214"	"ENSMUSG00000026241"	"Nppc"	0.994907322208188	"specific"	"FAPs"	1	0.365233880869701	"D4"
"215"	"ENSMUSG00000026245"	"Farsb"	0.130255298655859	"housekeeping"	"M1"	1	1.35372316311696	"D4"
"216"	"ENSMUSG00000026249"	"Serpine2"	0.746229584191807	"intermediate"	"FAPs"	1	1.96357247625857	"D4"
"217"	"ENSMUSG00000026251"	"Chrnd"	0.997408410560324	"specific"	"sCs"	1	0.928504435069851	"D4"
"218"	"ENSMUSG00000026253"	"Chrng"	0.925112979725642	"specific"	"sCs"	1	0.713117024016363	"D4"
"219"	"ENSMUSG00000026254"	"Eif4e2"	0.137267876192284	"housekeeping"	"FAPs"	1	1.58242637079791	"D4"
"220"	"ENSMUSG00000026255"	"Efhd1"	0.977433534181791	"specific"	"FAPs"	1	0.354629663360806	"D4"
"221"	"ENSMUSG00000026259"	"Ngef"	0.994954818115818	"specific"	"sCs"	1	0.0481884401844289	"D4"
"222"	"ENSMUSG00000026269"	"Rnpepl1"	0.217856196764142	"housekeeping"	"M2"	1	1.23933387446235	"D4"
"223"	"ENSMUSG00000026271"	"Gpr35"	0.76985895294171	"intermediate"	"M2"	1	1.52794640367176	"D4"
"224"	"ENSMUSG00000026273"	"Mterf4"	0.43826352281268	"housekeeping"	"FAPs"	1	0.893799180909291	"D4"
