"id"	"symbol"	"Tau"	"class"	"whichMAX"	"nbMAX"	"day"
"8002"	"ENSMUSG00000058883"	"Zfp708"	1	"specific"	"FAPs"	1	"D0"
"8012"	"ENSMUSG00000060429"	"Sntb1"	0.83438171024398	"specific"	"sCs"	1	"D0"
"8019"	"ENSMUSG00000061603"	"Akap6"	1	"specific"	"sCs"	1	"D0"
"8029"	"ENSMUSG00000063522"	"Ly6m"	1	"specific"	"ECs"	1	"D0"
"8030"	"ENSMUSG00000063632"	"Sox11"	0.953190859311565	"specific"	"sCs"	1	"D0"
"8031"	"ENSMUSG00000064063"	"BC048507"	1	"specific"	"ECs"	1	"D0"
"8040"	"ENSMUSG00000069117"	"Rps18-ps6"	1	"specific"	"ECs"	1	"D0"
"8045"	"ENSMUSG00000071203"	"Naip5"	1	"specific"	"ECs"	1	"D0"
"8050"	"ENSMUSG00000071398"	"2410004P03Rik"	1	"specific"	"FAPs"	1	"D0"
"8053"	"ENSMUSG00000072066"	"6720489N17Rik"	1	"specific"	"sCs"	1	"D0"
"8054"	"ENSMUSG00000072487"	"Mroh5"	1	"specific"	"sCs"	1	"D0"
"8056"	"ENSMUSG00000072568"	"Lratd2"	1	"specific"	"ECs"	1	"D0"
"8064"	"ENSMUSG00000073158"	"9030624G23Rik"	1	"specific"	"sCs"	1	"D0"
"8065"	"ENSMUSG00000073197"	"5730507C01Rik"	1	"specific"	"sCs"	1	"D0"
"8068"	"ENSMUSG00000074824"	"Rslcan18"	0.843438214282642	"specific"	"FAPs"	1	"D0"
"8076"	"ENSMUSG00000075707"	"Dio3"	1	"specific"	"FAPs"	1	"D0"
"8077"	"ENSMUSG00000078302"	"Foxd1"	1	"specific"	"sCs"	1	"D0"
"8079"	"ENSMUSG00000078942"	"Naip6"	1	"specific"	"FAPs"	1	"D0"
"8080"	"ENSMUSG00000078945"	"Naip2"	1	"specific"	"ECs"	1	"D0"
"8081"	"ENSMUSG00000078994"	"Zfp429"	1	"specific"	"ECs"	1	"D0"
"8082"	"ENSMUSG00000078995"	"Zfp456"	1	"specific"	"ECs"	1	"D0"
"8083"	"ENSMUSG00000079012"	"Serpina3m"	1	"specific"	"FAPs"	1	"D0"
"8099"	"ENSMUSG00000091183"	"Gm5141"	1	"specific"	"sCs"	1	"D0"
"8102"	"ENSMUSG00000092233"	"Gm20403"	0.87829659750772	"specific"	"ECs"	1	"D0"
"8103"	"ENSMUSG00000092305"	"Prps1l1"	0.913868148672845	"specific"	"ECs"	1	"D0"
"8105"	"ENSMUSG00000093847"	"Gm5039"	1	"specific"	"FAPs"	1	"D0"
"8108"	"ENSMUSG00000094447"	"9430069I07Rik"	1	"specific"	"sCs"	1	"D0"
"8112"	"ENSMUSG00000095799"	"Gm8332"	1	"specific"	"FAPs"	1	"D0"
"8113"	"ENSMUSG00000096199"	"Ptrhd1"	1	"specific"	"sCs"	1	"D0"
"8115"	"ENSMUSG00000096458"	"Moap1"	0.815270668016935	"specific"	"ECs"	1	"D0"
"8116"	"ENSMUSG00000096619"	"Gm2035"	1	"specific"	"FAPs"	1	"D0"
"8122"	"ENSMUSG00000099115"	"Gm17190"	1	"specific"	"FAPs"	1	"D0"
"8123"	"ENSMUSG00000099418"	"Gm6657"	1	"specific"	"FAPs"	1	"D0"
"8130"	"ENSMUSG00000109228"	"Fam81b"	1	"specific"	"sCs"	1	"D0"
"8134"	"ENSMUSG00000114075"	"Gm16368"	1	"specific"	"sCs"	1	"D0"
"8136"	"ENSMUSG00000114470"	"Gm49395"	0.896576966714936	"specific"	"sCs"	1	"D0"
"8139"	"ENSMUSG00000118537"	"Shld3"	1	"specific"	"sCs"	1	"D0"
"8141"	"ENSMUSG00000000489"	"Pdgfb"	0.810625960640109	"specific"	"ECs"	1	"D0"
"8157"	"ENSMUSG00000001656"	"Hoxc11"	1	"specific"	"sCs"	1	"D0"
"8199"	"ENSMUSG00000005716"	"Pvalb"	1	"specific"	"FAPs"	1	"D0"
"8206"	"ENSMUSG00000006369"	"Fbln1"	0.847434644582563	"specific"	"FAPs"	1	"D0"
"8209"	"ENSMUSG00000006958"	"Chrd"	0.881100618856629	"specific"	"FAPs"	1	"D0"
"8212"	"ENSMUSG00000007033"	"Hspa1l"	1	"specific"	"sCs"	1	"D0"
"8223"	"ENSMUSG00000009097"	"Tbx1"	1	"specific"	"sCs"	1	"D0"
"8247"	"ENSMUSG00000015476"	"Prrt1"	1	"specific"	"FAPs"	1	"D0"
"8254"	"ENSMUSG00000016624"	"Phf21b"	1	"specific"	"sCs"	1	"D0"
"8257"	"ENSMUSG00000016763"	"Scube1"	1	"specific"	"sCs"	1	"D0"
"8259"	"ENSMUSG00000018008"	"Cyth4"	1	"specific"	"ECs"	1	"D0"
"8261"	"ENSMUSG00000018169"	"Mfng"	1	"specific"	"ECs"	1	"D0"
"8279"	"ENSMUSG00000022415"	"Syngr1"	1	"specific"	"sCs"	1	"D0"
"8287"	"ENSMUSG00000022439"	"Parvg"	1	"specific"	"ECs"	1	"D0"
"8290"	"ENSMUSG00000022445"	"Cyp2d26"	0.87496770639304	"specific"	"FAPs"	1	"D0"
"8291"	"ENSMUSG00000022449"	"Adamts20"	1	"specific"	"sCs"	1	"D0"
"8293"	"ENSMUSG00000022464"	"Slc38a4"	1	"specific"	"sCs"	1	"D0"
"8301"	"ENSMUSG00000022479"	"Vdr"	1	"specific"	"sCs"	1	"D0"
"8302"	"ENSMUSG00000022483"	"Col2a1"	1	"specific"	"sCs"	1	"D0"
"8304"	"ENSMUSG00000022485"	"Hoxc5"	1	"specific"	"FAPs"	1	"D0"
"8308"	"ENSMUSG00000022504"	"Ciita"	1	"specific"	"FAPs"	1	"D0"
"8312"	"ENSMUSG00000022510"	"Trp63"	1	"specific"	"FAPs"	1	"D0"
"8316"	"ENSMUSG00000022519"	"Srl"	1	"specific"	"sCs"	1	"D0"
"8338"	"ENSMUSG00000022652"	"Morc1"	1	"specific"	"FAPs"	1	"D0"
"8347"	"ENSMUSG00000022679"	"Mpv17l"	1	"specific"	"sCs"	1	"D0"
"8369"	"ENSMUSG00000022753"	"Tmem30c"	1	"specific"	"sCs"	1	"D0"
"8370"	"ENSMUSG00000022754"	"Tmem45a"	0.924004430699261	"specific"	"FAPs"	1	"D0"
"8371"	"ENSMUSG00000022756"	"Slc7a4"	1	"specific"	"sCs"	1	"D0"
"8375"	"ENSMUSG00000022768"	"Ccdc116"	1	"specific"	"sCs"	1	"D0"
"8388"	"ENSMUSG00000022803"	"Popdc2"	1	"specific"	"sCs"	1	"D0"
"8393"	"ENSMUSG00000022824"	"Muc13"	1	"specific"	"FAPs"	1	"D0"
"8396"	"ENSMUSG00000022829"	"Stxbp5l"	1	"specific"	"sCs"	1	"D0"
"8397"	"ENSMUSG00000022831"	"Hcls1"	1	"specific"	"ECs"	1	"D0"
"8402"	"ENSMUSG00000022842"	"Ece2"	1	"specific"	"FAPs"	1	"D0"
"8414"	"ENSMUSG00000022871"	"Fetub"	1	"specific"	"FAPs"	1	"D0"
"8423"	"ENSMUSG00000022899"	"Slc15a2"	0.804502366592944	"specific"	"ECs"	1	"D0"
"8443"	"ENSMUSG00000022993"	"4930415O20Rik"	1	"specific"	"sCs"	1	"D0"
"8452"	"ENSMUSG00000023019"	"Gpd1"	1	"specific"	"sCs"	1	"D0"
"8458"	"ENSMUSG00000023032"	"Slc4a8"	1	"specific"	"sCs"	1	"D0"
"8460"	"ENSMUSG00000023043"	"Krt18"	1	"specific"	"ECs"	1	"D0"
"8462"	"ENSMUSG00000023045"	"Soat2"	1	"specific"	"FAPs"	1	"D0"
"8463"	"ENSMUSG00000023046"	"Igfbp6"	0.93323785760973	"specific"	"FAPs"	1	"D0"
"8469"	"ENSMUSG00000023169"	"Slc38a1"	0.818882324716397	"specific"	"sCs"	1	"D0"
"8471"	"ENSMUSG00000023484"	"Prph"	1	"specific"	"ECs"	1	"D0"
"8476"	"ENSMUSG00000023826"	"Prkn"	1	"specific"	"FAPs"	1	"D0"
"8482"	"ENSMUSG00000023903"	"Mmp25"	1	"specific"	"ECs"	1	"D0"
"8486"	"ENSMUSG00000023911"	"Flywch2"	1	"specific"	"FAPs"	1	"D0"
"8509"	"ENSMUSG00000024011"	"Pi16"	0.874805588079144	"specific"	"FAPs"	1	"D0"
"8514"	"ENSMUSG00000024029"	"Tff3"	1	"specific"	"ECs"	1	"D0"
"8525"	"ENSMUSG00000024059"	"Clip4"	0.893691956025193	"specific"	"FAPs"	1	"D0"
"8534"	"ENSMUSG00000024076"	"Vit"	1	"specific"	"FAPs"	1	"D0"
"8539"	"ENSMUSG00000024084"	"Qpct"	0.959459921074063	"specific"	"FAPs"	1	"D0"
"8540"	"ENSMUSG00000024087"	"Cyp1b1"	1	"specific"	"FAPs"	1	"D0"
"8546"	"ENSMUSG00000024112"	"Cacna1h"	0.87409406042464	"specific"	"sCs"	1	"D0"
"8552"	"ENSMUSG00000024155"	"Meiob"	1	"specific"	"sCs"	1	"D0"
"8557"	"ENSMUSG00000024168"	"Tmem204"	0.803008333507911	"specific"	"FAPs"	1	"D0"
"8560"	"ENSMUSG00000024177"	"Nme4"	0.851217165135036	"specific"	"sCs"	1	"D0"
"8561"	"ENSMUSG00000024180"	"Tmem8"	1	"specific"	"ECs"	1	"D0"
"8564"	"ENSMUSG00000024186"	"Rgs11"	0.869964427435871	"specific"	"FAPs"	1	"D0"
"8574"	"ENSMUSG00000024215"	"Spdef"	1	"specific"	"FAPs"	1	"D0"
"8580"	"ENSMUSG00000024245"	"Tmem178"	1	"specific"	"sCs"	1	"D0"
"8586"	"ENSMUSG00000024300"	"Myo1f"	1	"specific"	"ECs"	1	"D0"
"8595"	"ENSMUSG00000024371"	"C2"	0.924732902950065	"specific"	"FAPs"	1	"D0"
"8599"	"ENSMUSG00000024401"	"Tnf"	1	"specific"	"ECs"	1	"D0"
"8606"	"ENSMUSG00000025610"	"Map3k7cl"	1	"specific"	"sCs"	1	"D0"
"8611"	"ENSMUSG00000029875"	"Ccdc184"	1	"specific"	"sCs"	1	"D0"
"8612"	"ENSMUSG00000032717"	"Mdfi"	1	"specific"	"FAPs"	1	"D0"
"8614"	"ENSMUSG00000032783"	"Troap"	1	"specific"	"sCs"	1	"D0"
"8616"	"ENSMUSG00000032915"	"Adgre4"	1	"specific"	"ECs"	1	"D0"
"8620"	"ENSMUSG00000033006"	"Sox10"	1	"specific"	"sCs"	1	"D0"
"8622"	"ENSMUSG00000033029"	"1700088E04Rik"	1	"specific"	"sCs"	1	"D0"
"8635"	"ENSMUSG00000033450"	"Tagap"	1	"specific"	"sCs"	1	"D0"
"8640"	"ENSMUSG00000033826"	"Dnah8"	0.819573945078037	"specific"	"FAPs"	1	"D0"
"8641"	"ENSMUSG00000033966"	"Cdkl4"	1	"specific"	"ECs"	1	"D0"
"8645"	"ENSMUSG00000034206"	"Polq"	0.892823561339077	"specific"	"sCs"	1	"D0"
"8651"	"ENSMUSG00000034382"	"AI661453"	1	"specific"	"FAPs"	1	"D0"
"8663"	"ENSMUSG00000035270"	"Impg2"	1	"specific"	"ECs"	1	"D0"
"8667"	"ENSMUSG00000035506"	"Slc12a8"	1	"specific"	"FAPs"	1	"D0"
"8682"	"ENSMUSG00000036036"	"Zfp57"	1	"specific"	"sCs"	1	"D0"
"8706"	"ENSMUSG00000037095"	"Lrg1"	1	"specific"	"ECs"	1	"D0"
"8707"	"ENSMUSG00000037185"	"Krt80"	0.871689257666814	"specific"	"FAPs"	1	"D0"
"8711"	"ENSMUSG00000037446"	"Tulp1"	1	"specific"	"FAPs"	1	"D0"
"8713"	"ENSMUSG00000037548"	"H2-DMb2"	1	"specific"	"ECs"	1	"D0"
"8718"	"ENSMUSG00000037972"	"Snn"	1	"specific"	"sCs"	1	"D0"
"8724"	"ENSMUSG00000038781"	"Stap2"	1	"specific"	"ECs"	1	"D0"
"8731"	"ENSMUSG00000039209"	"Rpl39l"	1	"specific"	"FAPs"	1	"D0"
"8752"	"ENSMUSG00000040658"	"Dnph1"	1	"specific"	"sCs"	1	"D0"
"8753"	"ENSMUSG00000040666"	"Sh3bgr"	1	"specific"	"sCs"	1	"D0"
"8766"	"ENSMUSG00000041378"	"Cldn5"	0.901654673020552	"specific"	"ECs"	1	"D0"
"8771"	"ENSMUSG00000041831"	"Sytl3"	0.849298596082851	"specific"	"FAPs"	1	"D0"
"8773"	"ENSMUSG00000041957"	"Pkp2"	1	"specific"	"sCs"	1	"D0"
"8779"	"ENSMUSG00000042428"	"Mgat3"	1	"specific"	"sCs"	1	"D0"
"8785"	"ENSMUSG00000043008"	"Klhl6"	1	"specific"	"ECs"	1	"D0"
"8787"	"ENSMUSG00000043140"	"Tmem186"	1	"specific"	"sCs"	1	"D0"
"8791"	"ENSMUSG00000043501"	"Lgals2"	1	"specific"	"FAPs"	1	"D0"
"8792"	"ENSMUSG00000043557"	"Mdga1"	1	"specific"	"sCs"	1	"D0"
"8795"	"ENSMUSG00000043807"	"Ly6g5b"	1	"specific"	"ECs"	1	"D0"
"8805"	"ENSMUSG00000045257"	"Morn2"	1	"specific"	"sCs"	1	"D0"
"8807"	"ENSMUSG00000045350"	"Fam186a"	0.869334035461023	"specific"	"FAPs"	1	"D0"
"8809"	"ENSMUSG00000045575"	"Vmn1r233"	1	"specific"	"sCs"	1	"D0"
"8825"	"ENSMUSG00000047428"	"Dlk2"	1	"specific"	"sCs"	1	"D0"
"8828"	"ENSMUSG00000047786"	"Lix1"	1	"specific"	"sCs"	1	"D0"
"8830"	"ENSMUSG00000047953"	"Gp5"	1	"specific"	"ECs"	1	"D0"
"8832"	"ENSMUSG00000048087"	"Gm4737"	0.869616436406308	"specific"	"sCs"	1	"D0"
"8841"	"ENSMUSG00000049362"	"Olfr173"	0.919920419078327	"specific"	"FAPs"	1	"D0"
"8845"	"ENSMUSG00000049687"	"Pheta2"	1	"specific"	"FAPs"	1	"D0"
"8847"	"ENSMUSG00000049823"	"Zbtb12"	1	"specific"	"FAPs"	1	"D0"
"8852"	"ENSMUSG00000050612"	"Txndc2"	1	"specific"	"ECs"	1	"D0"
"8861"	"ENSMUSG00000051728"	"Fam243"	1	"specific"	"FAPs"	1	"D0"
"8872"	"ENSMUSG00000052504"	"Epha3"	1	"specific"	"FAPs"	1	"D0"
"8873"	"ENSMUSG00000052560"	"Cpne8"	1	"specific"	"FAPs"	1	"D0"
"8876"	"ENSMUSG00000053137"	"Mapk11"	1	"specific"	"sCs"	1	"D0"
"8882"	"ENSMUSG00000054036"	"Olfr279"	1	"specific"	"sCs"	1	"D0"
"8888"	"ENSMUSG00000054855"	"Rnd1"	0.823450253046947	"specific"	"ECs"	1	"D0"
"8890"	"ENSMUSG00000054901"	"Arhgef33"	1	"specific"	"sCs"	1	"D0"
"8894"	"ENSMUSG00000055202"	"Zfp811"	1	"specific"	"FAPs"	1	"D0"
"8899"	"ENSMUSG00000055760"	"Gemin6"	1	"specific"	"sCs"	1	"D0"
"8905"	"ENSMUSG00000056487"	"Mettl7a2"	1	"specific"	"FAPs"	1	"D0"
"8910"	"ENSMUSG00000057246"	"BC051142"	1	"specific"	"FAPs"	1	"D0"
"8922"	"ENSMUSG00000059408"	"Mrgprh"	1	"specific"	"sCs"	1	"D0"
"8929"	"ENSMUSG00000060550"	"H2-Q7"	0.878852556862101	"specific"	"ECs"	1	"D0"
"8934"	"ENSMUSG00000061080"	"Lsamp"	1	"specific"	"FAPs"	1	"D0"
"8941"	"ENSMUSG00000061633"	"1700029P11Rik"	1	"specific"	"sCs"	1	"D0"
"8943"	"ENSMUSG00000061972"	"Olfr99"	0.842189171405527	"specific"	"ECs"	1	"D0"
"8947"	"ENSMUSG00000062252"	"Lhfpl5"	1	"specific"	"ECs"	1	"D0"
"8953"	"ENSMUSG00000062713"	"Sim2"	1	"specific"	"sCs"	1	"D0"
"8958"	"ENSMUSG00000063011"	"Msln"	1	"specific"	"sCs"	1	"D0"
"8959"	"ENSMUSG00000063383"	"Zfp947"	1	"specific"	"sCs"	1	"D0"
"8967"	"ENSMUSG00000064115"	"Cadm2"	1	"specific"	"sCs"	1	"D0"
"8981"	"ENSMUSG00000067941"	"Gm7168"	1	"specific"	"ECs"	1	"D0"
"8983"	"ENSMUSG00000068101"	"Cenpm"	1	"specific"	"sCs"	1	"D0"
"9002"	"ENSMUSG00000071714"	"Csf2rb2"	0.917785114624616	"specific"	"ECs"	1	"D0"
"9003"	"ENSMUSG00000071716"	"Apol7e"	1	"specific"	"sCs"	1	"D0"
"9007"	"ENSMUSG00000073375"	"Lrrc30"	1	"specific"	"sCs"	1	"D0"
"9008"	"ENSMUSG00000073409"	"H2-Q6"	0.90579337662035	"specific"	"ECs"	1	"D0"
"9013"	"ENSMUSG00000073435"	"Nme3"	1	"specific"	"sCs"	1	"D0"
"9015"	"ENSMUSG00000073460"	"Pnldc1"	1	"specific"	"sCs"	1	"D0"
"9032"	"ENSMUSG00000079605"	"Zbtb9"	1	"specific"	"ECs"	1	"D0"
"9039"	"ENSMUSG00000081650"	"Gm16181"	1	"specific"	"ECs"	1	"D0"
"9046"	"ENSMUSG00000090777"	"Ccdc188"	1	"specific"	"FAPs"	1	"D0"
"9053"	"ENSMUSG00000092511"	"Gm20547"	0.924445384979278	"specific"	"sCs"	1	"D0"
"9054"	"ENSMUSG00000092586"	"Ly6g6c"	1	"specific"	"FAPs"	1	"D0"
"9057"	"ENSMUSG00000093884"	"Olfr239"	1	"specific"	"sCs"	1	"D0"
"9060"	"ENSMUSG00000094472"	"Gm21897"	1	"specific"	"sCs"	1	"D0"
"9063"	"ENSMUSG00000095377"	"Olfr91"	1	"specific"	"sCs"	1	"D0"
"9072"	"ENSMUSG00000096727"	"Psmb9"	1	"specific"	"ECs"	1	"D0"
"9075"	"ENSMUSG00000098374"	"Gm28043"	1	"specific"	"ECs"	1	"D0"
"9076"	"ENSMUSG00000099104"	"Gm17087"	0.840214645155477	"specific"	"sCs"	1	"D0"
"9079"	"ENSMUSG00000108763"	"Gm36028"	1	"specific"	"FAPs"	1	"D0"
"9082"	"ENSMUSG00000113558"	"Tmdd1"	1	"specific"	"FAPs"	1	"D0"
"9083"	"ENSMUSG00000115219"	"Eef1akmt4"	1	"specific"	"ECs"	1	"D0"
"9085"	"ENSMUSG00000116165"	"Pdxp"	1	"specific"	"sCs"	1	"D0"
"9088"	"ENSMUSG00000116594"	"Gm49601"	0.839873758014504	"specific"	"FAPs"	1	"D0"
"9090"	"ENSMUSG00000116780"	"Gm3417"	0.821532546751047	"specific"	"FAPs"	1	"D0"
"9112"	"ENSMUSG00000005836"	"Gata6"	0.973571677340914	"specific"	"FAPs"	1	"D0"
"9118"	"ENSMUSG00000006457"	"Actn3"	0.866686304318779	"specific"	"sCs"	1	"D0"
"9122"	"ENSMUSG00000009378"	"Slc16a12"	1	"specific"	"sCs"	1	"D0"
"9133"	"ENSMUSG00000016496"	"Cd274"	0.92528831016674	"specific"	"ECs"	1	"D0"
"9151"	"ENSMUSG00000024302"	"Dtna"	0.954515951447247	"specific"	"sCs"	1	"D0"
"9152"	"ENSMUSG00000024304"	"Cdh2"	0.882080761822334	"specific"	"sCs"	1	"D0"
"9159"	"ENSMUSG00000024366"	"Gfra3"	1	"specific"	"sCs"	1	"D0"
"9161"	"ENSMUSG00000024379"	"Tslp"	1	"specific"	"FAPs"	1	"D0"
"9169"	"ENSMUSG00000024421"	"Lama3"	0.869363470242066	"specific"	"sCs"	1	"D0"
"9177"	"ENSMUSG00000024481"	"Lvrn"	0.968720603599162	"specific"	"FAPs"	1	"D0"
"9181"	"ENSMUSG00000024502"	"Jakmip2"	0.99021752458429	"specific"	"FAPs"	1	"D0"
"9189"	"ENSMUSG00000024530"	"Prelid3a"	0.852006637033269	"specific"	"sCs"	1	"D0"
"9207"	"ENSMUSG00000024592"	"C330018D20Rik"	1	"specific"	"sCs"	1	"D0"
"9208"	"ENSMUSG00000024593"	"Megf10"	0.919194885862516	"specific"	"sCs"	1	"D0"
"9212"	"ENSMUSG00000024600"	"Slc27a6"	1	"specific"	"sCs"	1	"D0"
"9223"	"ENSMUSG00000024653"	"Scgb1a1"	1	"specific"	"FAPs"	1	"D0"
"9230"	"ENSMUSG00000024670"	"Cd6"	1	"specific"	"sCs"	1	"D0"
"9231"	"ENSMUSG00000024672"	"Ms4a7"	1	"specific"	"sCs"	1	"D0"
"9232"	"ENSMUSG00000024678"	"Ms4a4d"	0.872140769356808	"specific"	"FAPs"	1	"D0"
"9270"	"ENSMUSG00000024846"	"Cst6"	1	"specific"	"FAPs"	1	"D0"
"9285"	"ENSMUSG00000024891"	"Slc29a2"	0.926118700181761	"specific"	"sCs"	1	"D0"
"9292"	"ENSMUSG00000024907"	"Gal"	1	"specific"	"sCs"	1	"D0"
"9295"	"ENSMUSG00000024910"	"Ctsw"	1	"specific"	"sCs"	1	"D0"
"9312"	"ENSMUSG00000024957"	"Kcnk4"	1	"specific"	"FAPs"	1	"D0"
"9325"	"ENSMUSG00000024986"	"Hhex"	0.962540129774994	"specific"	"ECs"	1	"D0"
"9326"	"ENSMUSG00000024987"	"Cyp26a1"	1	"specific"	"ECs"	1	"D0"
"9327"	"ENSMUSG00000024990"	"Rbp4"	1	"specific"	"FAPs"	1	"D0"
"9335"	"ENSMUSG00000025013"	"Tll2"	1	"specific"	"FAPs"	1	"D0"
"9348"	"ENSMUSG00000025082"	"Vwa2"	1	"specific"	"sCs"	1	"D0"
"9357"	"ENSMUSG00000025176"	"Hoga1"	1	"specific"	"FAPs"	1	"D0"
"9368"	"ENSMUSG00000025208"	"Mrpl43"	1	"specific"	"sCs"	1	"D0"
"9370"	"ENSMUSG00000025213"	"Kazald1"	0.893869025194734	"specific"	"FAPs"	1	"D0"
"9371"	"ENSMUSG00000025216"	"Lbx1"	1	"specific"	"sCs"	1	"D0"
"9376"	"ENSMUSG00000025226"	"Fbxl15"	1	"specific"	"ECs"	1	"D0"
"9383"	"ENSMUSG00000025885"	"Myo5b"	1	"specific"	"sCs"	1	"D0"
"9405"	"ENSMUSG00000033871"	"Ppargc1b"	1	"specific"	"sCs"	1	"D0"
"9406"	"ENSMUSG00000033949"	"Trim36"	0.815479119369124	"specific"	"sCs"	1	"D0"
"9420"	"ENSMUSG00000035283"	"Adrb1"	1	"specific"	"sCs"	1	"D0"
"9427"	"ENSMUSG00000036098"	"Myrf"	0.838767042077105	"specific"	"FAPs"	1	"D0"
"9428"	"ENSMUSG00000036192"	"Rorb"	1	"specific"	"FAPs"	1	"D0"
"9429"	"ENSMUSG00000036223"	"Ska1"	1	"specific"	"sCs"	1	"D0"
"9432"	"ENSMUSG00000036412"	"Arsi"	1	"specific"	"FAPs"	1	"D0"
"9453"	"ENSMUSG00000038128"	"Camk4"	1	"specific"	"FAPs"	1	"D0"
"9459"	"ENSMUSG00000038754"	"Elovl3"	1	"specific"	"sCs"	1	"D0"
"9461"	"ENSMUSG00000038843"	"Gcnt1"	1	"specific"	"sCs"	1	"D0"
"9462"	"ENSMUSG00000038903"	"Ccdc68"	1	"specific"	"sCs"	1	"D0"
"9465"	"ENSMUSG00000039699"	"Batf2"	1	"specific"	"sCs"	1	"D0"
"9468"	"ENSMUSG00000040247"	"Tbc1d10c"	0.909364456516179	"specific"	"FAPs"	1	"D0"
"9481"	"ENSMUSG00000041607"	"Mbp"	1	"specific"	"sCs"	1	"D0"
"9482"	"ENSMUSG00000041731"	"Pgm5"	1	"specific"	"sCs"	1	"D0"
"9484"	"ENSMUSG00000041845"	"Rhod"	1	"specific"	"sCs"	1	"D0"
"9487"	"ENSMUSG00000041923"	"Nol4"	1	"specific"	"sCs"	1	"D0"
"9498"	"ENSMUSG00000043458"	"Pcdhb12"	1	"specific"	"FAPs"	1	"D0"
"9499"	"ENSMUSG00000043531"	"Sorcs1"	1	"specific"	"sCs"	1	"D0"
"9500"	"ENSMUSG00000043789"	"Vwce"	1	"specific"	"sCs"	1	"D0"
"9501"	"ENSMUSG00000043969"	"Emx2"	1	"specific"	"FAPs"	1	"D0"
"9505"	"ENSMUSG00000044201"	"Cdc25c"	0.859031297680671	"specific"	"sCs"	1	"D0"
"9510"	"ENSMUSG00000044719"	"E230025N22Rik"	1	"specific"	"sCs"	1	"D0"
"9515"	"ENSMUSG00000045045"	"Lrfn4"	1	"specific"	"sCs"	1	"D0"
"9516"	"ENSMUSG00000045052"	"Prlhr"	1	"specific"	"sCs"	1	"D0"
"9517"	"ENSMUSG00000045062"	"Pcdhb7"	0.825476135280442	"specific"	"sCs"	1	"D0"
"9519"	"ENSMUSG00000045657"	"Pcdhb10"	1	"specific"	"sCs"	1	"D0"
"9528"	"ENSMUSG00000046318"	"Ccbe1"	1	"specific"	"FAPs"	1	"D0"
"9531"	"ENSMUSG00000046805"	"Mpeg1"	1	"specific"	"FAPs"	1	"D0"
"9542"	"ENSMUSG00000047992"	"Dipk1c"	1	"specific"	"FAPs"	1	"D0"
"9545"	"ENSMUSG00000048572"	"Tmem252"	1	"specific"	"sCs"	1	"D0"
"9550"	"ENSMUSG00000049173"	"Myoz3"	1	"specific"	"FAPs"	1	"D0"
"9551"	"ENSMUSG00000049303"	"Syt12"	1	"specific"	"sCs"	1	"D0"
"9554"	"ENSMUSG00000049670"	"Morn4"	1	"specific"	"sCs"	1	"D0"
"9555"	"ENSMUSG00000050195"	"Scd4"	0.895929915654663	"specific"	"FAPs"	1	"D0"
"9560"	"ENSMUSG00000051439"	"Cd14"	0.804157868487877	"specific"	"FAPs"	1	"D0"
"9563"	"ENSMUSG00000051490"	"Foxd4"	1	"specific"	"sCs"	1	"D0"
"9567"	"ENSMUSG00000052026"	"Slc6a7"	1	"specific"	"FAPs"	1	"D0"
"9569"	"ENSMUSG00000052229"	"Gpr17"	1	"specific"	"ECs"	1	"D0"
"9575"	"ENSMUSG00000053441"	"Adamts19"	1	"specific"	"FAPs"	1	"D0"
"9578"	"ENSMUSG00000053846"	"Lipg"	1	"specific"	"FAPs"	1	"D0"
"9600"	"ENSMUSG00000057766"	"Ankrd29"	1	"specific"	"sCs"	1	"D0"
"9602"	"ENSMUSG00000058216"	"Gstp3"	1	"specific"	"sCs"	1	"D0"
"9603"	"ENSMUSG00000058470"	"Gm8369"	1	"specific"	"FAPs"	1	"D0"
"9608"	"ENSMUSG00000060275"	"Nrg2"	1	"specific"	"FAPs"	1	"D0"
"9617"	"ENSMUSG00000062432"	"Cyp26c1"	1	"specific"	"ECs"	1	"D0"
"9626"	"ENSMUSG00000064202"	"4430402I18Rik"	1	"specific"	"FAPs"	1	"D0"
"9637"	"ENSMUSG00000067199"	"Frat1"	0.838461880631413	"specific"	"ECs"	1	"D0"
"9638"	"ENSMUSG00000067279"	"Ppp1r3c"	1	"specific"	"FAPs"	1	"D0"
"9642"	"ENSMUSG00000069378"	"Prdm6"	1	"specific"	"FAPs"	1	"D0"
"9645"	"ENSMUSG00000071604"	"Fam189a2"	0.852132006357924	"specific"	"FAPs"	1	"D0"
"9657"	"ENSMUSG00000071656"	"Lrrn4cl"	0.901782459106012	"specific"	"FAPs"	1	"D0"
"9661"	"ENSMUSG00000071661"	"Zbtb3"	1	"specific"	"sCs"	1	"D0"
"9663"	"ENSMUSG00000071847"	"Apcdd1"	0.816440505518411	"specific"	"FAPs"	1	"D0"
"9668"	"ENSMUSG00000073555"	"Gm4951"	1	"specific"	"FAPs"	1	"D0"
"9669"	"ENSMUSG00000073565"	"Prr16"	1	"specific"	"FAPs"	1	"D0"
"9670"	"ENSMUSG00000073568"	"Arl14epl"	1	"specific"	"FAPs"	1	"D0"
"9671"	"ENSMUSG00000073600"	"Prob1"	0.824193376904621	"specific"	"sCs"	1	"D0"
"9681"	"ENSMUSG00000078240"	"Gm3550"	0.817575989691991	"specific"	"sCs"	1	"D0"
