"pathway"	"pval"	"padj"	"log2err"	"ES"	"NES"	"size"	"gene_symbols"
"REACTOME_CELL_CELL_COMMUNICATION"	0.832781456953642	0.960997732426304	0.0454059226590179	-0.308124429917127	-0.696950805866671	6	"Cldn14"
"REACTOME_CELL_CELL_JUNCTION_ORGANIZATION"	0.749122807017544	0.949379903821817	0.0529129848430583	-0.404097416475157	-0.78316745743018	4	"Cldn14"
"REACTOME_CELL_CYCLE"	0.456090651558074	0.813257573806298	0.0662842187012672	-0.267006093247171	-0.998112978811838	42	"Rmi2, Sycp2, Hdac1, Lmnb1, Babam2, Pif1, Fbxl18, Rpa2, Phlda1"
"REACTOME_CELL_CYCLE_CHECKPOINTS"	0.799682034976153	0.959156785243742	0.0454059226590179	-0.261750369319978	-0.73347804824611	13	"Rmi2, Babam2, Rpa2, Mdc1, Dynll1, H2bc4, Xpo1"
"REACTOME_CELL_CYCLE_MITOTIC"	0.972423802612482	0.986217048039609	0.0320704174637537	-0.155526802675325	-0.553197098280256	33	"Hdac1, Lmnb1, Fbxl18, Rpa2, Phlda1"
"REACTOME_CELL_DEATH_SIGNALLING_VIA_NRAGE_NRIF_AND_NADE"	0.142095914742451	0.685643626820097	0.155241966228839	-0.737893286749146	-1.29946464232117	3	"Plekhg2"
"REACTOME_CELL_JUNCTION_ORGANIZATION"	0.749122807017544	0.949379903821817	0.0529129848430583	-0.404097416475157	-0.78316745743018	4	"Cldn14"
"REACTOME_CELL_SURFACE_INTERACTIONS_AT_THE_VASCULAR_WALL"	0.424483306836248	0.813257573806298	0.0756946307932749	-0.370433459656152	-1.03803028702321	13	"Cd244a, Itgax, Slc7a11, Trem1, Selplg, Itgal, Pecam1, Yes1"
"REACTOME_CHEMOKINE_RECEPTORS_BIND_CHEMOKINES"	0.507017543859649	0.855498628577343	0.0716527366829457	-0.497038123790415	-0.963292680884382	4	"Cxcr2, Cxcl2"
"REACTOME_CHONDROITIN_SULFATE_DERMATAN_SULFATE_METABOLISM"	0.689473684210526	0.949379903821817	0.0567672387487446	-0.431413889119044	-0.836108583886973	4	"Gpc3"
"REACTOME_CHROMATIN_MODIFYING_ENZYMES"	0.169491525423729	0.693922902494331	0.130105630751129	-0.433887239568372	-1.2978478086511	16	"Hdac1, Sap18, Eny2, Ing3, Jak2, H2bc4, Uty, Smarca2, Carm1, Ncoa2, Kdm6b, H2az1"
"REACTOME_CHROMOSOME_MAINTENANCE"	0.193126022913257	0.697434971098266	0.125033367555272	-0.548371957973414	-1.29011209518582	7	"Pif1, Rpa2, Ctc1, H2bc4, Polr2a, H2az1"
"REACTOME_CILIUM_ASSEMBLY"	0.937655860349127	0.975420114566443	0.0588438169595807	0.224054378420041	0.5911460136709	8	"Bbs10, Haus2, Cdk5rap2"
"REACTOME_CIRCADIAN_CLOCK"	0.883527454242928	0.964788120120329	0.0429311093452583	-0.264827154485582	-0.645349306625159	8	"Crem, Nfil3, Csnk1d, Carm1, Ncoa2"
"REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS"	0.45619335347432	0.813257573806298	0.0694481442003175	-0.319915820272174	-0.998775904524837	19	"P2ry14, Adra2b, Adora1, Cxcr2, Gpr35, P2ry13, Cxcl2"
"REACTOME_CLASS_B_2_SECRETIN_FAMILY_RECEPTORS"	0.0235173028719923	0.643475250951886	0.352487857583619	-0.841023442741342	-1.4810816778404	3	"Wnt8a, Ptch2"
"REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION"	0.854984894259819	0.963175122749591	0.0400031517498194	-0.222407412096378	-0.694355046276244	19	"Cd14, Hecw2, Fbxl18, Socs3, S100a9, S100a8, Hspa5"
"REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS"	0.456359102244389	0.813257573806298	0.0965629554309422	0.375	0.989401576036147	8	"Gapvd1, Necap2, Clta, Ap2a2, Necap1, Pip5k1c"
"REACTOME_CLEC7A_DECTIN_1_SIGNALING"	0.277777777777778	0.753027909426014	0.126875729929857	0.513270018017058	1.15975136113293	5	"Psmd8, Psmb6, Psma2"
"REACTOME_COLLAGEN_DEGRADATION"	0.419134396355353	0.813257573806298	0.096240602328129	0.578320200402027	1.06549891307013	3	"Ctsk, Tmprss6"
"REACTOME_COMPLEMENT_CASCADE"	0.0164514398903089	0.643475250951886	0.352487857583619	0.747477251761868	1.68895070765251	5	"C4b, Cfh, C1qc"
"REACTOME_CONDENSATION_OF_PROPHASE_CHROMOSOMES"	0.881944444444444	0.964788120120329	0.0582216241124161	0.316265060240964	0.669478228762033	4	"Ncapg2, Ncaph2, H2az1, H2bc4"
"REACTOME_CONSTITUTIVE_SIGNALING_BY_ABERRANT_PI3K_IN_CANCER"	0.099537037037037	0.643475250951886	0.216542836735348	0.690815906174378	1.46233734739427	4	"Cd28, Cd86"
"REACTOME_COPI_DEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC"	0.405466970387244	0.813257573806298	0.0982123351217438	0.591775325977934	1.09028867774788	3	"Kif21b, Kif1c, Rab1a"
"REACTOME_COPI_INDEPENDENT_GOLGI_TO_ER_RETROGRADE_TRAFFIC"	0.874715261958998	0.963175122749591	0.0578529757032509	0.353605540155455	0.65148393299992	3	"Rab3gap2, Rab6b"
"REACTOME_COPI_MEDIATED_ANTEROGRADE_TRANSPORT"	0.66607460035524	0.949379903821817	0.0589694466690997	-0.48674694396609	-0.857184168497314	3	"Sptb, Dynll1"
"REACTOME_COSTIMULATION_BY_THE_CD28_FAMILY"	0.153452685421995	0.691141228829772	0.181383128498408	0.530046830908144	1.33332989644228	7	"Cd28, Cd274"
"REACTOME_CROSS_PRESENTATION_OF_SOLUBLE_EXOGENOUS_ANTIGENS_ENDOSOMES"	0.0751708428246014	0.643475250951886	0.248911114434702	0.781034085681903	1.43897959778387	3	"Psmd8, Psmb6, Psma2"
"REACTOME_CTLA4_INHIBITORY_SIGNALING"	0.694736842105263	0.949379903821817	0.0564118388217596	-0.427710843373494	-0.828931836887234	4	"Cd80, Yes1, Lck, Cd86"
"REACTOME_CYCLIN_A_CDK2_ASSOCIATED_EVENTS_AT_S_PHASE_ENTRY"	0.0419310209648123	0.643475250951886	0.321775918075361	0.6841046277666	1.63522298520424	6	"Psmd8, Psmb6, Lin9, Cdk4, Fzr1, Psma2"
"REACTOME_CYCLIN_D_ASSOCIATED_EVENTS_IN_G1"	0.916666666666667	0.975420114566443	0.0564118388217596	0.303212851405622	0.641848968527409	4	"E2f2, Cdk4, Ccnd2, Jak2"
"REACTOME_CYTOCHROME_P450_ARRANGED_BY_SUBSTRATE_TYPE"	0.892857142857143	0.969097316345893	0.0434506826723125	-0.312281479468647	-0.655102668832953	5	"Cyp2u1, Cyp4f18"
"REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM"	0.449591280653951	0.813257573806298	0.0650877566917313	-0.252613095136835	-1.01016502456246	63	"Fcer2a, Il1rap, Il22ra2, Lmnb1, Ptgs2, Itgax, Flnb, Clcf1, Jak3, Egr1, Stat5a, Icam1, Trim30a, Socs3, Il1b, Cd80, Trim12c, Il4ra, Cxcl2, Bcl6, Il1r2, Fos, Jak2, Havcr2, Cebpd, Osm, Ifnar2, Peli2, Ifitm1, Alox5, Stat3, Csf3r, Nup155, Syk"
"REACTOME_CYTOPROTECTION_BY_HMOX1"	0.688311688311688	0.949379903821817	0.0760837160951725	0.278973277261143	0.825269162497596	11	"Psmd8, Psmb6, Hmox2, Cox5b, Psma2"
"REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA"	0.814814814814815	0.960977472317678	0.0619762736001998	0.341833778206197	0.723602765952574	4	"Xrcc5, Polr2f"
"REACTOME_C_TYPE_LECTIN_RECEPTORS_CLRS"	0.277777777777778	0.753027909426014	0.126875729929857	0.513270018017058	1.15975136113293	5	"Psmd8, Psmb6, Psma2"
"REACTOME_DAP12_INTERACTIONS"	0.236180904522613	0.735999136193493	0.142056643575821	0.515866953062786	1.23308257935561	6	"Lat, H2-D1"
"REACTOME_DAP12_SIGNALING"	0.0578703703703704	0.643475250951886	0.287857117255149	0.730993857420486	1.54738709527043	4	"Lat, Grap2, Lck"
"REACTOME_DDX58_IFIH1_MEDIATED_INDUCTION_OF_INTERFERON_ALPHA_BETA"	0.498861047835991	0.846731511460495	0.0862865626267245	0.532212020131368	0.980549060154956	3	"Tank, Atg12, Rnf125"
"REACTOME_DEATH_RECEPTOR_SIGNALLING"	0.0101207071929352	0.643475250951886	0.380730400722792	-0.82335097304652	-1.59570851444221	4	"Plekhg2, Hdac1"
"REACTOME_DECTIN_1_MEDIATED_NONCANONICAL_NF_KB_SIGNALING"	0.0751708428246014	0.643475250951886	0.248911114434702	0.781034085681903	1.43897959778387	3	"Psmd8, Psmb6, Psma2"
"REACTOME_DEFECTIVE_CFTR_CAUSES_CYSTIC_FIBROSIS"	0.101851851851852	0.643475250951886	0.213927855492356	0.686390777890297	1.45297011902129	4	"Psmd8, Psmb6, Psma2, Vcp"
"REACTOME_DEGRADATION_OF_AXIN"	0.0751708428246014	0.643475250951886	0.248911114434702	0.781034085681903	1.43897959778387	3	"Psmd8, Psmb6, Psma2"
"REACTOME_DEGRADATION_OF_BETA_CATENIN_BY_THE_DESTRUCTION_COMPLEX"	0.488425925925926	0.844096955777476	0.0883594442500905	0.448555932332905	0.949515039221016	4	"Psmd8, Psmb6, Psma2"
"REACTOME_DEGRADATION_OF_DVL"	0.0751708428246014	0.643475250951886	0.248911114434702	0.781034085681903	1.43897959778387	3	"Psmd8, Psmb6, Psma2"
"REACTOME_DEGRADATION_OF_GLI1_BY_THE_PROTEASOME"	0.0751708428246014	0.643475250951886	0.248911114434702	0.781034085681903	1.43897959778387	3	"Psmd8, Psmb6, Psma2"
"REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX"	0.3743961352657	0.785751991553892	0.106729884364606	0.469423497884343	1.06067863212118	5	"Ctsk, Timp2"
"REACTOME_DEREGULATED_CDK5_TRIGGERS_MULTIPLE_NEURODEGENERATIVE_PATHWAYS_IN_ALZHEIMER_S_DISEASE_MODELS"	0.0947368421052632	0.643475250951886	0.191892240384838	-0.716335660558748	-1.38830577745318	4	"Prdx2, Lmnb1"
"REACTOME_DEUBIQUITINATION"	0.235457063711911	0.735999136193493	0.150169802128406	0.364346267328303	1.17123302245964	15	"Psmd8, Ufd1, Psmb6, Trp53, Tomm20, Rnf128"
"REACTOME_DEVELOPMENTAL_BIOLOGY"	0.930313588850174	0.975420114566443	0.0756946307932749	0.151546701996334	0.691308510268702	52	"Wwtr1, Pmp22, Rps6ka2, Psmd8, Psmb6"
"REACTOME_DISEASES_ASSOCIATED_WITH_GLYCOSAMINOGLYCAN_METABOLISM"	0.0117008708801658	0.643475250951886	0.380730400722792	-0.876861843317041	-1.54419477999456	3	"Fmod, Gpc3"
"REACTOME_DISEASES_ASSOCIATED_WITH_O_GLYCOSYLATION_OF_PROTEINS"	0.545293072824156	0.891164679015478	0.0686325631836726	-0.54092573176547	-0.952595551651758	3	"Notch1, Adamtsl4"
"REACTOME_DISEASES_OF_CARBOHYDRATE_METABOLISM"	0.333333333333333	0.776234210594016	0.114266502484433	0.486532559426101	1.09933714852433	5	"Naglu, Gns, Hyal1"
"REACTOME_DISEASES_OF_GLYCOSYLATION"	0.00512188364444345	0.643475250951886	0.407017918923954	-0.73469725286117	-1.72846513836862	7	"Fmod, Gpc3"
"REACTOME_DISEASES_OF_IMMUNE_SYSTEM"	0.205263157894737	0.709895136099955	0.12563992130984	-0.650415811288924	-1.26054875985789	4	"Cd14, S100a9, S100a8"
"REACTOME_DISEASES_OF_METABOLISM"	0.149765990639626	0.685643626820097	0.140406238523342	-0.455084212904844	-1.3478970887211	15	"Fmod, Gpc3, Cyp2u1"
"REACTOME_DISEASES_OF_MITOTIC_CELL_CYCLE"	0.521739130434783	0.863088356729975	0.0870515867946735	0.417644322023558	0.943681793079451	5	"E2f2, Cdk4, Fzr1, Anapc16"
"REACTOME_DISEASES_OF_PROGRAMMED_CELL_DEATH"	0.45757071547421	0.813257573806298	0.0741758965588009	-0.413438061118369	-1.00749474348075	8	"Prdx2, Lmnb1"
"REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS"	0.352941176470588	0.781776765375854	0.127505315300183	0.275910233395343	1.08166216945258	29	"Cd28, Vwf, Psmd8, Psmb6, Camk2d"
"REACTOME_DISORDERS_OF_TRANSMEMBRANE_TRANSPORTERS"	0.713513513513514	0.949379903821817	0.0762797180809272	0.289083430768313	0.813930899848573	10	"Psmd8, Psmb6"
"REACTOME_DNA_DAMAGE_BYPASS"	0.845102505694761	0.960997732426304	0.059476028695732	0.378471641185428	0.697297313893949	3	"Ufd1, Vcp"
"REACTOME_DNA_DAMAGE_TELOMERE_STRESS_INDUCED_SENESCENCE"	0.920068027210884	0.975420114566443	0.042077210988939	-0.299650532191879	-0.628605525022253	5	"Lmnb1"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR"	0.348228043143297	0.776400325762374	0.0845557442441281	-0.370046731721373	-1.10688744923876	16	"Rmi2, Babam2, Rpa2, Prkdc, Rif1, Mdc1, Rad52"
"REACTOME_DNA_DOUBLE_STRAND_BREAK_RESPONSE"	0.766331658291457	0.949379903821817	0.0689567351672811	0.312310233437377	0.746518663232226	6	"Eya3, Trp53, Ubxn1"
"REACTOME_DNA_METHYLATION"	0.414351851851852	0.813257573806298	0.0978773277424561	0.486096499095027	1.0289819019958	4	"Dnmt1, Dnmt3a"
"REACTOME_DNA_REPAIR"	0.598837209302326	0.92258064516129	0.0897104652742981	0.241245759772755	0.884112656928304	23	"Ercc6, Ufd1, Eya3, Xrcc5, Trp53"
"REACTOME_DNA_REPLICATION"	0.373401534526854	0.785751991553892	0.110564716336619	0.421729471365804	1.06085817251168	7	"Psmd8, Psmb6, E2f2, Fzr1, Psma2, Anapc16"
"REACTOME_DNA_REPLICATION_PRE_INITIATION"	0.408212560386473	0.813257573806298	0.101350743797099	0.459597268135123	1.03847592608647	5	"Psmd8, Psmb6, E2f2, Psma2"
"REACTOME_DOWNREGULATION_OF_SMAD2_3_SMAD4_TRANSCRIPTIONAL_ACTIVITY"	0.417543859649123	0.813257573806298	0.0817515582532145	-0.543675247965396	-1.05367850487844	4	"Hdac1"
"REACTOME_DOWNREGULATION_OF_TGF_BETA_RECEPTOR_SIGNALING"	0.901754385964912	0.96955546761641	0.0444181153081573	-0.335729222541881	-0.6506653863235	4	"Ppp1r15a, Xpo1"
"REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR"	0.0717592592592593	0.643475250951886	0.257206466468838	0.71941513887868	1.52287695818859	4	"Psmd8, Psmb6, Psma2, Fkbp1a"
"REACTOME_DOWNSTREAM_SIGNAL_TRANSDUCTION"	0.458259325044405	0.813257573806298	0.0774767547848578	-0.589769307923771	-1.03861137719458	3	"Stat5a, Stat3, Stat1"
"REACTOME_DUAL_INCISION_IN_TC_NER"	0.587962962962963	0.921410451547438	0.0782955249944794	0.41957921053074	0.888176349538814	4	"Ercc6, Polr2f"
"REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS"	0.901754385964912	0.96955546761641	0.0444181153081573	-0.336812628274515	-0.652765098121694	4	"Prkdc, H2bc4"
"REACTOME_ECM_PROTEOGLYCANS"	0.0181920893934703	0.643475250951886	0.352487857583619	-0.754546625293185	-1.5828844823892	5	"Fmod, Itgax, Col4a2"
"REACTOME_EFFECTS_OF_PIP2_HYDROLYSIS"	0.740350877192982	0.949379903821817	0.053457214108991	-0.407314410505922	-0.789402204134623	4	"Dgke, Prkcq"
