"","baseMean","log2FoldChange","lfcSE","pvalue","padj","id","day","type","symbol","nbDayDE","Dynamic"
"41",576.22195741742,0.770297786916033,0.141283734047594,2.22135605735146e-09,2.29188411217236e-06,"ENSMUSG00000090958","D0","ECs","Lrrc32",1,"D0"
"42",12034.9791748979,-0.452720556862008,0.13883370332925,4.22356244745617e-05,0.00983173740633752,"ENSMUSG00000015568","D0","ECs","Lpl",2,"D0.D4"
"43",495.846086692091,0.503140480097261,0.156382726336424,4.85115954213119e-05,0.0105372291738818,"ENSMUSG00000020183","D0","ECs","Cpm",2,"D0.D7"
"44",1396.11456315351,0.359452596392893,0.131356163584511,0.000226748237421492,0.0350921240939436,"ENSMUSG00000025366","D0","ECs","Esyt1",1,"D0"
"45",285.587067771227,-0.565614139489692,0.208013769941932,0.000212997392685823,0.0338092399851689,"ENSMUSG00000031450","D0","ECs","Grk1",2,"D0.D7"
"46",540.754769423505,0.760145051092947,0.192542966445681,3.17172813085397e-06,0.0012667472899388,"ENSMUSG00000038872","D0","ECs","Zfhx3",2,"D0.D7"
"47",47.8953971950572,1.40818672920092,0.501997477667377,0.000162372933195505,0.0268045238119139,"ENSMUSG00000005148","D0","ECs","Klf5",1,"D0"
"48",124.861949822476,0.800363711886473,0.296897383751787,0.000224340198103077,0.0350921240939436,"ENSMUSG00000023064","D0","ECs","Sncg",1,"D0"
"49",189.099274473471,0.69650004395297,0.271684194416981,0.000319483183920133,0.0448959106018498,"ENSMUSG00000032177","D0","ECs","Pde4a",1,"D0"
"50",29.7242645657266,1.62037448056929,0.618185418927515,0.00027507225707379,0.0398067198287509,"ENSMUSG00000032502","D0","ECs","Stac",1,"D0"
"51",1928.48747146055,-0.582655339897923,0.109860896958114,5.07526843931274e-09,4.197573094619e-06,"ENSMUSG00000035566","D0","ECs","Pcdh17",3,"D0.D2.D7"
"52",790.053982412872,-1.79135313960597,0.181176394358442,2.21452913136068e-24,2.74180851753766e-20,"ENSMUSG00000066687","D0","ECs","Zbtb16",1,"D0"
"53",225.637953264827,0.652420966491974,0.259243856192986,0.000364379308530425,0.0490367415099477,"ENSMUSG00000017417","D0","ECs","Plxdc1",2,"D0.D7"
"54",9809.27505323735,-0.398892614358087,0.124574907598088,5.34393940635349e-05,0.0114074678948384,"ENSMUSG00000018593","D0","ECs","Sparc",3,"D0.D2.D7"
"55",188.560645168614,0.868576516185649,0.233432334689347,7.64923386780345e-06,0.0027058618433507,"ENSMUSG00000020902","D0","ECs","Ntn1",1,"D0"
"56",635.429389845893,0.409197045896741,0.15415980506223,0.000276502536569952,0.0398067198287509,"ENSMUSG00000053113","D0","ECs","Socs3",1,"D0"
"57",182.678246019078,1.55657085344823,0.245023266841186,9.92621046847221e-12,4.09654706033848e-08,"ENSMUSG00000056427","D0","ECs","Slit3",2,"D0.D7"
"58",889.332512980368,-0.87088681293742,0.159196242361073,1.95396092728402e-09,2.19927184006394e-06,"ENSMUSG00000044258","D0","ECs","Ctla2a",1,"D0"
"59",255.879599133062,-0.822653776028583,0.236789764518989,1.87242990704229e-05,0.00526531584189138,"ENSMUSG00000047414","D0","ECs","Flrt2",2,"D0.D7"
"60",664.463291745943,0.57972593258579,0.134771376015253,7.30488059281325e-07,0.000393224898346178,"ENSMUSG00000001870","D0","ECs","Ltbp1",2,"D0.D7"
"61",1326.76906553978,0.642806723298452,0.180503295047537,1.41164261759228e-05,0.00426281640205123,"ENSMUSG00000018830","D0","ECs","Myh11",1,"D0"
"62",282.844887737345,1.06193708349269,0.182025218901007,2.44278862788736e-10,6.04883320037468e-07,"ENSMUSG00000022505","D0","ECs","Emp2",3,"D0.D2.D7"
"63",1445.20713684982,0.497110076302892,0.133863962919473,8.34635852029645e-06,0.00286922894591671,"ENSMUSG00000022533","D0","ECs","Atp13a3",1,"D0"
"64",82.5091100993875,0.91520610867812,0.328801317687038,0.00017495438967381,0.0285014512967296,"ENSMUSG00000035678","D0","ECs","Tnfsf9",1,"D0"
"65",171.657797439608,-0.88927666144309,0.298063323623288,9.41058556694649e-05,0.0171341852800536,"ENSMUSG00000062609","D0","ECs","Kcnj15",1,"D0"
"66",265.96144988877,-1.15567276595247,0.194303509292349,1.20996755876868e-10,3.74515208627876e-07,"ENSMUSG00000045215","D0","ECs","Asxl3",1,"D0"
"67",822.290244943883,-0.378323513183382,0.14702730472253,0.000344729803057165,0.0469021944137447,"ENSMUSG00000039671","D0","ECs","Zmynd8",3,"D0.D4.D7"
"68",2224.46150478353,-0.666206238491588,0.134996322423731,3.47403703023458e-08,2.5301207336079e-05,"ENSMUSG00000044338","D0","ECs","Aplnr",2,"D0.D7"
"69",114.749206748247,1.3576242320108,0.303490891494664,3.1909155479681e-07,0.000188127263806633,"ENSMUSG00000003282","D0","ECs","Plag1",4,"D0.D2.D4.D7"
"70",3217.7412842247,0.405384891861324,0.136592257616523,0.000112821326259647,0.019954869148867,"ENSMUSG00000004891","D0","ECs","Nes",2,"D0.D4"
"71",3272.77399398198,-0.383172622639984,0.140477089801471,0.000207052972125353,0.033292504517974,"ENSMUSG00000015243","D0","ECs","Abca1",3,"D0.D4.D7"
"72",455.226518107193,-0.791998157193991,0.199228321395459,2.74440044180333e-06,0.00113261406233223,"ENSMUSG00000028037","D0","ECs","Ifi44",1,"D0"
"73",48.1976597853442,1.84685103105594,0.434849037774106,9.16939855495576e-07,0.000439525237478652,"ENSMUSG00000028518","D0","ECs","Prkaa2",2,"D0.D2"
"74",4426.54995555016,-0.337796408014054,0.114148856633577,0.000118923273160313,0.0207378738732089,"ENSMUSG00000028906","D0","ECs","Epb41",2,"D0.D4"
"75",411.118625239286,-0.659856799646357,0.199662333254369,3.43258337282345e-05,0.0083331009292014,"ENSMUSG00000029417","D0","ECs","Cxcl9",1,"D0"
"76",147.965002693352,1.37064836155342,0.276307634646178,3.00952458283567e-08,2.32880774125553e-05,"ENSMUSG00000040118","D0","ECs","Cacna2d1",2,"D0.D7"
"77",518.045096396463,0.54773252208323,0.157216156159621,1.91373243587038e-05,0.00526531584189138,"ENSMUSG00000042476","D0","ECs","Abcb4",2,"D0.D7"
"78",1322.83511416202,0.519869163826601,0.168852823337419,7.34761446674723e-05,0.0146727120504512,"ENSMUSG00000002985","D0","ECs","Apoe",3,"D0.D2.D7"
"79",5116.1866105723,0.655453732526613,0.148339500050283,4.19805253823631e-07,0.000236254947617744,"ENSMUSG00000030096","D0","ECs","Slc6a6",2,"D0.D4"
"80",175.560086523612,0.963110969299119,0.260993062106532,8.57454737088427e-06,0.00286922894591671,"ENSMUSG00000031748","D0","ECs","Gnao1",1,"D0"
"81",547.004124543235,0.625655198787343,0.154521294469857,2.11193314599057e-06,0.00093385158144676,"ENSMUSG00000033763","D0","ECs","Mtss2",1,"D0"
"82",1232.74880630345,0.691265470916712,0.119669201698611,3.53314968613372e-10,7.29065437733692e-07,"ENSMUSG00000040441","D0","ECs","Slc26a10",1,"D0"
"83",490.211577098723,0.59022915684455,0.150273253492285,3.48586670097561e-06,0.00134870361327434,"ENSMUSG00000032372","D0","ECs","Plscr2",3,"D0.D4.D7"
"84",62.5304121373877,2.23997052320222,0.389392658608178,4.29810682094892e-10,7.60212293573837e-07,"ENSMUSG00000034275","D0","ECs","Igsf9b",3,"D0.D4.D7"
"85",2162.47508714479,-0.389709722002106,0.110565020086348,1.73905762977437e-05,0.0050072726777294,"ENSMUSG00000041112","D0","ECs","Elmo1",2,"D0.D7"
"86",481.47378195477,0.538577801247113,0.16010102985588,3.05021452434919e-05,0.00787627932790339,"ENSMUSG00000038679","D0","ECs","Trps1",1,"D0"
"87",968.013798217703,0.505468240044873,0.129676149349673,4.02074762871133e-06,0.00150851140579015,"ENSMUSG00000052609","D0","ECs","Plekhg3",1,"D0"
"88",107.07065018811,1.60114452033817,0.37826733031895,9.12942170606713e-07,0.000439525237478652,"ENSMUSG00000023913","D0","ECs","Pla2g7",1,"D0"
"89",1102.93138672276,0.631927759483496,0.203729012964264,6.82594044433889e-05,0.0142876547052949,"ENSMUSG00000038146","D0","ECs","Notch3",2,"D0.D7"
"90",35.1369488874831,1.70974802613969,0.608013408224344,0.000155764772986833,0.0260611304641889,"ENSMUSG00000038541","D0","ECs","Srd5a2",1,"D0"
"91",76.2735265070847,1.70516330262737,0.479836783457007,1.3929150599261e-05,0.00426281640205123,"ENSMUSG00000048826","D0","ECs","Dact2",3,"D0.D2.D7"
"92",326.556523120048,0.589551459868146,0.178485626292712,3.55853475246904e-05,0.00847273437890753,"ENSMUSG00000052516","D0","ECs","Robo2",2,"D0.D4"
"93",18.7522529918711,3.63763711513499,0.835509881565271,1.34451512835165e-06,0.000136204018761085,"ENSMUSG00000003418","D0","FAPs","St8sia6",1,"D0"
"94",8439.20501222552,0.250638586442176,0.085651647769471,0.000627466166415015,0.0238778510841196,"ENSMUSG00000009418","D0","FAPs","Nav1",1,"D0"
"95",225.29480335864,0.507365819026429,0.220643590728553,0.00115035100180363,0.0368852792655958,"ENSMUSG00000010311","D0","FAPs","Optc",1,"D0"
"96",322.461543719871,0.679703515380091,0.188818942748991,1.7289463106384e-05,0.00117576353504479,"ENSMUSG00000015222","D0","FAPs","Map2",3,"D0.D2.D7"
"97",1232.66981227252,0.900912874106242,0.128500469615712,1.36845309892073e-13,9.13691253183939e-11,"ENSMUSG00000016194","D0","FAPs","Hsd11b1",4,"D0.D2.D4.D7"
"98",516.649927388083,0.744432355735591,0.157043872191594,1.2088314816041e-07,1.70735823396948e-05,"ENSMUSG00000025969","D0","FAPs","Nrp2",3,"D0.D2.D4"
"99",117.778591897967,-0.68351878349331,0.318274098086602,0.00120709838788447,0.0383789355403356,"ENSMUSG00000026036","D0","FAPs","Nif3l1",1,"D0"
"100",12598.9415372202,-0.805654903538905,0.115761010089831,2.22721594403353e-13,1.36314895841285e-10,"ENSMUSG00000026042","D0","FAPs","Col5a2",1,"D0"
"101",91036.9050663443,-1.31052174097928,0.111685185880709,6.98061651822377e-33,3.41794253453963e-29,"ENSMUSG00000026043","D0","FAPs","Col3a1",2,"D0.D7"
"102",57.0493921549419,-5.53122372673026,0.68048962071353,1.15812966939053e-16,1.41764722613979e-13,"ENSMUSG00000026069","D0","FAPs","Il1rl1",2,"D0.D2"
"103",1017.16891268956,0.417561290501871,0.175504538687928,0.00121933410639454,0.0386842304294373,"ENSMUSG00000026107","D0","FAPs","Nabp1",1,"D0"
"104",489.204576276942,0.713013805511597,0.186903549631074,7.10360453633521e-06,0.000552089137747238,"ENSMUSG00000026158","D0","FAPs","Ogfrl1",2,"D0.D7"
"105",161.726264672446,1.53240033722147,0.304293371515633,2.28413479687916e-08,4.0916653696778e-06,"ENSMUSG00000026163","D0","FAPs","Sphkap",3,"D0.D4.D7"
"106",85.7807889743809,0.882354009904706,0.336148301670768,0.000342607261310841,0.0145461075173849,"ENSMUSG00000026202","D0","FAPs","Tuba4a",2,"D0.D2"
"107",176.365000184766,1.09161085058386,0.231003197237241,1.1346581025201e-07,1.65019731365522e-05,"ENSMUSG00000026208","D0","FAPs","Des",2,"D0.D4"
"108",183.0606410811,-1.07771768019447,0.22610010931078,9.09463504518735e-08,1.37722777503873e-05,"ENSMUSG00000026443","D0","FAPs","Lrrn2",1,"D0"
"109",68.5395950958793,-0.907060535374909,0.472837150350559,0.00160401064985204,0.0467486357850727,"ENSMUSG00000026558","D0","FAPs","Uck2",1,"D0"
"110",985.705289225242,-0.375508652888833,0.141213376492123,0.000684543088430901,0.0250429101861294,"ENSMUSG00000026657","D0","FAPs","Frmd4a",1,"D0"
"111",414.173000991786,-0.579727759475671,0.156282305491362,1.24812281249131e-05,0.000885684830564483,"ENSMUSG00000026796","D0","FAPs","Fam129b",1,"D0"
"112",12228.0327207074,-0.727441969415477,0.115997250290683,2.0442470293178e-11,7.71645973346952e-09,"ENSMUSG00000026837","D0","FAPs","Col5a1",2,"D0.D7"
"113",177.561966354725,1.47706503039937,0.300350163865022,3.72625291573271e-08,6.2198783044543e-06,"ENSMUSG00000026840","D0","FAPs","Lamc3",1,"D0"
"114",214.280866976435,0.587071306933587,0.246802273322153,0.00081002062688982,0.0280622476141146,"ENSMUSG00000026956","D0","FAPs","Uap1l1",1,"D0"
"115",601.551098273964,-0.486022097367363,0.152795374903668,0.000100698688314095,0.00530165961521773,"ENSMUSG00000032666","D0","FAPs","1700025G04Rik",1,"D0"
"116",124.348541848334,-0.660017111208561,0.292735923831294,0.000987917230920325,0.0329807186477015,"ENSMUSG00000037375","D0","FAPs","Hhat",1,"D0"
"117",549.682558896722,-0.426936475297632,0.172362706823702,0.000923469483891643,0.0313275825609338,"ENSMUSG00000038305","D0","FAPs","Spats2l",1,"D0"
"118",178.138513939932,0.534380636816284,0.243041051038388,0.00136765162629784,0.0414213230619604,"ENSMUSG00000041439","D0","FAPs","Mfsd6",1,"D0"
"119",648.251741717895,-0.778201665941709,0.161617091047259,8.12020127845541e-08,1.24247538103366e-05,"ENSMUSG00000041559","D0","FAPs","Fmod",1,"D0"
"120",256.076836477189,-0.501794821874798,0.202920150108375,0.000755734036629942,0.0266210485948614,"ENSMUSG00000041801","D0","FAPs","Phlda3",1,"D0"
"121",105.657237009783,1.25595601421194,0.364961778106097,2.34300785187493e-05,0.00153644831857995,"ENSMUSG00000047330","D0","FAPs","Kcne4",2,"D0.D2"
"122",262.853109768093,0.702313038119759,0.255758019196235,0.000280561702058364,0.0123551209711527,"ENSMUSG00000049690","D0","FAPs","Nckap5",1,"D0"
"123",31.675948074336,1.57440923420888,0.532937243522751,0.000114736093463728,0.00587232918776552,"ENSMUSG00000099032","D0","FAPs","Tcf24",1,"D0"
"124",653.112427355509,0.36476414296277,0.151586477056923,0.00141684338192529,0.0422519205253366,"ENSMUSG00000001986","D0","FAPs","Gria3",2,"D0.D7"
"125",1330.92802332186,-0.45032461650813,0.136294269714348,7.2295715482809e-05,0.00403783940960829,"ENSMUSG00000005087","D0","FAPs","Cd44",2,"D0.D7"
"126",247.548574465446,0.726490704392968,0.259180467116441,0.000222037741748332,0.0101922262141914,"ENSMUSG00000017754","D0","FAPs","Pltp",1,"D0"
"127",389.035867501165,0.505121526557574,0.161912746608253,0.000119145955849803,0.0060558302611687,"ENSMUSG00000017897","D0","FAPs","Eya2",1,"D0"
"128",20.4736574296983,1.79103640473735,0.736904979332027,0.000468474203330025,0.0189739655666379,"ENSMUSG00000026893","D0","FAPs","Gca",1,"D0"
"129",499.871103668052,0.982877092293292,0.163430034449342,9.73565287941403e-11,3.00690681003697e-08,"ENSMUSG00000027075","D0","FAPs","Slc43a1",1,"D0"
"130",76.3206410970874,-1.26505406503544,0.399571157096943,5.58165757363438e-05,0.00331939142101682,"ENSMUSG00000027111","D0","FAPs","Itga6",2,"D0.D2"
"131",346.715712191348,0.755346196775106,0.174908480652665,8.5011954169679e-07,9.24993033184012e-05,"ENSMUSG00000027358","D0","FAPs","Bmp2",1,"D0"
"132",374.462057546301,0.479345726922368,0.193939863087108,0.00080368497142299,0.0279085781211166,"ENSMUSG00000027381","D0","FAPs","Bcl2l11",1,"D0"
"133",4411.21680693425,-0.277007086336624,0.105468019950772,0.00130154273177187,0.0402078287705922,"ENSMUSG00000027422","D0","FAPs","Rrbp1",1,"D0"
"134",64.4549485419947,-1.82194237043182,0.375384540999551,5.27241339414458e-08,8.32757853189137e-06,"ENSMUSG00000027469","D0","FAPs","Tpx2",1,"D0"
"135",1790.75850180793,-0.840513127431448,0.127137868162253,2.23495354332853e-12,1.13204250337768e-09,"ENSMUSG00000031239","D0","FAPs","Itm2a",2,"D0.D7"
"136",112.543967679199,0.714774345452951,0.297945998600518,0.00066103574424128,0.0245821621447093,"ENSMUSG00000033368","D0","FAPs","Trim69",2,"D0.D7"
"137",503.607711825964,0.477536109518458,0.165063481405838,0.000252152867764612,0.0112238590139224,"ENSMUSG00000033965","D0","FAPs","Slc16a2",3,"D0.D2.D4"
"138",16.2818408948209,-0.0863648563519441,0.179215441598949,0.0003654239543922,0.0153802649457508,"ENSMUSG00000034311","D0","FAPs","Kif4",1,"D0"
"139",6599.67483842955,0.438410143782457,0.106264534191134,3.22581424885458e-06,0.000283736440128293,"ENSMUSG00000034810","D0","FAPs","Scn7a",2,"D0.D7"
"140",17.7904446398331,-3.73026444068102,0.877061194275113,1.29492018171136e-06,0.00013209085103582,"ENSMUSG00000044647","D0","FAPs","Csrnp3",1,"D0"
"141",44.3230959228066,-2.52230148493573,0.503683627128775,2.79932166523824e-08,4.8375571694923e-06,"ENSMUSG00000048327","D0","FAPs","Ckap2l",1,"D0"
"142",2308.84992190501,0.485750769771908,0.182060571791185,0.000474025105265228,0.019035516952628,"ENSMUSG00000055653","D0","FAPs","Gpc3",3,"D0.D4.D7"
"143",24.1276519813933,-0.0735716297600948,0.166598795409969,0.000103865825304801,0.00542948436975881,"ENSMUSG00000075015","D0","FAPs","Gm10801",1,"D0"
"144",270.043157655953,-0.636927624488743,0.23618715125714,0.000335984537251228,0.0144369818290055,"ENSMUSG00000075224","D0","FAPs","Lrrc55",1,"D0"
"145",36.2139166337145,1.25397804969415,0.559742469324482,0.00074412980184739,0.0265250070886727,"ENSMUSG00000075256","D0","FAPs","Cerkl",1,"D0"
"146",597.148563329572,-0.459839237189956,0.137387990724321,6.00559375293798e-05,0.00352864666547624,"ENSMUSG00000025268","D0","FAPs","Maged2",2,"D0.D7"
"147",69.7957812964405,-1.22836418460877,0.402009899091761,8.31050263457112e-05,0.0044879769558535,"ENSMUSG00000027715","D0","FAPs","Ccna2",1,"D0"
"148",1155.77865724881,0.469885223018534,0.120213173334577,7.28799660938165e-06,0.000563438853658985,"ENSMUSG00000027765","D0","FAPs","P2ry1",2,"D0.D7"
"149",313.626032708802,0.855380563324859,0.19456787938995,5.59052627103002e-07,6.41556565587188e-05,"ENSMUSG00000027827","D0","FAPs","Kcnab1",2,"D0.D2"
"150",2924.04542236435,-0.40271447809646,0.108350502257035,1.85322640612067e-05,0.00124795815783227,"ENSMUSG00000027864","D0","FAPs","Ptgfrn",1,"D0"
"151",111.138574468592,-0.745745366042865,0.330934973214834,0.000887369455014568,0.0304546026278247,"ENSMUSG00000028005","D0","FAPs","Gucy1b1",1,"D0"
"152",255.842920254045,-0.589831910513727,0.227948948601827,0.000474300442825368,0.019035516952628,"ENSMUSG00000028007","D0","FAPs","Snx7",1,"D0"
"153",250.01923871858,1.0227495681832,0.216307869145378,1.09781328492337e-07,1.61257793422394e-05,"ENSMUSG00000028036","D0","FAPs","Ptgfr",2,"D0.D2"
"154",42.7622491326154,-2.37219543793989,0.541041729275442,5.15677835065586e-07,6.05214018843306e-05,"ENSMUSG00000028068","D0","FAPs","Iqgap3",1,"D0"
"155",8.66885060276259,-0.0593648108946788,0.155022502660915,0.000309605943056021,0.0134949605268543,"ENSMUSG00000028175","D0","FAPs","Depdc1a",2,"D0.D2"
"156",477.244479471387,-2.84971950018007,0.672258621769652,8.09587103432114e-07,9.02290606989315e-05,"ENSMUSG00000028364","D0","FAPs","Tnc",1,"D0"
"157",570.027476805339,-0.721223744678665,0.178650272371082,2.862897749574e-06,0.000254867303293894,"ENSMUSG00000028370","D0","FAPs","Pappa",1,"D0"
"158",339.481618578157,0.580017016585782,0.211475879272242,0.0003219977405783,0.0139112494451607,"ENSMUSG00000031298","D0","FAPs","Adgrg2",1,"D0"
"159",107.648565284455,0.759017401636352,0.331052784479226,0.000848840109815761,0.0293379114660793,"ENSMUSG00000031380","D0","FAPs","Vegfd",2,"D0.D2"
"160",2005.95763529926,-0.452604501298251,0.103364839784666,1.0107848946929e-06,0.000106815966317583,"ENSMUSG00000034109","D0","FAPs","Golim4",1,"D0"
"161",267.835194749107,-1.12737119026079,0.179622306662746,1.72700826323467e-11,7.04667343851503e-09,"ENSMUSG00000034349","D0","FAPs","Smc4",1,"D0"
"162",8.90565371127771,-0.0635518882077378,0.158151773306533,0.000243559470184768,0.0109432665749485,"ENSMUSG00000035683","D0","FAPs","Melk",1,"D0"
"163",235.657422903624,1.17870169446068,0.21379280764647,1.70414063956324e-09,4.20086650772021e-07,"ENSMUSG00000036062","D0","FAPs","Phf24",2,"D0.D2"
"164",3574.17848358261,-0.635460714747182,0.119910048901567,7.31628366597565e-09,1.58042486425759e-06,"ENSMUSG00000036334","D0","FAPs","Igsf10",1,"D0"
"165",100.5005312062,1.21803699326644,0.301339141578088,2.39387728134674e-06,0.000218407847116163,"ENSMUSG00000039037","D0","FAPs","St6galnac5",3,"D0.D2.D4"
"166",282.912143979399,1.33472564257624,0.239812888679664,1.1866948338336e-09,3.00540696796237e-07,"ENSMUSG00000040724","D0","FAPs","Kcna2",2,"D0.D7"
"167",19.6005109702579,2.72115970518074,0.771739854404874,2.19736665925625e-05,0.00144740443308588,"ENSMUSG00000041020","D0","FAPs","Map7d2",1,"D0"
"168",148.217820599749,1.36192026750408,0.270209326006354,2.23115103582129e-08,4.04609599570111e-06,"ENSMUSG00000050141","D0","FAPs","Fam205c",2,"D0.D4"
"169",3292.24149457936,0.393808534910104,0.122791043697067,0.000122179571803728,0.00614621825419509,"ENSMUSG00000058135","D0","FAPs","Gstm1",2,"D0.D4"
