"gene"	"Old.ECs.D4_1"	"Old.ECs.D4_3"	"Old.ECs.D4_2"	"Old.FAPs.D4_1"	"Old.FAPs.D4_2"	"Old.FAPs.D4_3"	"Old.Inflammatory-Mac.D4_3"	"Old.Inflammatory-Mac.D4_2"	"Old.Inflammatory-Mac.D4_1"	"Old.MuSCs.D4_2"	"Old.MuSCs.D4_1"	"Old.Resolving-Mac.D4_2"	"Old.Resolving-Mac.D4_3"	"Old.Resolving-Mac.D4_1"
"ENSMUSG00000000094"	6.45396338955653	2.98510845249331	2.94101994485592	109.405737425585	111.298797029853	108.486438963061	0	3.17155289704825	0	102.872231223839	96.8494538932089	2.05268425261402	0	1.74038362843148
"ENSMUSG00000000120"	8.6052845194087	2.98510845249331	6.86237987133048	3.06745058202576	8.94365333275604	7.74903135450436	47.216233618771	21.1436859803217	6.54928615230829	216.899282700865	236.972068036575	0	0	0.870191814215742
"ENSMUSG00000000125"	7.52962395448262	8.95532535747994	1.96067996323728	3.06745058202576	6.9561748143658	1.93725783862609	17.7060876070391	2.11436859803217	3.74244922989045	0	5.15156669644728	10.2634212630701	4.30179413824793	1.74038362843148
"ENSMUSG00000000126"	17.2105690388174	60.6972052006974	29.4101994485592	120.653056226346	202.722808875803	187.914010346731	4.91835766862198	1.05718429901608	0	109.069353586721	146.304494179103	0	0	0
"ENSMUSG00000000127"	552.889530372009	519.408870733837	430.369251930583	598.152863495022	654.874171809581	552.118484008436	70.8243504281566	137.433958872091	116.951538434077	276.39165738453	428.610349144414	256.585531576752	206.486118635901	264.538311521586
"ENSMUSG00000000131"	688.422761552696	744.287040821666	873.482923622209	990.786537994319	921.196293273872	863.048367107924	1487.31135899129	1361.65337713271	1513.82071349069	1412.94389873706	1247.70945387953	1588.77761152325	1538.9668529582	1696.8740377207
"ENSMUSG00000000134"	353.892325860683	407.964821840753	559.774129504244	525.556533053746	518.73189329985	470.75365478614	1065.31627102352	1191.44670499112	1267.75467662539	458.587054853257	481.156329448176	1365.03502798832	1247.5203000919	1240.02333525743
"ENSMUSG00000000142"	15.0592479089652	9.95036150831104	24.508499540466	80.7761986600116	56.6431377741216	26.1529808214522	0.983671533724397	6.3431057940965	4.67806153736306	70.6471949368531	47.394413607315	6.15805275784206	0	0.870191814215742
"ENSMUSG00000000148"	146.289836829948	138.310024965524	143.129637316322	159.507430265339	128.19236443617	166.604174121844	208.538365149572	175.49259363667	152.504806118036	94.1962599158041	127.758854071893	193.978661872025	200.033427428529	178.389321914227
"ENSMUSG00000000149"	773.399946181857	948.269451742043	633.299628125642	396.723608608664	385.570832567705	428.133982336366	1026.95308120827	1499.08733600481	1309.85723046166	349.517701266536	326.609328554758	2339.03370585367	2177.78328248802	2434.79669617565
"ENSMUSG00000000154"	0	19.9007230166221	49.016999080932	24.539604656206	23.8497422206828	29.0588675793914	6.88570073607078	27.4867917744181	6.54928615230829	1.23942447257637	5.15156669644728	4.10536850522804	25.8107648294876	7.83172632794168
"ENSMUSG00000000167"	16.1349084738913	15.9205784132977	33.3315593750338	27.6070552382318	35.7746133310241	18.4039494669479	7.86937226979517	19.0293173822895	4.67806153736306	32.2250362869856	36.060966875131	17.4478161472192	4.30179413824793	21.7547953553936
"ENSMUSG00000000168"	289.352691965118	197.017157864559	181.362896599449	253.575914780796	307.065431091291	283.808273358722	227.228124290336	207.208122607152	215.190830718701	738.696985655516	886.069471788932	222.716241408621	254.88130269119	234.081598024035
"ENSMUSG00000000171"	203.299846771031	182.091615602092	154.893717095745	277.09303590966	282.221949611413	256.686663617957	356.089095208232	374.243241851693	382.665433756299	687.880582279885	699.582757377541	391.036350122971	471.046458138149	397.677659096594
"ENSMUSG00000000182"	0	0	0	3.06745058202576	3.97495703678046	3.87451567725218	0	0	0	3.71827341772911	1.03031333928946	0	0	0
"ENSMUSG00000000183"	0	0	0	0	0	0	0	1.05718429901608	0	0	0	0	0	0
"ENSMUSG00000000184"	1832.92560263405	1793.05514379765	1824.41270579229	998.966406213054	1090.13196733704	912.448441992889	352.154409073334	263.238890455005	295.653489161346	337.123456540773	263.760214858101	120.08202877792	176.373559668165	93.9807159353001
"ENSMUSG00000000194"	716.389936240775	783.093450704079	853.876123989836	857.86367943987	824.803585131945	805.899260868454	971.867475319704	1002.21071546725	981.457310538771	525.515976372381	597.581736787885	963.735256602282	1210.95504991679	1070.33593148536
"ENSMUSG00000000197"	8.6052845194087	0	0	20.4496705468384	79.4991407356092	42.619672449774	0	0	0	0	4.12125335715783	0	0	0
"ENSMUSG00000000202"	0	0	0	7.15738469139343	6.9561748143658	5.81177351587827	0	3.17155289704825	5.61367384483568	12.3942447257637	18.5456401072102	16.4214740209122	11.8299338801818	3.48076725686297
"ENSMUSG00000000204"	224.813058069552	271.644869176892	114.699777849381	2.04496705468384	0	0	11035.810936854	4605.09480651406	10073.7377145576	81.8020151900404	1.03031333928946	1455.35313510334	1271.18016785226	1849.15760520845
"ENSMUSG00000000216"	0	0	3.92135992647456	0	0	0	0	0	0	0	0	0	0	0
"ENSMUSG00000000223"	30.1184958179305	34.8262652790887	67.6434587316862	81.7986821873535	116.267493325828	99.7687786892437	0	12.686211588193	1.87122461494523	1840.54534177591	1857.65495073889	17.4478161472192	21.5089706912397	9.57210995637316
"ENSMUSG00000000244"	21.5132112985218	21.8907953182843	12.7444197610423	5.11241763670959	13.9123496287316	11.6235470317565	63.9386496920858	176.549777935686	126.307661508803	14.8730936709164	23.6972068036575	109.81860751485	104.318507852512	103.552825891673
"ENSMUSG00000000247"	0	9.95036150831104	1.96067996323728	20.4496705468384	13.9123496287316	30.9961254180175	17.7060876070391	10.5718429901608	15.9054092270344	21.0702160337983	46.3641002680255	0	1.07544853456198	1.74038362843148
"ENSMUSG00000000248"	0	1.99007230166221	0	5.11241763670959	0	2.90588675793914	55.0856058885662	97.2609555094796	27.1327569167058	2.47884894515274	0	58.5015011994995	25.8107648294876	26.975946240688
"ENSMUSG00000000253"	107.566056492609	70.6475667090084	103.916038051576	43.9667916757025	50.6807022189509	42.619672449774	9.83671533724397	22.2008702793377	4.67806153736306	50.8164033756312	51.5156669644728	33.8692901681313	54.8478752626611	31.3269053117667
"ENSMUSG00000000263"	15.0592479089652	17.9106507149599	6.86237987133048	38.8543740389929	36.7683525902193	36.8078989338957	15.7387445395903	12.686211588193	12.162959997144	9.91539578061096	10.3031333928946	16.4214740209122	30.1125589677355	6.09134269951019
"ENSMUSG00000000266"	788.459194090823	860.706270468905	848.974424081743	480.567257850702	636.986865144069	642.200973504549	2.95101460117319	0	0	278.870506329683	384.306875554967	8.21073701045608	1.07544853456198	2.61057544264723
"ENSMUSG00000000275"	2676.24348553611	2904.51052427599	2703.77766930421	1667.67063309467	1030.50761178533	1373.5158075859	5796.77634823787	3909.46753776147	4856.76348809033	1319.98706329383	847.947878235223	3365.37583216068	4279.20971902213	3618.25756350906
"ENSMUSG00000000276"	1169.24303407466	1268.67109230966	1393.06311388009	433.533015592973	256.38472887234	323.522059050557	974.818489920877	639.59650090473	553.882486023787	216.899282700865	178.244207697076	643.516513194495	768.945702211818	440.317057993165
"ENSMUSG00000000278"	124.776625531426	110.449012742253	75.4861785846353	716.760952666685	575.375031073972	571.491062394697	859.728920475123	777.030459776821	970.2299628491	223.096405063747	153.516687554129	1446.11605596658	1250.74664569559	1264.38870605547
"ENSMUSG00000000282"	162.424745303839	175.126362546274	180.38255661783	159.507430265339	241.478639984413	228.596424957879	456.42359164812	372.128873253661	406.055741443114	151.209785654317	183.395774393523	500.854957637821	455.990178654281	348.076725686297
"ENSMUSG00000000290"	29.0428352530044	68.6574944073462	2.94101994485592	11.2473188007611	4.96869629597558	21.309836224887	4860.32104813224	3864.00861290378	4532.10601739734	121.463598312484	0	3692.77897045262	4074.87449745535	4085.55056774291
"ENSMUSG00000000295"	32.2698169477826	56.717060597373	58.8203988971184	60.3265281131732	42.7307881453899	52.3059616429045	18.6897591407635	31.7155289704825	30.8752061465962	64.4500725739712	114.36478066113	14.3687897682981	30.1125589677355	28.7163298691195
"ENSMUSG00000000296"	20.4375507335957	0	4.9016999080932	5.11241763670959	2.98121777758535	8.71766027381741	0	0	0	16.1125181434928	36.060966875131	0	1.07544853456198	0
"ENSMUSG00000000301"	29.0428352530044	28.856048374102	10.783739797805	47.0342422577282	13.9123496287316	38.7451567725218	8.85304380351957	13.7433958872091	9.35612307472613	33.464460759562	22.666893464368	16.4214740209122	6.4526912073719	9.57210995637316
"ENSMUSG00000000303"	0	7.96028920664884	0	4.08993410936767	5.96243555517069	1.93725783862609	46.2325620850467	58.1451364458845	17.7766338419796	2.47884894515274	2.06062667857891	5.13171063153505	5.37724267280992	0.870191814215742
"ENSMUSG00000000305"	2.15132112985218	22.8858314691154	26.4691795037033	5.11241763670959	9.93739259195115	10.6549181124435	0	3.17155289704825	0	8.67597130803459	16.4850134286313	4.10536850522804	0	0
"ENSMUSG00000000308"	0	0	0.980339981618641	0	0	8.71766027381741	1.96734306744879	0	0	0	0	0	0	0
"ENSMUSG00000000317"	3244.19226381708	3144.31423662629	3282.17825845921	13.2922858554449	27.8246992574632	28.0902386600783	32.4611606129051	27.4867917744181	1.87122461494523	39.6615831224438	14.4243867500524	27.7112374102893	23.6598677603636	20.8846035411778
"ENSMUSG00000000318"	39.7994409022653	77.6128197648262	17.6461196691355	4.08993410936767	3.97495703678046	13.5608048703826	444.619533243427	581.451364458845	379.858596833881	53.2952523207839	5.15156669644728	304.823611513182	490.404531760264	322.84116307404
"ENSMUSG00000000320"	141.987194570244	153.23556722799	111.758757904525	85.8886162967212	98.3801866603164	127.859017349322	0	15.8577644852412	23.3903076868153	2.47884894515274	12.3637600714735	21.5531846524472	9.67903681105785	9.57210995637316
"ENSMUSG00000000325"	9.68094508433479	28.856048374102	33.3315593750338	135.990309136475	144.092192583292	150.137482493522	49.1835766862198	59.2023207449006	34.6176553764867	86.7597130803459	62.8491136966568	57.4751590731925	53.7724267280992	53.0817006671603
"ENSMUSG00000000326"	205.451167900883	182.091615602092	155.874057077364	425.353147374238	422.339185157924	494.000748849653	248.868898032272	338.298975685146	295.653489161346	293.7436000006	219.456741268654	468.012009595996	450.612935981471	462.071853348559
"ENSMUSG00000000339"	226.964379199405	184.081687903754	193.126976378872	234.148727761299	175.891848877535	257.65529253727	178.044547604116	144.834248965203	149.697969195618	282.588779747412	265.82084153668	199.11037250356	92.4885739723305	180.999897356874
"ENSMUSG00000000340"	136.608891745613	91.5433258764616	110.778417922906	211.654090159777	239.491161466023	188.882639266044	180.995562205289	155.406091955364	174.959501497379	281.349355274836	191.638281107839	197.057688250946	127.978375612876	200.144117269621
"ENSMUSG00000000346"	1434.9311936114	1316.43282754955	1381.29903410066	768.907612561123	645.930518476825	725.503060565471	2966.75334571278	2813.1674196818	2925.65968546686	804.386482702064	766.553124431356	3154.97569626775	3154.2905518703	3172.7193546306
"ENSMUSG00000000355"	266.76382010167	237.813640048634	226.458535753906	312.879959366627	296.134299240144	238.282714151009	224.277109689163	342.527712881211	382.665433756299	233.011800844358	267.881468215259	323.297769786708	308.653729419289	336.764232101492
"ENSMUSG00000000359"	11.832266214187	23.8808676199465	23.5281595588474	41.9218246210187	81.4866192539994	67.8040243519132	0.983671533724397	5.28592149508041	0.935612307472613	177.237699578421	160.728880929155	0	0	0
"ENSMUSG00000000365"	0	34.8262652790887	0.980339981618641	25.562088183548	2.98121777758535	24.2157229828261	6.88570073607078	12.686211588193	17.7766338419796	11.1548202531873	12.3637600714735	39.0010007996664	22.5844192258016	13.0528772132361
"ENSMUSG00000000374"	367.875913204722	416.920147198233	433.310271875439	577.703192948184	600.218512553849	514.341956155227	794.806599249313	717.82813903192	785.914338276995	703.993100423378	621.278943591542	750.256094330424	795.831915575867	776.211098280442
"ENSMUSG00000000378"	206.526828465809	181.096579451261	188.225276470779	233.126244233957	201.729069616608	202.443444136427	357.072766741956	290.725682229423	258.228996862441	206.983886920254	245.214574750891	326.376796165629	261.333993898562	337.634423915708
"ENSMUSG00000000381"	0	0.995036150831105	2.94101994485592	9.20235174607727	7.94991407356092	7.74903135450436	0.983671533724397	3.17155289704825	12.162959997144	6.19712236288185	1.03031333928946	1.02634212630701	15.0562794838678	3.48076725686297
"ENSMUSG00000000384"	265.688159536744	166.171037188794	238.22261553333	259.710815944847	198.747851839023	223.753280361314	271.493343307934	251.609863165828	280.683692241784	466.023601688715	530.61136973407	245.295768187375	240.900471741884	319.360395817177
"ENSMUSG00000000385"	406.599693542061	545.279810655445	689.179007077904	767.885129033781	580.343727369947	765.216846257306	365.925810545476	390.101006336934	394.828393753443	152.449210126893	72.1219337502619	308.92898001841	286.069310193488	189.701815499032
"ENSMUSG00000000392"	102.187753667978	135.32491651303	148.031337224415	1718.79480946176	2142.50184282467	2307.27408580367	151.485416193557	91.9750340143992	232.031852253208	302.419571308634	273.033034911706	86.2127386097888	93.5640225068925	78.3172632794168
"ENSMUSG00000000394"	0	3.98014460332442	0.980339981618641	56.2365940038055	32.7933955534388	48.4314459656523	0	2.11436859803217	6.54928615230829	2.47884894515274	13.3940734107629	0	0	0
"ENSMUSG00000000399"	129.079267791131	123.384482703057	104.896378033195	115.540638589637	145.085931842487	90.0824894961132	140.665029322589	131.090853077994	115.080313819131	200.786764557372	223.577994625812	132.398134293604	163.468177253421	169.68740377207
"ENSMUSG00000000402"	0	0	0	23.5171211288641	37.7620918494144	73.6157978677915	0	0	0	1.23942447257637	0	0	0	0
"ENSMUSG00000000409"	114.020019882165	116.419229647239	92.1519582721522	97.1359350974822	46.7057451821704	37.7765278532088	21.6407737419367	35.9442661665468	22.4546953793427	21.0702160337983	5.15156669644728	32.8429480418243	61.300566470033	30.456713497551
"ENSMUSG00000000411"	0	17.9106507149599	25.4888395220847	5.11241763670959	0	3.87451567725218	3.93468613489759	13.7433958872091	4.67806153736306	3.71827341772911	2.06062667857891	29.7639216629033	7.52813974193388	6.09134269951019
"ENSMUSG00000000416"	349.589683600979	207.962555523701	204.891056158296	8.17986821873535	13.9123496287316	17.4353205476348	0	0	0	42.1404320675966	26.7881468215259	0	0	0
"ENSMUSG00000000420"	2297.61096668212	2163.20859190682	1891.07582454236	1068.4952860723	992.74551993592	887.26409009075	1039.74081114669	1172.41738760884	1084.37466436076	1181.17152236528	1044.73772603951	1384.53552838816	1448.62917605499	1504.56164677902
"ENSMUSG00000000435"	7.52962395448262	34.8262652790887	82.3485584559658	0	0	0.968628919313046	0.983671533724397	0	0	2587.91829873946	2320.26564007986	0	10.7544853456198	0
"ENSMUSG00000000439"	257.082875017335	259.704435366918	243.124315441423	178.934617284836	269.303339241876	211.161104410244	168.207832266872	181.835699430766	203.027870721557	294.983024473176	235.941754697285	215.531846524472	164.543625787983	162.725869258344
"ENSMUSG00000000440"	365.72459207487	481.597497002255	450.956391544575	81.7986821873535	66.5805303660727	27.1216097407653	453.472577046947	465.161091567076	505.230646035211	59.4923746836658	49.4550402858939	366.404139091602	328.011803041405	280.201764177469
"ENSMUSG00000000441"	681.96879816314	470.652099343112	520.560530239498	423.308180319554	513.763197003874	408.761403950105	814.480029923801	590.96602314999	642.765655233685	716.387345149142	616.127376895095	687.649224625696	675.381679704925	528.206431228955
"ENSMUSG00000000486"	97.885111408274	40.7964821840753	41.1742792279829	19.4271870194965	10.9311318511463	12.5921759510696	20.6571022082123	25.372423176386	14.9697969195618	9.91539578061096	11.333446732184	2.05268425261402	10.7544853456198	16.5336444700991
"ENSMUSG00000000489"	2090.00847765139	1854.74738514918	1888.1348045975	3.06745058202576	1.98747851839023	26.1529808214522	275.428029442831	269.581996249101	182.44439995716	228.054102954052	230.790188000838	351.009007196997	560.308686506793	202.754692712268
"ENSMUSG00000000530"	1074.58490436116	1201.00863405314	1078.3739797805	692.221348010479	842.690891797458	778.777651127689	419.044073366593	306.583446714664	478.097889118505	47.0981299579021	31.9397135179731	318.166059155173	401.14230339162	409.860344495614
"ENSMUSG00000000531"	318.395527218122	361.198122751691	434.290611857058	203.474221941042	183.841762951096	190.81989710467	146.567058524935	114.175904293737	117.887150741549	89.2385620254986	78.3038137859987	69.7912645888766	109.695750525322	60.9134269951019
"ENSMUSG00000000532"	262.461177841965	246.768965406114	319.590834007677	599.175347022364	577.362509592362	390.357454483157	283.297401712626	291.782866528439	267.585119937167	94.1962599158041	129.819480750471	250.42747881891	305.427383815603	323.711354888256
"ENSMUSG00000000538"	670.136531948953	637.818172682738	511.73747040493	592.017962330971	486.932237005606	431.039869094305	192.799620609982	189.235989523879	168.41021534507	402.81295358732	422.428469108677	218.610872903393	274.239376313306	249.745050679918
"ENSMUSG00000000544"	0	0	0	0	0	0	9.83671533724397	0	3.74244922989045	1.23942447257637	0	1.02634212630701	0	4.35095907107871
"ENSMUSG00000000552"	41.9507620321174	20.8957591674532	37.2529193015083	171.777232593442	186.822980728682	160.792400605966	368.876825146649	417.587798111353	388.279107601134	43.3798565401729	53.5762936430517	474.170062353838	562.459583575917	481.216073261305
"ENSMUSG00000000555"	2290.08134272764	1944.30063872398	2135.1804799654	2867.04381066674	2527.07893613318	2914.60441821295	1211.88332954846	1326.76629526518	1451.13468889002	660.613243883205	727.401217538356	1429.69458194566	1276.55741052507	1343.57616114911
"ENSMUSG00000000561"	120.473983271722	120.399374250564	99.0143381434827	220.856441905854	226.572551096486	154.980627090087	85.5794234340225	80.3460067252223	99.174904592097	345.799427848807	324.548701876179	113.923976020078	130.129272682	100.07205863481
"ENSMUSG00000000562"	0	12.9354699608044	0	17.3822199648126	4.96869629597558	0	28.5264744780075	32.7727132694986	31.8108184540688	3.71827341772911	2.06062667857891	52.3434484416575	34.4143531059835	31.3269053117667
"ENSMUSG00000000563"	947.656957699884	797.023956815715	765.645525644158	904.897921697598	1042.43248289568	1047.0878617774	1126.30390611443	1208.36165377538	1294.8874335421	2283.01987848567	2179.1127125972	1350.66623822002	1406.68668320707	1462.79243969666
"ENSMUSG00000000567"	25.8158535582261	23.8808676199465	63.7220988052116	1096.10234131054	978.833170307188	841.738530883037	7.86937226979517	5.28592149508041	1.87122461494523	788.273964558571	777.88657116354	0	2.15089706912397	1.74038362843148
"ENSMUSG00000000568"	1385.4508076248	1073.64400674676	1326.39999513002	951.932163955326	985.789345121554	951.193598765411	1533.54392107633	1158.67399172163	1369.73641813991	2118.17642363302	2260.50746640107	1091.00168026435	913.055805843124	1191.29259366135
"ENSMUSG00000000579"	8.6052845194087	22.8858314691154	31.3708794117965	19.4271870194965	15.8998281471218	7.74903135450436	56.0692774222906	29.6011603724503	37.4244922989045	34.7038852321384	30.9094001786837	52.3434484416575	64.526912073719	49.6009334102973
"ENSMUSG00000000581"	427.037244275657	294.530700646007	253.908055239228	352.756816932962	402.464399974022	384.545680967279	330.513635331397	300.240340920567	332.142369152778	366.869643882605	379.15530885852	419.773929659567	347.369876663521	408.990152681399
"ENSMUSG00000000594"	208.678149595661	293.535664495176	179.402216636211	337.419564022833	451.157623674582	432.977126932931	6314.1875749769	5542.81727974132	5697.87895250821	385.461010971251	193.698907786418	4872.04607357937	6448.38941323365	5356.03061649789
"ENSMUSG00000000600"	1299.39796243071	1330.36333366119	1280.32401599394	881.380800568734	939.083599939384	993.813271215185	1083.02235863056	909.178497153831	1028.2379259124	1194.80519156362	1108.61715307546	1005.81528378087	831.321717216413	878.893732357899
"ENSMUSG00000000605"	476.517630262257	383.088918069975	460.759791360761	538.848818909191	663.817825142337	617.01662160241	681.684372871007	667.083292679148	671.769636765336	551.543890296485	468.792569376703	708.176067151836	787.228327299372	712.687095842693
"ENSMUSG00000000617"	0	0	0	47.0342422577282	62.6055733292922	47.4628170463392	0.983671533724397	0	0	1.23942447257637	3.09094001786837	0	0	0
"ENSMUSG00000000627"	0	0	0	3.06745058202576	0.993739259195115	15.4980627090087	8.85304380351957	5.28592149508041	9.35612307472613	45.8587054853257	52.5459803037623	0	0	2.61057544264723
"ENSMUSG00000000628"	57.0100099410827	28.856048374102	30.3905394301779	1378.30779485691	1066.28222511636	1100.36245233962	1455.83386991211	1038.15498163379	1079.6966028234	462.305328270986	283.3361683046	932.944992813071	793.681018506743	1045.10036887311
"ENSMUSG00000000631"	1820.01767585494	1615.93870894971	1595.99349007515	337.419564022833	312.034127387266	243.125858747574	835.137132132013	913.407234349895	882.282405946674	680.444035444427	666.612730520278	1053.02702159099	1108.7874391334	1018.12442263242
"ENSMUSG00000000632"	26.8915141231522	2.98510845249331	22.5478195772287	14.3147693827869	0.993739259195115	5.81177351587827	2.95101460117319	5.28592149508041	1.87122461494523	0	2.06062667857891	0	0	2.61057544264723
"ENSMUSG00000000673"	2.15132112985218	24.8759037707776	9.80339981618641	22.4946376015222	32.7933955534388	25.1843519021392	128.860970917896	51.802030651788	91.6900061323161	8.67597130803459	4.12125335715783	25.6585531576752	37.6406987096694	24.3653707980408
"ENSMUSG00000000682"	39.7994409022653	32.8361929774264	0	5.11241763670959	3.97495703678046	16.4666916283218	2589.02347676261	1891.30271093977	2373.64842405802	80.562590717464	5.15156669644728	1114.60754916941	2194.99045904101	1540.23951116186
"ENSMUSG00000000686"	12.9079267791131	12.9354699608044	33.3315593750338	13.2922858554449	18.8810459247072	37.7765278532088	103.285511041062	95.1465869114474	96.3680676696791	26.0279139241038	20.6062667857891	105.713239009622	100.016713714264	60.9134269951019
"ENSMUSG00000000690"	281.823068010635	163.185928736301	189.205616452398	0	0	0	0	0	0.935612307472613	7.43654683545822	0	4.10536850522804	0	0
"ENSMUSG00000000693"	38.7237803373392	31.8411568265953	33.3315593750338	1876.25727267242	2254.79437911372	1844.26946237204	73.7753650293298	94.0894026124314	93.5612307472613	83.0414396626168	109.213213964682	98.5288441254729	86.0358827649586	101.812442263242
"ENSMUSG00000000706"	0	1.99007230166221	1.96067996323728	0	0	0	0	0	0.935612307472613	0	0	0	0	0
"ENSMUSG00000000708"	706.70899115644	738.316823916679	678.395267280099	806.739503072774	623.074515515337	578.271464829888	960.063416915011	857.376466502043	887.89607979151	433.798565401729	361.639982090599	845.705912076976	1004.46893128089	918.922555811824
"ENSMUSG00000000711"	387.237803373392	346.272580489224	413.703472243066	413.083345046135	408.426835529192	252.812147940705	510.525526002962	508.505647826736	503.359421420266	345.799427848807	358.549042072731	640.437486815574	721.625966691091	618.706379907393
"ENSMUSG00000000724"	83.9015240642349	113.434121194746	113.719437867762	93.0460009881146	103.348882956292	88.1452316574871	65.9059927595346	72.9457166321097	43.9737784512128	63.2106481013949	76.2431871074198	65.6858960836486	81.7340886267107	58.3028515524547
"ENSMUSG00000000730"	0	0	0	13.2922858554449	6.9561748143658	4.84314459656523	0	0	0.935612307472613	0	0	1.02634212630701	7.52813974193388	3.48076725686297
"ENSMUSG00000000732"	57.0100099410827	36.8163375807509	18.6264596507542	35.7869234569671	46.7057451821704	33.9020121759566	645.288526123204	500.048173434607	399.506455290806	16.1125181434928	20.6062667857891	402.326113512348	625.911047115074	442.057441621597
"ENSMUSG00000000738"	330.227793432309	315.42645981346	319.590834007677	291.407805292447	260.35968590912	318.678914453992	265.591314105587	236.809282979603	292.846652238928	563.938135022248	608.915183520069	269.927979218743	269.937582175058	288.903682319626
"ENSMUSG00000000739"	35.4967986425609	37.811373731582	25.4888395220847	210.631606632435	239.491161466023	205.349330894366	0.983671533724397	1.05718429901608	0	14.8730936709164	2.06062667857891	0	0	0
"ENSMUSG00000000740"	1209.04247497692	1187.07812794151	1338.16407490944	2336.37485997628	1634.70108137596	1936.28920970678	1540.42962181241	1880.73086794961	1780.47022112038	1994.23397637538	1827.7758638995	1709.88598242748	1727.17034650654	1884.8354695913
"ENSMUSG00000000743"	186.089277732213	243.783856953621	204.891056158296	369.116553370433	265.328382205096	328.365203647122	354.121752140783	344.642081479243	388.279107601134	247.884894515274	274.063348250995	388.983665870357	383.935126838628	434.225715293655
"ENSMUSG00000000751"	266.76382010167	229.853350841985	283.318254687787	277.09303590966	251.416032576364	238.282714151009	191.815949076257	244.209573072715	251.679710710133	624.66993417849	725.340590859777	271.980663471357	221.542398119769	274.980613292174
"ENSMUSG00000000753"	59.1613310709348	84.5780728206439	71.5648186581608	7092.96822917089	8339.4598631654	7980.53366622018	35.4121752140783	58.1451364458845	43.0381661437402	658.134394938052	868.554145021012	65.6858960836486	77.4322944884628	53.951892481376
"ENSMUSG00000000759"	769.097303922153	537.319521448796	569.57752932043	341.509498132201	380.602136271729	333.208348243688	464.292963917915	394.329743532999	490.260849115649	531.713098735263	584.187663377122	418.74758753326	451.688384516033	455.980510649049
"ENSMUSG00000000766"	0	4.97518075415552	0	0	0	0	60.9876350909126	32.7727132694986	26.1971446092332	1.23942447257637	0	23.6058689050612	21.5089706912397	21.7547953553936
"ENSMUSG00000000776"	128.003607226204	78.6078559156573	133.326237500135	316.969893475995	331.908912571168	340.957379598192	82.6284088328493	69.7741637350614	73.9133722903364	182.195397468726	163.819820947024	80.0546858519467	53.7724267280992	74.8364960225538
"ENSMUSG00000000782"	62.3883127657131	105.473831988097	121.562157720711	68.5063963319085	73.5367051804385	51.3373327235914	47.216233618771	47.5732934557237	28.0683692241784	277.631081857107	426.549722465835	30.7902637892103	13.9808309493058	34.8076725686297
