"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"type"	"contrast"	"ensemblid"
6.66932519326654	0.0918366965078852	16.3705368551532	0.00118917547531834	0.00489232173928849	"ECs"	"D2vsD0"	"ENSMUSG00000071553"
6.65139970125088	1.28697703907632	23.3348550082478	0.000262457184089297	0.00143662374472354	"ECs"	"D2vsD0"	"ENSMUSG00000007279"
6.64902818886741	0.825050080581984	13.7348948181239	0.00232768480894127	0.00846189698026687	"ECs"	"D2vsD0"	"ENSMUSG00000040838"
6.64717260680818	0.659583221942351	14.2303120055679	0.00204103513116096	0.0076106667686662	"ECs"	"D2vsD0"	"ENSMUSG00000031710"
6.6185731529112	-0.181245501798807	14.7911894088378	0.00176418557137652	0.00674328898501076	"ECs"	"D2vsD0"	"ENSMUSG00000052430"
6.61071912520099	1.76719097816886	20.7932508911069	0.00031725353442827	0.00167602283288115	"ECs"	"D2vsD0"	"ENSMUSG00000054203"
6.59879079787073	0.627827960868273	23.5363446566764	0.000252380556465011	0.00138897482492409	"ECs"	"D2vsD0"	"ENSMUSG00000017868"
6.59752242074397	2.19963098981752	64.0764418953572	5.3121379720638e-07	9.35419828119438e-06	"ECs"	"D2vsD0"	"ENSMUSG00000016529"
-6.58203803800028	-0.0829590179879667	19.6895896603586	0.000555320148518015	0.00263391560573433	"ECs"	"D2vsD0"	"ENSMUSG00000091617"
6.54680357366293	0.551146521955643	13.7916941430967	0.00229257809717639	0.00836814615954419	"ECs"	"D2vsD0"	"ENSMUSG00000053318"
6.53109783950217	0.736269997034439	19.8650520554932	0.000534613734824777	0.00255278508541963	"ECs"	"D2vsD0"	"ENSMUSG00000039913"
6.52925641308924	0.39932502030811	17.3992448463913	0.000930610878404601	0.00402101098812684	"ECs"	"D2vsD0"	"ENSMUSG00000043986"
6.49822539512001	0.0599187697756257	16.9553392777829	0.00103335140948995	0.0043727616415653	"ECs"	"D2vsD0"	"ENSMUSG00000031698"
-6.45270266973356	0.506389486561872	27.1679047417059	8.41165852400956e-05	0.000564106352388286	"ECs"	"D2vsD0"	"ENSMUSG00000044641"
6.43917583037494	0.325810714830157	19.8991416995379	0.000530694151348495	0.00253920046698198	"ECs"	"D2vsD0"	"ENSMUSG00000056220"
6.43687880323886	0.635517836620853	19.8587567629366	0.000535341180040576	0.0025553979493048	"ECs"	"D2vsD0"	"ENSMUSG00000052485"
6.39011761242349	3.07406263217175	108.888879877592	1.43919141335341e-08	6.77854374322634e-07	"ECs"	"D2vsD0"	"ENSMUSG00000035683"
6.35953178095033	-0.175875764706366	10.1516813692404	0.00655821894769225	0.019723349601492	"ECs"	"D2vsD0"	"ENSMUSG00000011008"
6.35933284035211	-0.632169280399624	6.68055341727773	0.0237808161233707	0.0570844277312946	"ECs"	"D2vsD0"	"ENSMUSG00000063531"
6.27814913288189	1.75288841274283	47.6990882527866	3.43509904411002e-06	4.05153071117702e-05	"ECs"	"D2vsD0"	"ENSMUSG00000024791"
6.27724993821999	0.967830050887059	17.3295846036156	0.000725957617350867	0.00327142439325596	"ECs"	"D2vsD0"	"ENSMUSG00000045763"
6.25295844638937	-0.317641997783906	14.8325186021369	0.00174555202390468	0.00667926883748899	"ECs"	"D2vsD0"	"ENSMUSG00000021680"
6.19450596184397	-0.171441556981661	10.294731146695	0.00627215170304587	0.0190203838917821	"ECs"	"D2vsD0"	"ENSMUSG00000062168"
6.17650950653221	1.74320643585562	67.6798843347504	3.7125995838596e-07	7.03656741983658e-06	"ECs"	"D2vsD0"	"ENSMUSG00000035095"
6.15823109965595	1.29789659696485	22.0646489167149	0.000239009944504978	0.00132233988485738	"ECs"	"D2vsD0"	"ENSMUSG00000054360"
6.14467658698265	4.65223956001893	227.917407111734	6.43024386490241e-11	1.86044014842289e-08	"ECs"	"D2vsD0"	"ENSMUSG00000022021"
6.14401751713344	2.45444295976399	26.6949995787949	9.21469833156899e-05	0.000606484578675272	"ECs"	"D2vsD0"	"ENSMUSG00000056758"
6.13147295252737	0.0704784139122363	12.6428925275074	0.00313901987839663	0.0108277092009803	"ECs"	"D2vsD0"	"ENSMUSG00000019359"
6.10444753663796	0.727682557684455	24.7407006238873	0.000200623264413325	0.00114456177850612	"ECs"	"D2vsD0"	"ENSMUSG00000052551"
6.09112993692136	0.12126949455221	9.71819520856301	0.00752138485531454	0.022062244910002	"ECs"	"D2vsD0"	"ENSMUSG00000043557"
6.08821505056641	4.69411680607361	151.81362281041	1.31803248694118e-09	1.25407695082988e-07	"ECs"	"D2vsD0"	"ENSMUSG00000045349"
6.07601913501539	2.32170062430349	14.1804761227927	0.00206795870682077	0.00769486892036695	"ECs"	"D2vsD0"	"ENSMUSG00000070983"
6.07248653921053	0.0814277852836971	18.0184307194521	0.000806248214209506	0.0035786414943169	"ECs"	"D2vsD0"	"ENSMUSG00000031932"
6.04705564268749	0.314085901169631	19.1519680149108	0.000624718621793587	0.00288960388292584	"ECs"	"D2vsD0"	"ENSMUSG00000006958"
6.03394005498545	0.121233732307617	13.1786879698089	0.00270615307285575	0.00961773179089396	"ECs"	"D2vsD0"	"ENSMUSG00000028738"
6.02562535976204	1.35222410652697	10.2677286545985	0.00549823829758477	0.0171692784900571	"ECs"	"D2vsD0"	"ENSMUSG00000027322"
6.01278196234267	-0.194202885828572	8.14401678088998	0.0126944121799544	0.0341161423809078	"ECs"	"D2vsD0"	"ENSMUSG00000019852"
6.0052879273906	1.99544604145786	11.9573273549204	0.00381401819466204	0.0126838695626844	"ECs"	"D2vsD0"	"ENSMUSG00000018927"
8.27978582042382	1.68261928083089	54.5275473713792	3.31707835803969e-06	0.000373506503681088	"ECs"	"D4vsD2"	"ENSMUSG00000056328"
7.51653399111699	0.289253242014561	20.8383976582475	0.000638040053557001	0.0105795249582194	"ECs"	"D4vsD2"	"ENSMUSG00000055775"
-6.97414805320393	1.43309848920198	13.7438913621711	0.0023220832820189	0.024585642038224	"ECs"	"D4vsD2"	"ENSMUSG00000034987"
6.5966284304974	0.147823427736569	16.1361712241494	0.00125906387001918	0.0167132476453763	"ECs"	"D4vsD2"	"ENSMUSG00000057710"
-6.35024553415426	-0.271057511925358	18.2909221046089	0.000757633920915921	0.011865286750136	"ECs"	"D4vsD2"	"ENSMUSG00000048782"
5.95234945338265	1.24806839986326	43.7583348426917	5.79246753921926e-06	0.000543839816579546	"ECs"	"D4vsD2"	"ENSMUSG00000105096"
5.81367765080336	0.6514976118124	22.5980268152369	0.00021286675355503	0.00521633478344729	"ECs"	"D4vsD2"	"ENSMUSG00000028150"
5.71244734626031	0.409727219188878	13.6958202344019	0.00192451525879688	0.0218620615576629	"ECs"	"D4vsD2"	"ENSMUSG00000027188"
-5.63508197054849	0.0399915525186942	5.06665805527307	0.040880067730702	0.156552328530028	"ECs"	"D4vsD2"	"ENSMUSG00000037492"
-5.61357536247352	0.617677186399755	17.8483831262187	0.000637645257071699	0.0105795249582194	"ECs"	"D4vsD2"	"ENSMUSG00000074676"
5.60290777831222	0.346636473611011	12.997929871398	0.00284402998456061	0.0276175756529954	"ECs"	"D4vsD2"	"ENSMUSG00000031097"
-5.40201123568008	-0.212240188359355	6.0898756430635	0.0270137404014882	0.11994168420667	"ECs"	"D4vsD2"	"ENSMUSG00000030713"
5.18892209322966	0.368430493949114	11.6939313184305	0.00411669166569547	0.0357723472164666	"ECs"	"D4vsD2"	"ENSMUSG00000031289"
5.17382621836065	0.94550425302528	11.7391279253203	0.0034414315463438	0.0317431197348836	"ECs"	"D4vsD2"	"ENSMUSG00000031285"
5.17156632793047	0.11644623553938	15.386131095505	0.00120422284722323	0.016168288419565	"ECs"	"D4vsD2"	"ENSMUSG00000096607"
5.12104243105672	-0.580684818293391	5.18613633129069	0.0388897089294176	0.15184230335785	"ECs"	"D4vsD2"	"ENSMUSG00000021997"
5.01008494426199	0.121263000171916	15.7093362353306	0.00139880735432408	0.0178817780543304	"ECs"	"D4vsD2"	"ENSMUSG00000039110"
4.9837437283681	-0.0739451122601603	10.2130431902287	0.00559806190290943	0.0434631564061046	"ECs"	"D4vsD2"	"ENSMUSG00000066867"
-4.86966864044692	0.295134674917562	7.31278827126534	0.0170445488511986	0.0898240736415388	"ECs"	"D4vsD2"	"ENSMUSG00000071424"
4.8350129748132	0.0362770128683977	7.03458019812705	0.0188708806630178	0.0957867795057656	"ECs"	"D4vsD2"	"ENSMUSG00000072584"
-4.62379385629003	-0.16881266643438	4.57390195339331	0.053567914384981	0.185604414081691	"ECs"	"D4vsD2"	"ENSMUSG00000027895"
4.61709011804192	0.014481833565044	11.3872709547439	0.00383933005830516	0.0342543626410272	"ECs"	"D4vsD2"	"ENSMUSG00000022041"
-4.54307730301982	0.549280006015231	11.4793625554595	0.00373037244231563	0.0335567830677085	"ECs"	"D4vsD2"	"ENSMUSG00000028280"
4.36119971284552	1.39196056230165	12.6518590776813	0.00260970776531407	0.0263142439465559	"ECs"	"D4vsD2"	"ENSMUSG00000055489"
-4.3278112597843	1.20186589281167	15.4979701016768	0.00116858862235058	0.0158688514358853	"ECs"	"D4vsD2"	"ENSMUSG00000056569"
4.30443259023467	0.634843613552568	13.8321846691521	0.00185108564948054	0.0213010075102968	"ECs"	"D4vsD2"	"ENSMUSG00000073747"
4.29134074137431	-0.603139005825745	7.68696193443108	0.0135407436215934	0.0774998475265763	"ECs"	"D4vsD2"	"ENSMUSG00000012123"
4.26218811438139	-0.279137763388612	10.3865712433198	0.00528818671617229	0.0419298786773907	"ECs"	"D4vsD2"	"ENSMUSG00000078144"
-4.24203209867289	2.65933097569817	8.0996739812037	0.0116327639251663	0.0702094887093903	"ECs"	"D4vsD2"	"ENSMUSG00000049103"
4.17943619041684	0.126778813780414	8.41141446265176	0.0103937472322956	0.0654898464498912	"ECs"	"D4vsD2"	"ENSMUSG00000029603"
4.11035692734664	3.32871739818732	21.7102655907466	0.000258377779015712	0.00588445000649146	"ECs"	"D4vsD2"	"ENSMUSG00000067276"
-4.09553698928871	1.05750494228206	14.4779525505753	0.00154369676536872	0.0190171180695467	"ECs"	"D4vsD2"	"ENSMUSG00000070304"
4.06390199982453	2.68134354623005	27.8439141846582	7.3969748310361e-05	0.00258292887141869	"ECs"	"D4vsD2"	"ENSMUSG00000020908"
-4.05210235232579	1.99544604145786	7.54275310494923	0.0156884281534877	0.0848911625694637	"ECs"	"D4vsD2"	"ENSMUSG00000018927"
4.03186711094711	0.616317526026374	12.6336177501896	0.00262392052809758	0.0264067440218248	"ECs"	"D4vsD2"	"ENSMUSG00000025481"
4.00984431523242	-0.101440165872611	5.36761024741784	0.0340245839051861	0.13917095384415	"ECs"	"D4vsD2"	"ENSMUSG00000070368"
4.0087066686538	0.0740154069064385	10.310856969751	0.00624081461329039	0.0469119982887687	"ECs"	"D4vsD2"	"ENSMUSG00000074623"
-3.89969729216938	0.341654749678679	11.9956979277344	0.00318067951401756	0.0299021839988242	"ECs"	"D4vsD2"	"ENSMUSG00000095105"
3.88639384761508	1.13189393675223	21.780895682764	0.000254380662193333	0.00583552532025062	"ECs"	"D4vsD2"	"ENSMUSG00000027233"
3.88201777330296	1.66243666783256	17.9461097411451	0.000622403297443787	0.0104423805300125	"ECs"	"D4vsD2"	"ENSMUSG00000025592"
-3.79476791483436	0.274714272438959	3.54696657896934	0.080473825275194	0.241098356070673	"ECs"	"D4vsD2"	"ENSMUSG00000048826"
3.76798799761209	1.35962589658899	16.7338354623253	0.00108944390883646	0.0151570621153823	"ECs"	"D4vsD2"	"ENSMUSG00000079157"
3.76262772714774	-0.518595879077793	6.33184953824334	0.0245924411527366	0.113602814670038	"ECs"	"D4vsD2"	"ENSMUSG00000006649"
-3.75772616152584	-0.188232755626987	5.54321889307435	0.0315868249861471	0.132715601793473	"ECs"	"D4vsD2"	"ENSMUSG00000021966"
-3.66700933577094	0.307005334979688	11.9930130421395	0.00318328967179866	0.029906890442074	"ECs"	"D4vsD2"	"ENSMUSG00000041872"
3.66334850535003	2.21767041476381	33.2094813954565	2.85326546609907e-05	0.00141932436887321	"ECs"	"D4vsD2"	"ENSMUSG00000052316"
3.6547365857273	-0.213926918562648	5.06540107323707	0.0387470606223491	0.151493954341711	"ECs"	"D4vsD2"	"ENSMUSG00000030854"
3.65233167449769	1.00314241576309	19.0431673208425	0.000476760950973853	0.00874390685893443	"ECs"	"D4vsD2"	"ENSMUSG00000037681"
-3.64320062370688	0.91530627489137	12.59733881021	0.00265244840901536	0.0264815218976132	"ECs"	"D4vsD2"	"ENSMUSG00000021200"
3.6430307272869	0.34982994769035	10.7940652737417	0.00463408449418002	0.0385096224349297	"ECs"	"D4vsD2"	"ENSMUSG00000031230"
3.63922877385734	1.68770261966329	8.53504937875912	0.0099445280109999	0.0635861358036785	"ECs"	"D4vsD2"	"ENSMUSG00000004347"
3.62397770040602	0.35233326312652	7.71536304992827	0.0133985590566272	0.0769969078823688	"ECs"	"D4vsD2"	"ENSMUSG00000044938"
3.60811296895162	4.11429715396329	117.97137399687	8.15110148956457e-09	1.2383690231426e-05	"ECs"	"D4vsD2"	"ENSMUSG00000053399"
3.5927640207477	-0.0296574418710762	6.34028060222159	0.0227694621755702	0.108069188236712	"ECs"	"D4vsD2"	"ENSMUSG00000017204"
3.56114869589781	0.879587665348444	16.7370001820904	0.00108861829493078	0.0151570621153823	"ECs"	"D4vsD2"	"ENSMUSG00000001444"
-3.53820865600782	1.79562474311231	6.06829587132058	0.0254146010210915	0.116076932563149	"ECs"	"D4vsD2"	"ENSMUSG00000000290"
3.53066625142671	2.83192259142405	22.2755374826105	0.000228263513113005	0.00546473205592674	"ECs"	"D4vsD2"	"ENSMUSG00000058914"
3.46389283228489	2.16362545341443	12.8329577338359	0.00247323134728397	0.0255249290535259	"ECs"	"D4vsD2"	"ENSMUSG00000024598"
3.46214977415035	-0.306878465933097	7.97179895567899	0.0134785208223346	0.0773087071307179	"ECs"	"D4vsD2"	"ENSMUSG00000039639"
-3.44979027562117	1.48433217344917	10.2284112924937	0.00556980253941658	0.0434017814285059	"ECs"	"D4vsD2"	"ENSMUSG00000020892"
-3.42564181734455	1.8321588437676	11.4823726946595	0.00533380096391312	0.0421600243940657	"ECs"	"D4vsD2"	"ENSMUSG00000029371"
3.41555970720546	2.54795595468169	65.7218032479281	4.50154720387556e-07	0.000105891252708977	"ECs"	"D4vsD2"	"ENSMUSG00000086040"
-3.39981634243637	0.725166834232172	9.27600998931125	0.00767313600024409	0.0538795480554395	"ECs"	"D4vsD2"	"ENSMUSG00000027859"
-3.38558547530403	2.55658197472316	6.79213792964453	0.0190423300579924	0.0963465785982008	"ECs"	"D4vsD2"	"ENSMUSG00000029322"
3.37510775670447	2.1316424193761	13.3905500959503	0.00210114847624106	0.0232355553413959	"ECs"	"D4vsD2"	"ENSMUSG00000026494"
-3.3042695593115	1.48442255066292	6.72363911172543	0.0195595832573997	0.098092593085841	"ECs"	"D4vsD2"	"ENSMUSG00000020598"
-3.29918363375149	2.66186516918479	24.4572726919245	0.000143980572636164	0.00406616051446793	"ECs"	"D4vsD2"	"ENSMUSG00000047344"
3.29639412875825	0.152657475321212	8.29387594048906	0.0120547897992408	0.0720925750037495	"ECs"	"D4vsD2"	"ENSMUSG00000026882"
3.29136962218385	1.27607332739073	10.7628912355183	0.00468074668130468	0.0387536420154575	"ECs"	"D4vsD2"	"ENSMUSG00000068614"
3.27509391136296	2.28675313236316	21.0690293448711	0.000298091779629274	0.00647174143921014	"ECs"	"D4vsD2"	"ENSMUSG00000030592"
3.26835853757562	1.76596460816012	16.8634382188794	0.000817220350633942	0.012538671981534	"ECs"	"D4vsD2"	"ENSMUSG00000020000"
3.26792928756099	-0.153807407723982	3.03280561365304	0.100687847605761	0.276316611596376	"ECs"	"D4vsD2"	"ENSMUSG00000027559"
-3.25816624878398	0.503364327983919	6.96904654787567	0.0177773169298728	0.0921158706559967	"ECs"	"D4vsD2"	"ENSMUSG00000061186"
3.24925181659012	1.57900185448284	7.60272487417669	0.0139726917573654	0.0791413707727407	"ECs"	"D4vsD2"	"ENSMUSG00000020061"
3.23251869997491	-0.0829590179879667	3.48928927861256	0.0827162692066264	0.245225543400741	"ECs"	"D4vsD2"	"ENSMUSG00000091617"
-3.20140965097775	-0.110669456440646	8.36663665343783	0.0105621100359149	0.0662383150284787	"ECs"	"D4vsD2"	"ENSMUSG00000078905"
3.19983341754885	0.678639917941535	7.19888329903955	0.017766329687483	0.0921158706559967	"ECs"	"D4vsD2"	"ENSMUSG00000047686"
-3.18525277254102	1.74577871287409	4.81249858165422	0.0455261189546435	0.167512013604978	"ECs"	"D4vsD2"	"ENSMUSG00000025044"
-3.17852693236128	1.38972557783171	11.0967296720003	0.0042074487155365	0.0362828469830662	"ECs"	"D4vsD2"	"ENSMUSG00000022861"
3.17842965875891	1.52997894453462	17.3676034577592	0.000719036796338996	0.0114024436931744	"ECs"	"D4vsD2"	"ENSMUSG00000017607"
-8.08570742330783	1.75251552088052	36.3687781525051	5.76323453838676e-05	0.00967771033465262	"ECs"	"D7vsD4"	"ENSMUSG00000027832"
-7.13541292874256	0.161891487808426	13.007285037747	0.00356483312782435	0.111318588663361	"ECs"	"D7vsD4"	"ENSMUSG00000026069"
-6.92253737206923	-0.183115868631276	8.85837876808556	0.00995796360057732	0.189545879203256	"ECs"	"D7vsD4"	"ENSMUSG00000024672"
-6.6563420034776	-0.147349401939431	16.3573152651676	0.00119299772857488	0.0643583423071127	"ECs"	"D7vsD4"	"ENSMUSG00000035273"
-6.5593476194755	3.42914895552289	58.7338475009026	9.32303307025834e-07	0.00106539644262756	"ECs"	"D7vsD4"	"ENSMUSG00000027996"
-6.24645806298554	1.8321588437676	9.80373774203827	0.008609531524932	0.177908523909038	"ECs"	"D7vsD4"	"ENSMUSG00000029371"
-6.14978710237569	1.84983885079856	16.9603940648552	0.000797219282840553	0.0530618674780775	"ECs"	"D7vsD4"	"ENSMUSG00000013584"
-6.12415642220994	-0.175648616672095	8.90493662826003	0.00980470604589355	0.188790554869984	"ECs"	"D7vsD4"	"ENSMUSG00000062991"
5.90685769439389	-0.212240188359355	7.61050917269418	0.0153130110247499	0.235627252562804	"ECs"	"D7vsD4"	"ENSMUSG00000030713"
5.77346702036187	-0.271057511925358	14.3869083849271	0.00195901649219022	0.0812187227608416	"ECs"	"D7vsD4"	"ENSMUSG00000048782"
-5.71726219995442	2.45444295976399	13.2987682264328	0.00215778693439995	0.0846502643895218	"ECs"	"D7vsD4"	"ENSMUSG00000056758"
5.54376670933353	0.295134674917562	10.1539917362244	0.0065534808573458	0.151563944722009	"ECs"	"D7vsD4"	"ENSMUSG00000071424"
-5.41352118147367	0.086378431505582	8.55658147718528	0.0098685736112558	0.189089885681925	"ECs"	"D7vsD4"	"ENSMUSG00000031613"
-5.32318450469347	0.86204032070027	11.0145093817328	0.00431876976620548	0.125343920615063	"ECs"	"D7vsD4"	"ENSMUSG00000004730"
-5.26276580435453	0.307639580419191	8.34834734596157	0.0118315905287813	0.206789739728277	"ECs"	"D7vsD4"	"ENSMUSG00000028003"
-5.1670978980019	1.14196993124453	11.8564788677494	0.0033192773666558	0.108177920062251	"ECs"	"D7vsD4"	"ENSMUSG00000024678"
-5.02977782565073	1.05994168171659	6.732350358808	0.0194929175971484	0.261201410940239	"ECs"	"D7vsD4"	"ENSMUSG00000038147"
-4.99493310927365	1.62065914962522	22.6936165307753	0.00020853043208861	0.0220622084755241	"ECs"	"D7vsD4"	"ENSMUSG00000073418"
-4.95468566333565	-0.0371301573926609	10.6013932628613	0.0049311755982791	0.132770872936741	"ECs"	"D7vsD4"	"ENSMUSG00000048387"
-4.84133813995434	2.53067917475321	22.4432119030929	0.000220107044657529	0.0231145005341466	"ECs"	"D7vsD4"	"ENSMUSG00000091243"
-4.72073731005521	1.49953522864862	6.58005817489284	0.0206968953145541	0.268638636258914	"ECs"	"D7vsD4"	"ENSMUSG00000020143"
-4.57780541060706	1.83071302307662	14.2921376583731	0.00162578953638092	0.0741119558111649	"ECs"	"D7vsD4"	"ENSMUSG00000052504"
4.47001874850431	-0.243657298774325	8.7349427313779	0.00926417548430637	0.185431159463074	"ECs"	"D7vsD4"	"ENSMUSG00000095295"
-4.43919116123901	0.446163819782828	9.67952866774655	0.00668782701640549	0.153289867799634	"ECs"	"D7vsD4"	"ENSMUSG00000028664"
-4.40411269721034	1.0811111127237	6.98710400860812	0.0176536914049617	0.248795240485054	"ECs"	"D7vsD4"	"ENSMUSG00000026656"
-4.36260226493075	4.87693151928575	7.30479982914554	0.0156316495201139	0.236762708596853	"ECs"	"D7vsD4"	"ENSMUSG00000069516"
-4.34884919479744	1.80712438041279	11.1045076516465	0.00419708728361788	0.123981619679424	"ECs"	"D7vsD4"	"ENSMUSG00000021508"
-4.31831954480906	0.522041788719075	8.3529373765063	0.0106142376144933	0.196446536110537	"ECs"	"D7vsD4"	"ENSMUSG00000021091"
-4.26185149436299	0.864543699875248	7.4255857196651	0.0149333445347408	0.232138185821294	"ECs"	"D7vsD4"	"ENSMUSG00000030077"
-4.24536621801772	0.236642969588576	12.5465534923028	0.00269297477959547	0.0949709041052862	"ECs"	"D7vsD4"	"ENSMUSG00000034853"
-4.20511284088591	3.83577191846679	8.03317993446475	0.0119183353800242	0.206789739728277	"ECs"	"D7vsD4"	"ENSMUSG00000046805"
-4.19626936652616	1.29362113716659	14.2348552803859	0.00165208334143768	0.0743802321049116	"ECs"	"D7vsD4"	"ENSMUSG00000031963"
-4.17717033326236	1.29595783772913	10.3285883779766	0.00538951081998078	0.138716766874475	"ECs"	"D7vsD4"	"ENSMUSG00000021728"
