"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"type"	"contrast"	"ensemblid"
-5.86867543009968	0.429103692673761	16.1949849085857	0.00153252272086855	0.0392976799645018	"ECs"	"D4vsD2"	"ENSMUSG00000023336"
5.81891881286227	1.64705652439116	22.8105730418791	0.000263424442061325	0.0161945438048526	"ECs"	"D4vsD2"	"ENSMUSG00000004347"
5.79194364699383	-0.332149865252565	4.4777344360959	0.0532913525856543	0.269300703265071	"ECs"	"D4vsD2"	"ENSMUSG00000026405"
-5.65285180615016	-0.14105298643503	9.61233192961838	0.00871577726785722	0.100938593970196	"ECs"	"D4vsD2"	"ENSMUSG00000069855"
-5.58375070355229	2.27026900128035	27.4145753910011	0.000314069134678253	0.0181067117811843	"ECs"	"D4vsD2"	"ENSMUSG00000029371"
5.55255911131594	0.168505048723913	10.2169617018446	0.00726294731404846	0.0917398262301082	"ECs"	"D4vsD2"	"ENSMUSG00000022372"
-5.54904860503776	-0.0478542873418614	6.54900758321572	0.0242505691822811	0.181104250676746	"ECs"	"D4vsD2"	"ENSMUSG00000021219"
5.4997335877705	-0.643380181968797	5.55950102655556	0.0339291635815448	0.216167863662894	"ECs"	"D4vsD2"	"ENSMUSG00000079259"
-5.49813875166485	-0.556812651057617	4.47571558222053	0.0548972989256882	0.272660975946305	"ECs"	"D4vsD2"	"ENSMUSG00000022085"
5.46880937313344	-0.0498678161426254	7.99025730937024	0.0137625240075145	0.131351414901759	"ECs"	"D4vsD2"	"ENSMUSG00000029015"
-5.46222202439461	-0.122757682118681	6.91685821688558	0.0212305099373731	0.168633567967468	"ECs"	"D4vsD2"	"ENSMUSG00000020323"
5.35600002095343	-0.355860945058527	6.37642536649826	0.0246687869610088	0.183094972075357	"ECs"	"D4vsD2"	"ENSMUSG00000047021"
5.33914453317008	-0.21351599490336	4.6411692128964	0.0496577962695145	0.260139445794051	"ECs"	"D4vsD2"	"ENSMUSG00000095576"
-5.24041128487462	-0.214591010292597	8.09519400506701	0.0141437346431491	0.133668902485287	"ECs"	"D4vsD2"	"ENSMUSG00000024471"
5.20107435737688	-0.0688151377183212	9.65521464562709	0.00860217460390271	0.100362928051532	"ECs"	"D4vsD2"	"ENSMUSG00000024013"
-5.19546228313034	0.31985698307811	14.7669772377463	0.00166953802432315	0.0412434877050157	"ECs"	"D4vsD2"	"ENSMUSG00000043613"
5.13293409487689	-0.22991413430802	5.14825999985673	0.040110958282053	0.234226451482457	"ECs"	"D4vsD2"	"ENSMUSG00000030898"
-5.07023643433715	0.786781519388568	20.6566224063463	0.000412928734179774	0.0204181279890668	"ECs"	"D4vsD2"	"ENSMUSG00000030235"
-5.01320017461262	0.504414914365387	18.5232071240918	0.000663954460407056	0.0254480746623741	"ECs"	"D4vsD2"	"ENSMUSG00000060924"
4.92436510577651	0.129978461342231	7.24649051859369	0.0188944612782673	0.158783616589059	"ECs"	"D4vsD2"	"ENSMUSG00000079478"
-4.78074265166368	0.517084118765208	5.19470503904864	0.0407625021342087	0.236123003708816	"ECs"	"D4vsD2"	"ENSMUSG00000005716"
4.75481306900098	0.115222612336471	7.911609535107	0.0150396138594374	0.138620498596596	"ECs"	"D4vsD2"	"ENSMUSG00000078763"
-4.73485799488345	1.75678571043715	14.253642778454	0.00191259482457285	0.0445478319226787	"ECs"	"D4vsD2"	"ENSMUSG00000021313"
4.73183114274607	-0.174542887917068	9.31485888977011	0.00827384450204637	0.0985873265983112	"ECs"	"D4vsD2"	"ENSMUSG00000044927"
-4.68520647053194	-0.113435376752917	10.9625022180716	0.00489908785240304	0.0737816889871261	"ECs"	"D4vsD2"	"ENSMUSG00000022490"
-4.65779630822717	0.707639450649844	14.3940339999193	0.00184232401566834	0.0437503187880195	"ECs"	"D4vsD2"	"ENSMUSG00000047216"
4.61241734502191	-0.38981592701981	6.67436011346645	0.0211056905492607	0.16801057399873	"ECs"	"D4vsD2"	"ENSMUSG00000049625"
-4.59185916546087	-0.685224908193572	4.39813775155715	0.056748986810058	0.278233272725591	"ECs"	"D4vsD2"	"ENSMUSG00000020712"
-4.55600656433351	2.09022234047234	29.1120843382507	8.14682191282861e-05	0.00880829521440753	"ECs"	"D4vsD2"	"ENSMUSG00000061171"
-4.54681996394088	-0.0544079098746493	9.43736952469659	0.00794630791612862	0.0969363125503412	"ECs"	"D4vsD2"	"ENSMUSG00000031994"
-4.54394420308187	0.392723533019677	13.3280533408066	0.00246056543430507	0.0507881820617202	"ECs"	"D4vsD2"	"ENSMUSG00000031070"
4.51910186779291	0.376281866759805	9.81786414417663	0.00702010996139577	0.0896890239159628	"ECs"	"D4vsD2"	"ENSMUSG00000045625"
-4.51601540877151	0.691441867074348	14.1670859697178	0.00195744444598093	0.0451416922826413	"ECs"	"D4vsD2"	"ENSMUSG00000018554"
-4.44782842723177	0.482212059182368	11.0466607865106	0.00477470913020396	0.0727402585472081	"ECs"	"D4vsD2"	"ENSMUSG00000048387"
-4.43496171033643	-0.210307588884358	7.08746526079085	0.0180628971790271	0.154301447128387	"ECs"	"D4vsD2"	"ENSMUSG00000024481"
4.42802875871727	0.610942454719575	6.48460546943876	0.0226996757619078	0.174006826687048	"ECs"	"D4vsD2"	"ENSMUSG00000021322"
-4.39398083308717	-0.0185386353680879	4.51027069189871	0.0540958333411867	0.270909240735262	"ECs"	"D4vsD2"	"ENSMUSG00000072718"
4.36465643364928	-0.379745247169727	4.34791660565277	0.0579876282474205	0.280978179949374	"ECs"	"D4vsD2"	"ENSMUSG00000026413"
4.33503864457522	1.35574632803249	5.75560226848561	0.0326759084564695	0.211996396305586	"ECs"	"D4vsD2"	"ENSMUSG00000099398"
4.28749140283825	0.018309136959555	6.70142427811026	0.0208890716537439	0.167237266638216	"ECs"	"D4vsD2"	"ENSMUSG00000039375"
-4.252683161891	0.0229684869507861	12.0436775488724	0.00354584252863257	0.0612302342727398	"ECs"	"D4vsD2"	"ENSMUSG00000021478"
4.22520451419139	1.03701685568034	12.1990667892164	0.00338899681678265	0.0594428400502991	"ECs"	"D4vsD2"	"ENSMUSG00000028859"
4.20429017708918	0.158846722481474	6.07271582562969	0.0266649793573589	0.191177174075685	"ECs"	"D4vsD2"	"ENSMUSG00000028238"
4.20245660809667	-0.311048550656436	6.85841619568952	0.0216793502517715	0.169875110847826	"ECs"	"D4vsD2"	"ENSMUSG00000091694"
4.18751421269308	-0.132165835271837	5.11471233020865	0.0394460916534424	0.233116408249301	"ECs"	"D4vsD2"	"ENSMUSG00000044933"
4.15111515350006	0.970336609639999	9.35602792743032	0.00816207753685675	0.0982160958089539	"ECs"	"D4vsD2"	"ENSMUSG00000031285"
4.14811678654875	0.435326042670792	7.45512511088875	0.015774703118546	0.143018710126092	"ECs"	"D4vsD2"	"ENSMUSG00000092335"
-4.13944222295629	0.239387988518115	8.46980115315495	0.0125026458129963	0.12380317553453	"ECs"	"D4vsD2"	"ENSMUSG00000026069"
-4.12620915785072	0.563480581746109	9.9414211285739	0.00674647120898858	0.0877404621865588	"ECs"	"D4vsD2"	"ENSMUSG00000039252"
4.12122692117259	1.68734071421681	10.2237255967121	0.00616594917891895	0.0841677258999519	"ECs"	"D4vsD2"	"ENSMUSG00000055489"
4.10621549328167	0.842750374942152	9.64687050846251	0.00742008825062981	0.0933179154297957	"ECs"	"D4vsD2"	"ENSMUSG00000004035"
4.09553697657838	-0.103073887510609	4.72902594502865	0.0465303615644862	0.251541745651596	"ECs"	"D4vsD2"	"ENSMUSG00000048138"
4.06890701315651	-0.369337586308053	6.60876307708015	0.021641599852513	0.169875110847826	"ECs"	"D4vsD2"	"ENSMUSG00000042096"
4.01920135984208	0.20606519753322	6.33769248797763	0.024029998775671	0.18010689201341	"ECs"	"D4vsD2"	"ENSMUSG00000101750"
-4.00255523911629	-0.447004781091039	5.85887558615924	0.0290380721181249	0.200854115938339	"ECs"	"D4vsD2"	"ENSMUSG00000038527"
3.97026253171574	0.185557029860795	6.61553231719836	0.0215855740521616	0.169875110847826	"ECs"	"D4vsD2"	"ENSMUSG00000042641"
3.96236221452634	0.309734848869951	9.76901629792578	0.0083089934826024	0.0986158136389553	"ECs"	"D4vsD2"	"ENSMUSG00000026572"
7.12672575046686	0.517084118765208	15.3574793779761	0.00186327135621597	0.0769876236486995	"ECs"	"D7vsD4"	"ENSMUSG00000005716"
6.81497811398154	0.429103692673761	25.4048627170462	0.000248594926149063	0.0313694760571367	"ECs"	"D7vsD4"	"ENSMUSG00000023336"
6.69422984320564	0.177620465757179	13.6685784962424	0.00281932832459502	0.0913790352723324	"ECs"	"D7vsD4"	"ENSMUSG00000044951"
6.69017922553092	-0.192453548393427	13.0803442644767	0.00372344864620097	0.102169174216212	"ECs"	"D7vsD4"	"ENSMUSG00000019787"
-6.64656219240995	-0.642087390202866	8.29779829877802	0.0154745047602187	0.194598698939011	"ECs"	"D7vsD4"	"ENSMUSG00000070323"
6.52459446545859	-0.324554725733439	12.6625921602617	0.00474213515998254	0.115022014810845	"ECs"	"D7vsD4"	"ENSMUSG00000078307"
6.45933242189248	-0.800576714008415	12.1959525653161	0.0061623700807896	0.129017944697225	"ECs"	"D7vsD4"	"ENSMUSG00000094152"
-6.44300739999837	-0.848191801484454	7.71662721472091	0.0202346251640084	0.218775559235936	"ECs"	"D7vsD4"	"ENSMUSG00000046178"
6.44152074233727	-0.378834217826797	7.86597361098709	0.0152725446457248	0.194598698939011	"ECs"	"D7vsD4"	"ENSMUSG00000023828"
6.28079232163549	-0.685224908193572	10.167191045429	0.0073712385952954	0.141075964027265	"ECs"	"D7vsD4"	"ENSMUSG00000020712"
6.17303517528735	-0.781910252557202	9.60622174341262	0.00873210646600711	0.149503165437451	"ECs"	"D7vsD4"	"ENSMUSG00000043286"
-6.16603770192271	-0.917856503203525	7.44855188517745	0.0202010758557401	0.218575942492877	"ECs"	"D7vsD4"	"ENSMUSG00000058665"
6.08596824519661	-0.122757682118681	9.68819485195832	0.00851598211502511	0.148445244190476	"ECs"	"D7vsD4"	"ENSMUSG00000020323"
-6.02418092828462	-0.858493745145727	7.33000426934252	0.0195427013380662	0.214738158055415	"ECs"	"D7vsD4"	"ENSMUSG00000042800"
-5.96915007970347	-1.09996887308642	6.49421078597664	0.0297995100459035	0.255033255870058	"ECs"	"D7vsD4"	"ENSMUSG00000053101"
5.68898848208547	0.104940463133707	12.9720623525008	0.00337321516084582	0.0971593265414198	"ECs"	"D7vsD4"	"ENSMUSG00000023267"
5.66201092548573	-0.0478542873418614	7.44423032445655	0.017638311602077	0.205116139534116	"ECs"	"D7vsD4"	"ENSMUSG00000021219"
-5.63594564434268	0.426147392603953	10.6961508597056	0.00781027632046131	0.144056741813099	"ECs"	"D7vsD4"	"ENSMUSG00000022902"
5.57996694800246	0.475588514213509	15.6496516498152	0.00132951357776458	0.0664206645332868	"ECs"	"D7vsD4"	"ENSMUSG00000053593"
5.54498584202484	-0.145177790664355	6.4888626588014	0.0247912374981951	0.235679428394915	"ECs"	"D7vsD4"	"ENSMUSG00000050587"
5.54418492063426	-0.63084954132121	5.39042401121197	0.0412655611682756	0.289939597578068	"ECs"	"D7vsD4"	"ENSMUSG00000032023"
5.47194341180829	-0.0902638752140446	7.28755178565007	0.0186251833698704	0.21173919423624	"ECs"	"D7vsD4"	"ENSMUSG00000021943"
5.44310125653419	0.0191397952476445	6.07185774421897	0.028957549083728	0.252059611468647	"ECs"	"D7vsD4"	"ENSMUSG00000034310"
-5.26373888883563	0.620410515901783	12.7145273035227	0.00360944700420666	0.100371723986461	"ECs"	"D7vsD4"	"ENSMUSG00000101389"
5.20370968625254	-0.291005919639321	7.20220997725211	0.0191899982644715	0.21376550700631	"ECs"	"D7vsD4"	"ENSMUSG00000071506"
-5.08139408977967	0.158846722481474	10.3723769169757	0.00588341562824006	0.125535972933641	"ECs"	"D7vsD4"	"ENSMUSG00000028238"
4.97295872523403	0.157738890799857	7.33759655729011	0.0183030702755472	0.209956359582049	"ECs"	"D7vsD4"	"ENSMUSG00000035189"
4.86507160045736	0.00739125782138201	11.3857092160558	0.00430895787754419	0.10940163562343	"ECs"	"D7vsD4"	"ENSMUSG00000056596"
-4.83890417754502	-0.210166320127003	10.4576701254994	0.00572801836687206	0.123686475127129	"ECs"	"D7vsD4"	"ENSMUSG00000060063"
-4.76014993433699	2.07453986039304	16.1187735082347	0.00118140583184324	0.0633933618212772	"ECs"	"D7vsD4"	"ENSMUSG00000039109"
-4.72388971756121	-0.615332514965922	9.49726858569339	0.00779160201049484	0.143985624908226	"ECs"	"D7vsD4"	"ENSMUSG00000030148"
4.71738704670956	-0.214591010292597	6.64912892230814	0.0233810547253935	0.230101761692159	"ECs"	"D7vsD4"	"ENSMUSG00000024471"
4.64521670678199	2.09022234047234	32.9893983637828	4.3068003547556e-05	0.0136399699814221	"ECs"	"D7vsD4"	"ENSMUSG00000061171"
