"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"id"	"contrast"	"celltype"
3224.23838747546	0.30351699483351	0.151093231317754	2.00880603443581	0.0445577080541186	0.744596966589091	"ENSMUSG00000008475"	"D4_vs_D2"	"M1"
251.812698362152	0.38690313862624	0.231175008650969	1.67363739222518	0.0942018850623135	0.869490677275302	"ENSMUSG00000009030"	"D4_vs_D2"	"M1"
152.797161627089	-0.122531503887664	0.30305967187219	-0.404314777781915	0.685981259891584	0.990749849018653	"ENSMUSG00000009563"	"D4_vs_D2"	"M1"
1178.26206560179	-0.133953999725406	0.232262760822668	-0.576734726010079	0.564118670106633	0.979325430473938	"ENSMUSG00000009772"	"D4_vs_D2"	"M1"
231.018572867061	-0.659950597094375	0.446776758346381	-1.47713726098241	0.139638847247517	0.893948415588291	"ENSMUSG00000014602"	"D4_vs_D2"	"M1"
1775.64925215031	0.242880420792736	0.172198325478686	1.41046912109955	0.158401208040036	0.900078419516105	"ENSMUSG00000014867"	"D4_vs_D2"	"M1"
168.379485861314	0.127422907364741	0.264366650554326	0.481993122421302	0.629810831981572	0.98565369206708	"ENSMUSG00000014873"	"D4_vs_D2"	"M1"
281.939593073563	0.289342606040174	0.230884181973515	1.2531937162909	0.210135216231819	0.930155775479945	"ENSMUSG00000015092"	"D4_vs_D2"	"M1"
215.782872468304	-0.279932325230094	0.289137302010652	-0.968163994349581	0.332962473774498	0.954833397957591	"ENSMUSG00000015095"	"D4_vs_D2"	"M1"
175.401993988235	-0.327128471682819	0.265877980902738	-1.23037067820402	0.218558328316375	0.930155775479945	"ENSMUSG00000015790"	"D4_vs_D2"	"M1"
227.992360026335	0.20444251384617	0.267842808595215	0.763292898989643	0.445288736039912	0.963284555730042	"ENSMUSG00000025779"	"D4_vs_D2"	"M1"
1646.36502045655	0.19089709872176	0.184303335280968	1.03577669080562	0.300306334339168	0.952347891383423	"ENSMUSG00000025781"	"D4_vs_D2"	"M1"
328.812925443197	0.275762190930099	0.275604944547566	1.00057054993259	0.317034473869844	0.954468228960549	"ENSMUSG00000025782"	"D4_vs_D2"	"M1"
164.339995740612	0.217885074333887	0.312368937819045	0.697524779048638	0.485474437759875	0.966290057031267	"ENSMUSG00000025816"	"D4_vs_D2"	"M1"
572.096879222056	0.130856074214146	0.23657617245779	0.553124487790472	0.580178169608922	0.979325430473938	"ENSMUSG00000025903"	"D4_vs_D2"	"M1"
444.931056492999	0.225112230604901	0.229515898987631	0.980813231666502	0.326684852032352	0.954833397957591	"ENSMUSG00000025917"	"D4_vs_D2"	"M1"
167.325674011948	0.297684786975857	0.295617729819364	1.00699233147402	0.31393845934286	0.952347891383423	"ENSMUSG00000025925"	"D4_vs_D2"	"M1"
2674.27826113299	0.278929724241859	0.147893443788702	1.88601818374295	0.0592925043316498	0.80201381720659	"ENSMUSG00000025935"	"D4_vs_D2"	"M1"
348.695389053753	0.170683675666385	0.218143559744904	0.782437381447251	0.43395757225146	0.962729421894876	"ENSMUSG00000025937"	"D4_vs_D2"	"M1"
1534.59402720558	0.133014251377353	0.16243320946224	0.818885816624053	0.412851562826107	0.962729421894876	"ENSMUSG00000025958"	"D4_vs_D2"	"M1"
965.52917912315	0.476869430150069	0.309217370278251	1.54218189528278	0.123029398334634	0.876488943415067	"ENSMUSG00000025969"	"D4_vs_D2"	"M1"
206.171070067702	0.7014841204141	0.339428010124889	2.06666538850461	0.0387656946997021	0.719837367640461	"ENSMUSG00000025995"	"D4_vs_D2"	"M1"
387.555600385695	-0.180326585711595	0.248392672737527	-0.725973853110166	0.467854799726118	0.963624975317206	"ENSMUSG00000026003"	"D4_vs_D2"	"M1"
2050.55153326569	-0.124755904420157	0.218397558995768	-0.571233053124803	0.567841675545926	0.979325430473938	"ENSMUSG00000026004"	"D4_vs_D2"	"M1"
503.172275465254	0.508777366635595	0.248706838755544	2.04569110033873	0.0407867719069506	0.719837367640461	"ENSMUSG00000026020"	"D4_vs_D2"	"M1"
344.89745164198	0.39275802463954	0.262548866384154	1.49594256508755	0.134668622897151	0.89005904314369	"ENSMUSG00000026024"	"D4_vs_D2"	"M1"
1037.64230538073	0.244155456376753	0.19265910629953	1.26729258256374	0.205050691760232	0.925808146908789	"ENSMUSG00000026029"	"D4_vs_D2"	"M1"
1719.57256330575	-0.13050760253102	0.174459371338481	-0.74806874247995	0.454418694674372	0.963624975317206	"ENSMUSG00000026074"	"D4_vs_D2"	"M1"
186.023584720198	0.212969428062989	0.296000547092754	0.719489981200113	0.471839073068931	0.963624975317206	"ENSMUSG00000026078"	"D4_vs_D2"	"M1"
344.440801542767	0.13410677676504	0.226460645492082	0.592185792253821	0.55372618234795	0.979325430473938	"ENSMUSG00000026082"	"D4_vs_D2"	"M1"
1823.07937708819	0.157217697348501	0.154964871147859	1.01453765736683	0.310326270030542	0.952347891383423	"ENSMUSG00000026083"	"D4_vs_D2"	"M1"
225.605796296456	-0.130241664670032	0.289094518393375	-0.450515856868686	0.652338523141778	0.988942137968089	"ENSMUSG00000026087"	"D4_vs_D2"	"M1"
3838.62356960541	-0.329342729654837	0.184376804396941	-1.78624817114089	0.0740590846345099	0.820732078026888	"ENSMUSG00000026094"	"D4_vs_D2"	"M1"
3696.01586222265	0.136754146113685	0.268616664466191	0.509105220204596	0.610678472955826	0.980742673912948	"ENSMUSG00000026107"	"D4_vs_D2"	"M1"
1388.36146389611	-0.236229226325258	0.161045524852488	-1.46684750502466	0.142417543489339	0.897409028837279	"ENSMUSG00000026113"	"D4_vs_D2"	"M1"
3429.84028064224	0.151586794461756	0.240223216330867	0.63102474763709	0.528024343232316	0.975368837024359	"ENSMUSG00000026116"	"D4_vs_D2"	"M1"
1033.02800348881	0.230438943300253	0.179657963527903	1.28265365350456	0.199613443927833	0.922592156555641	"ENSMUSG00000026123"	"D4_vs_D2"	"M1"
263.473630234685	-0.662387487321844	0.31727563713862	-2.08773511037799	0.0368217358298128	0.719837367640461	"ENSMUSG00000026126"	"D4_vs_D2"	"M1"
374.0693984209	0.257295178770202	0.216215206706393	1.18999575788207	0.234048059376691	0.930155775479945	"ENSMUSG00000026127"	"D4_vs_D2"	"M1"
696.21635472223	0.288404297844137	0.210588351726161	1.36951685826937	0.170837768790814	0.900923773807188	"ENSMUSG00000026150"	"D4_vs_D2"	"M1"
282.018946292437	0.391347922776936	0.266694081256935	1.46740385438066	0.142266226603851	0.897409028837279	"ENSMUSG00000026155"	"D4_vs_D2"	"M1"
975.779454482872	0.111809548039278	0.187460935042015	0.596441856081739	0.550880085730844	0.979325430473938	"ENSMUSG00000026158"	"D4_vs_D2"	"M1"
1364.71882657623	0.364028993507557	0.175919654652684	2.06929120129444	0.0385187688134617	0.719837367640461	"ENSMUSG00000026159"	"D4_vs_D2"	"M1"
329.710690989597	0.529199448296043	0.300205206963585	1.76279237008782	0.0779355147451007	0.834140299340253	"ENSMUSG00000026192"	"D4_vs_D2"	"M1"
22735.0438084854	0.450596654381662	0.675337082085294	0.667217403478449	0.504633276146278	0.974434962524883	"ENSMUSG00000026193"	"D4_vs_D2"	"M1"
164.458653314131	-0.249183857757693	0.299178888204559	-0.832892518763949	0.40490534929909	0.962729421894876	"ENSMUSG00000026199"	"D4_vs_D2"	"M1"
423.02593789852	0.203182279800449	0.23351535146567	0.870102451616844	0.384244418035159	0.959647451947313	"ENSMUSG00000026202"	"D4_vs_D2"	"M1"
184.955965724507	0.125416819337687	0.247742300677466	0.506239019314535	0.612688866153892	0.98150720327971	"ENSMUSG00000026209"	"D4_vs_D2"	"M1"
5593.75881119977	0.117790059388792	0.156505512304424	0.752625627394353	0.451674913176657	0.963624975317206	"ENSMUSG00000026219"	"D4_vs_D2"	"M1"
984.399997516021	0.29243683685048	0.157883405409954	1.85223289357833	0.0639923872620179	0.804245194964694	"ENSMUSG00000026229"	"D4_vs_D2"	"M1"
365.437807397135	0.463009348788954	0.254550878966085	1.81892653708197	0.0689226386156691	0.811276125190151	"ENSMUSG00000026245"	"D4_vs_D2"	"M1"
2474.41736728126	-0.110195713864414	0.313781631217907	-0.35118599338241	0.725448817427272	0.994807120401667	"ENSMUSG00000026271"	"D4_vs_D2"	"M1"
303.947483726553	0.100485896020963	0.288228865961433	0.348632312331995	0.727365366227494	0.994807120401667	"ENSMUSG00000026275"	"D4_vs_D2"	"M1"
268.129379928465	-0.260400598895384	0.243064073960224	-1.07132491714097	0.284023359880905	0.947478799176146	"ENSMUSG00000026277"	"D4_vs_D2"	"M1"
170.2990537254	-0.139716097303994	0.304756461362758	-0.458451632753694	0.646628003886107	0.988942137968089	"ENSMUSG00000026283"	"D4_vs_D2"	"M1"
192.516682055805	-0.126923263864637	0.340245967989209	-0.373033851406765	0.709123249644537	0.994807120401667	"ENSMUSG00000026307"	"D4_vs_D2"	"M1"
201.788716283995	0.327675454923844	0.24889778495533	1.31650611106343	0.188004228665838	0.909598223259245	"ENSMUSG00000026309"	"D4_vs_D2"	"M1"
933.219313549291	0.202263873856342	0.220156879137799	0.91872611316289	0.358238847651946	0.954833397957591	"ENSMUSG00000026315"	"D4_vs_D2"	"M1"
1685.89012891921	0.235872858406697	0.163382058333664	1.44368886530362	0.148826514935458	0.900078419516105	"ENSMUSG00000026321"	"D4_vs_D2"	"M1"
550.007305616916	-0.342475378764398	0.216837001734145	-1.57941391932865	0.114241146730905	0.869490677275302	"ENSMUSG00000026339"	"D4_vs_D2"	"M1"
11865.8638484627	0.15454087847999	0.190914669224798	0.80947618696613	0.418241294753141	0.962729421894876	"ENSMUSG00000026341"	"D4_vs_D2"	"M1"
443.697158195345	0.280023271015599	0.217587897973898	1.28694322443057	0.198114077942147	0.919799859264756	"ENSMUSG00000026342"	"D4_vs_D2"	"M1"
1228.5655617805	0.286507517722021	0.192744612497303	1.48646187309661	0.137156994469471	0.892066792525442	"ENSMUSG00000026353"	"D4_vs_D2"	"M1"
614.68863002868	0.31882866187857	0.169999349936319	1.87546988854958	0.0607281082346855	0.802789688645997	"ENSMUSG00000026356"	"D4_vs_D2"	"M1"
279.86119205019	-0.398205548384049	0.297863745610342	-1.33687148655201	0.181264589570657	0.909312580429296	"ENSMUSG00000026357"	"D4_vs_D2"	"M1"
938.771282314005	0.16241594467467	0.212623412943365	0.763866699468	0.444946683851214	0.963284555730042	"ENSMUSG00000026361"	"D4_vs_D2"	"M1"
380.094742971483	-0.255530156161472	0.197886115001539	-1.2912990694647	0.196599993187612	0.916667447911346	"ENSMUSG00000026374"	"D4_vs_D2"	"M1"
190.823192174102	0.235930352729922	0.270019591636354	0.873752720312454	0.38225293334346	0.959647451947313	"ENSMUSG00000026377"	"D4_vs_D2"	"M1"
284.248968659899	0.18599985929915	0.294561755882666	0.63144605701373	0.527748909517101	0.975368837024359	"ENSMUSG00000026384"	"D4_vs_D2"	"M1"
460.807082870295	0.192820423690633	0.267202921291388	0.721625432681403	0.4705247983848	0.963624975317206	"ENSMUSG00000026385"	"D4_vs_D2"	"M1"
165.460464678047	0.301117009238401	0.472398148890392	0.637422077003666	0.523849951827124	0.975368837024359	"ENSMUSG00000026421"	"D4_vs_D2"	"M1"
4634.91747671051	-0.2066382635753	0.130149125852467	-1.58770381454224	0.112353330078649	0.869490677275302	"ENSMUSG00000026425"	"D4_vs_D2"	"M1"
690.470928131742	-0.102141586107895	0.17809282606225	-0.573530042541932	0.566285863698406	0.979325430473938	"ENSMUSG00000026426"	"D4_vs_D2"	"M1"
199.386752641762	0.141848185295706	0.283222014715287	0.50083742762123	0.616485542494494	0.981545822348024	"ENSMUSG00000026427"	"D4_vs_D2"	"M1"
175.179485745403	-0.28109662386859	0.300420096743021	-0.935678494601643	0.349438746349986	0.954833397957591	"ENSMUSG00000026433"	"D4_vs_D2"	"M1"
321.701170469006	0.413167019506696	0.215064310035455	1.92113242517357	0.0547150146684518	0.786556166654446	"ENSMUSG00000026439"	"D4_vs_D2"	"M1"
476.167202707065	-0.497408672427756	0.279487236062193	-1.77971874292345	0.0751220015024562	0.823958009539345	"ENSMUSG00000026458"	"D4_vs_D2"	"M1"
903.539247468026	0.607432834451414	0.416932704547112	1.45690857979402	0.145141617373096	0.897452480468686	"ENSMUSG00000026463"	"D4_vs_D2"	"M1"
1424.44699341204	-0.405106315702656	0.273718061257858	-1.48001309756839	0.138869751344504	0.893179092292408	"ENSMUSG00000026473"	"D4_vs_D2"	"M1"
327.552026979641	-0.463866236710731	0.383378894003166	-1.20994202854292	0.226301138493596	0.930155775479945	"ENSMUSG00000026478"	"D4_vs_D2"	"M1"
1867.51770522367	-0.284676838055363	0.211304023639318	-1.347238131827	0.177903550591661	0.907256914914481	"ENSMUSG00000026483"	"D4_vs_D2"	"M1"
493.14136229823	0.109354864986135	0.188961874492253	0.578713908718226	0.562782229480114	0.979325430473938	"ENSMUSG00000026502"	"D4_vs_D2"	"M1"
2083.31719530707	0.593305706811833	0.20818926656622	2.84983811412351	0.00437414863094234	0.406795822677638	"ENSMUSG00000026509"	"D4_vs_D2"	"M1"
251.554982406395	-0.464781470569025	0.292846899610469	-1.58711419238945	0.112486784086763	0.869490677275302	"ENSMUSG00000026526"	"D4_vs_D2"	"M1"
1611.97660043082	0.476533321433335	0.547647414649809	0.870146208465262	0.38422050799148	0.959647451947313	"ENSMUSG00000026536"	"D4_vs_D2"	"M1"
432.380707612548	-0.17623159080403	0.405888939118204	-0.434186728977869	0.664152849324594	0.988942137968089	"ENSMUSG00000026548"	"D4_vs_D2"	"M1"
3224.54816689449	0.28591129225736	0.164769428760961	1.73522051030562	0.082701754960071	0.857520226285805	"ENSMUSG00000026553"	"D4_vs_D2"	"M1"
532.773553679347	-0.361602023244936	0.384491420484507	-0.940468379734644	0.346977361653306	0.954833397957591	"ENSMUSG00000026558"	"D4_vs_D2"	"M1"
697.352713645481	-0.286964261264397	0.189185358774365	-1.51684180595946	0.1293066291523	0.882958076027525	"ENSMUSG00000026565"	"D4_vs_D2"	"M1"
370.674764769299	0.363363701220019	0.709254137127832	0.512318056672158	0.608428429966633	0.980742673912948	"ENSMUSG00000026579"	"D4_vs_D2"	"M1"
168.487593757877	-0.691393196159016	0.55266144800924	-1.25102483382821	0.210925417165874	0.930155775479945	"ENSMUSG00000026594"	"D4_vs_D2"	"M1"
1921.1793901358	0.40740991219434	0.194701293699923	2.09248692934853	0.0363949797775517	0.719837367640461	"ENSMUSG00000026596"	"D4_vs_D2"	"M1"
5433.57157259809	0.405542267203693	0.134927491291434	3.00563112322122	0.00265030298638733	0.350757406775339	"ENSMUSG00000026600"	"D4_vs_D2"	"M1"
178.138078896636	0.913065863523917	0.399826673227338	2.28365420484279	0.0223918614426514	0.661831713606659	"ENSMUSG00000026601"	"D4_vs_D2"	"M1"
165.878480837677	0.223294407334763	0.34138394371976	0.654085850968035	0.513056496625891	0.974658387050262	"ENSMUSG00000026637"	"D4_vs_D2"	"M1"
230.953756340228	0.235237040159377	0.286000650053088	0.822505263941577	0.410789392006855	0.962729421894876	"ENSMUSG00000026641"	"D4_vs_D2"	"M1"
3520.45009916876	-0.541212916840943	0.137957589462415	-3.92303836961713	8.74392192952549e-05	0.0784956865235871	"ENSMUSG00000026648"	"D4_vs_D2"	"M1"
5575.80878943719	-0.684487353171618	0.241003530637241	-2.84015487807068	0.00450916354656787	0.410472145652469	"ENSMUSG00000026656"	"D4_vs_D2"	"M1"
1840.29741365274	0.281174697884982	0.266555229255539	1.05484592694082	0.291495795959798	0.951196807868815	"ENSMUSG00000026657"	"D4_vs_D2"	"M1"
3736.23945598747	0.102439270059069	0.20055136104868	0.510788206688877	0.609499368022939	0.980742673912948	"ENSMUSG00000026663"	"D4_vs_D2"	"M1"
1548.26563699966	0.329014971420521	0.210980462273938	1.55945706002543	0.11888824017231	0.876488943415067	"ENSMUSG00000026667"	"D4_vs_D2"	"M1"
417.325707282202	0.491958142695932	0.268657092116481	1.83117497036942	0.0670744313491114	0.811258763698743	"ENSMUSG00000026670"	"D4_vs_D2"	"M1"
227.377337907541	-0.713063031772896	0.328810317714778	-2.16861513570701	0.0301119150982127	0.719837367640461	"ENSMUSG00000026694"	"D4_vs_D2"	"M1"
942.153994690777	0.48839565338264	0.308421777948062	1.58353167092139	0.113300333942242	0.869490677275302	"ENSMUSG00000026701"	"D4_vs_D2"	"M1"
318.752550513548	0.519842235978173	0.273192528547892	1.90284206797786	0.0570611561135722	0.791907006151957	"ENSMUSG00000026705"	"D4_vs_D2"	"M1"
194.886662804031	-0.249524076421019	0.30949499324101	-0.806229767428611	0.420110377847432	0.962729421894876	"ENSMUSG00000026707"	"D4_vs_D2"	"M1"
10458.3676798476	-0.325277727827771	0.800367059136957	-0.406410688838845	0.684440867239973	0.990395720846403	"ENSMUSG00000026712"	"D4_vs_D2"	"M1"
560.800335222214	-0.178938332242859	0.233738614279227	-0.765548870881457	0.44394477696852	0.963284555730042	"ENSMUSG00000026718"	"D4_vs_D2"	"M1"
2462.15024235574	-0.158019685727265	0.255960535901068	-0.617359567446528	0.536997584704613	0.976051303875298	"ENSMUSG00000026737"	"D4_vs_D2"	"M1"
585.377839028643	-0.221737055943959	0.181583509860059	-1.22112991490717	0.222036834800624	0.930155775479945	"ENSMUSG00000026740"	"D4_vs_D2"	"M1"
851.398713026819	0.567992630233065	0.188506087555315	3.01312619448639	0.00258571370545486	0.350757406775339	"ENSMUSG00000026749"	"D4_vs_D2"	"M1"
286.632039585344	0.234348795757529	0.22375239406986	1.0473577131173	0.294934627236331	0.952347891383423	"ENSMUSG00000026750"	"D4_vs_D2"	"M1"
248.806328446126	0.113015957101602	0.259063529894392	0.436248039805808	0.662656776552697	0.988942137968089	"ENSMUSG00000026754"	"D4_vs_D2"	"M1"
167.380818275483	0.135820806291085	0.275409388953535	0.493159680601883	0.621899764324518	0.982758709088711	"ENSMUSG00000026755"	"D4_vs_D2"	"M1"
260.352638838874	0.665812758680112	0.247140872482269	2.69406169846665	0.00705870969052101	0.480232475878257	"ENSMUSG00000026766"	"D4_vs_D2"	"M1"
648.66051735694	0.319779724547233	0.192565996173561	1.66062405046327	0.0967889756054483	0.869490677275302	"ENSMUSG00000026767"	"D4_vs_D2"	"M1"
2115.70468411352	-0.134715297726048	0.180785099747849	-0.7451681466777	0.45617007652673	0.963624975317206	"ENSMUSG00000026786"	"D4_vs_D2"	"M1"
412.071020077796	0.182523238685879	0.218240999725704	0.836337988349045	0.402964787747277	0.962729421894876	"ENSMUSG00000026790"	"D4_vs_D2"	"M1"
388.442755513229	0.208951638641996	0.374831351988409	0.557455072884237	0.577216546708431	0.979325430473938	"ENSMUSG00000026792"	"D4_vs_D2"	"M1"
3309.83037337687	0.692781162852486	0.251822044941038	2.75107432716899	0.00594001638583294	0.4583536672817	"ENSMUSG00000026796"	"D4_vs_D2"	"M1"
168.863909620363	-0.406548816070979	0.263174166663308	-1.54478998157558	0.122397071358091	0.876488943415067	"ENSMUSG00000026803"	"D4_vs_D2"	"M1"
173.073854363308	0.53470090275022	0.315387439734759	1.69537792373693	0.0900037510672101	0.868898376561213	"ENSMUSG00000026806"	"D4_vs_D2"	"M1"
156.212706928494	0.287286064800553	0.272182269573664	1.05549147360167	0.291200607012583	0.951196807868815	"ENSMUSG00000026811"	"D4_vs_D2"	"M1"
233.238680466835	0.311988727506055	0.298839401344583	1.04400131342222	0.296484781962289	0.952347891383423	"ENSMUSG00000026814"	"D4_vs_D2"	"M1"
874.982112981035	0.150873738057582	0.24275789908915	0.621498779745889	0.534271497123802	0.975368837024359	"ENSMUSG00000026821"	"D4_vs_D2"	"M1"
5156.98983299296	-0.454713708228365	0.331190055578061	-1.37296908699359	0.169761957066537	0.900078419516105	"ENSMUSG00000026826"	"D4_vs_D2"	"M1"
2769.1266242933	-0.173700006812796	0.309380091711714	-0.56144532717591	0.574493991403788	0.979325430473938	"ENSMUSG00000026832"	"D4_vs_D2"	"M1"
1077.80942494822	-0.197533603992456	0.150913086314939	-1.30892296232167	0.190560447547876	0.909598223259245	"ENSMUSG00000026842"	"D4_vs_D2"	"M1"
197.998468967009	-0.525796837337505	0.330852912740875	-1.58921628642064	0.112011570766558	0.869490677275302	"ENSMUSG00000026843"	"D4_vs_D2"	"M1"
237.760203059901	0.206062683323283	0.283354776257912	0.727225021736437	0.467088120465584	0.963624975317206	"ENSMUSG00000026851"	"D4_vs_D2"	"M1"
461.687114123868	0.192496728841954	0.224131342000237	0.858856807459578	0.390419521690253	0.961952767290492	"ENSMUSG00000026853"	"D4_vs_D2"	"M1"
570.25666583682	0.354821780657184	0.606158208197359	0.585361669377342	0.558304556484701	0.979325430473938	"ENSMUSG00000026875"	"D4_vs_D2"	"M1"
2506.22815435409	0.135560868498785	0.138743574451092	0.977060516388601	0.328539193396598	0.954833397957591	"ENSMUSG00000026878"	"D4_vs_D2"	"M1"
185.456338771597	-0.782588071733963	0.311285516531156	-2.51405230945152	0.0119352729601406	0.557796952327393	"ENSMUSG00000026915"	"D4_vs_D2"	"M1"
235.61763955806	0.37581879327131	0.265356133183468	1.41628078749349	0.156693310653977	0.900078419516105	"ENSMUSG00000026917"	"D4_vs_D2"	"M1"
1789.64552100336	0.168572712250304	0.15166056287136	1.1115131650493	0.266347526501415	0.936855076028025	"ENSMUSG00000026924"	"D4_vs_D2"	"M1"
309.782402849524	0.429479118849524	0.406666092246634	1.05609768563899	0.290923587658693	0.951196807868815	"ENSMUSG00000026946"	"D4_vs_D2"	"M1"
742.012400771975	0.233593384966044	0.285540250040398	0.81807515729567	0.413314273232743	0.962729421894876	"ENSMUSG00000026958"	"D4_vs_D2"	"M1"
1263.09503080013	0.133715550816564	0.216079606397999	0.618825409049812	0.536031381412154	0.97577599914683	"ENSMUSG00000026979"	"D4_vs_D2"	"M1"
2697.73356206076	0.308339545712344	0.255408168350506	1.20724230436201	0.227338842812308	0.930155775479945	"ENSMUSG00000026981"	"D4_vs_D2"	"M1"
245.9358919726	-0.104490517693863	0.289288965808294	-0.361197729757543	0.717951639135446	0.994807120401667	"ENSMUSG00000030768"	"D4_vs_D2"	"M1"
483.0791919293	0.337294331180326	0.242658607397053	1.38999533047028	0.164530295316809	0.900078419516105	"ENSMUSG00000031506"	"D4_vs_D2"	"M1"
3875.61920607894	-0.192172248464912	0.590764364766928	-0.325294245770442	0.744958385474547	0.994807120401667	"ENSMUSG00000032487"	"D4_vs_D2"	"M1"
169.916004995725	0.73981585380956	0.446197664144672	1.65804510704406	0.0973083622458757	0.869490677275302	"ENSMUSG00000032649"	"D4_vs_D2"	"M1"
227.905100837847	-0.917885115052279	0.36382850531169	-2.5228510181354	0.0116407706819809	0.554813681672276	"ENSMUSG00000032666"	"D4_vs_D2"	"M1"
260.632153779662	-0.598610168962829	0.311631926791098	-1.92088845044464	0.0547457721341877	0.786556166654446	"ENSMUSG00000032883"	"D4_vs_D2"	"M1"
272.486252814301	-0.309656478946881	0.257875678427324	-1.2007975348251	0.229829748363357	0.930155775479945	"ENSMUSG00000033021"	"D4_vs_D2"	"M1"
329.533065019099	-0.174675670172894	0.250086122915687	-0.698462066332978	0.484888272915203	0.966290057031267	"ENSMUSG00000033124"	"D4_vs_D2"	"M1"
829.514667381949	0.205214437889828	0.179553278615146	1.14291668452173	0.253073184569344	0.93397955878338	"ENSMUSG00000033813"	"D4_vs_D2"	"M1"
281.519030718397	0.29918056353946	0.211636968118014	1.41364982781567	0.157464743388876	0.900078419516105	"ENSMUSG00000033964"	"D4_vs_D2"	"M1"
185.858005571288	-0.390054407173431	0.323235494250519	-1.20671898387225	0.227540385575357	0.930155775479945	"ENSMUSG00000035236"	"D4_vs_D2"	"M1"
217.607423652607	0.819634343106322	0.452804709959517	1.81012768877692	0.0702759880189907	0.811276125190151	"ENSMUSG00000036067"	"D4_vs_D2"	"M1"
261.63824578046	0.142344869466652	0.342974319665619	0.415030692692767	0.678119434622408	0.988942137968089	"ENSMUSG00000036086"	"D4_vs_D2"	"M1"
877.279310242311	0.207179208973533	0.174280864466616	1.18876624583887	0.234531664032689	0.930155775479945	"ENSMUSG00000036093"	"D4_vs_D2"	"M1"
2080.26543540866	0.241245750456904	0.175636493133246	1.37355139671278	0.169580994664944	0.900078419516105	"ENSMUSG00000036155"	"D4_vs_D2"	"M1"
633.631076196123	0.276446150228188	0.282315699729056	0.97920926995381	0.327476589245761	0.954833397957591	"ENSMUSG00000036202"	"D4_vs_D2"	"M1"
1806.23937952354	0.178320246895136	0.13413600834255	1.32939878783145	0.183716437549191	0.909312580429296	"ENSMUSG00000036707"	"D4_vs_D2"	"M1"
969.490257325194	-0.465036252093274	0.228196362853316	-2.03787758173953	0.0415621771034285	0.720480863541046	"ENSMUSG00000036833"	"D4_vs_D2"	"M1"
299.648911951694	-0.160859974694278	0.303799467777356	-0.529493931872739	0.596462852803176	0.980742673912948	"ENSMUSG00000037395"	"D4_vs_D2"	"M1"
350.334284426439	0.172114609497502	0.312074468887109	0.551517751872754	0.581278800996317	0.979325430473938	"ENSMUSG00000037408"	"D4_vs_D2"	"M1"
1734.65044198413	0.506473509661824	0.526034591202877	0.962814077499499	0.335640834789732	0.954833397957591	"ENSMUSG00000037434"	"D4_vs_D2"	"M1"
2364.02373606607	0.579984073673533	0.759244804881702	0.76389600553658	0.444929218029954	0.963284555730042	"ENSMUSG00000037849"	"D4_vs_D2"	"M1"
