"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"id"	"contrast"	"celltype"	"repadj"	"genesymbol"
5.43817868793762	1.27508487343345	1.96429704670082	0.649130372402202	0.516254111686956	0.999564522331868	"ENSMUSG00000004110"	"D7_vs_D4"	"M2"	0.978985803390448	"Cacna1e"
7.56908492482574	-1.65292648327108	1.61371687512599	-1.02429769976969	0.305694684085071	0.999564522331868	"ENSMUSG00000005338"	"D7_vs_D4"	"M2"	0.945114918803745	"Cadm3"
3.12471580723772	-3.20734803078951	2.33624205246939	-1.37286632067913	0.169793908426841	0.984338882959942	"ENSMUSG00000006469"	"D7_vs_D4"	"M2"	0.896332582811714	"Slc34a3"
40.8151772630369	1.61528189618647	0.663654565735385	2.43391966179966	0.0149363098100789	0.767712721865052	"ENSMUSG00000006542"	"D7_vs_D4"	"M2"	0.557881190550458	"Prkag3"
7.64935035155923	-2.73053863851115	1.8032022862175	-1.51427194795704	0.129956880258143	0.976865541073061	"ENSMUSG00000007097"	"D7_vs_D4"	"M2"	0.865416808460076	"Atp1a2"
1.62187163042237	-2.20186054852523	3.47721704634019	-0.633224937983873	0.526586762727189	0.999564522331868	"ENSMUSG00000015085"	"D7_vs_D4"	"M2"	0.980099065865514	"Entpd2"
9.2297678173788	4.11832950578439	1.44767381609095	2.84479104340286	0.0044440565779694	0.623521473837278	"ENSMUSG00000015222"	"D7_vs_D4"	"M2"	0.390517440526299	"Map2"
11.345369118181	-1.32152077046189	1.27609074393171	-1.03560093727364	0.300388354543796	0.999564522331868	"ENSMUSG00000015316"	"D7_vs_D4"	"M2"	0.944166080681944	"Slamf1"
7.05431694811191	-3.23777883078545	1.68340382847862	-1.92335242204576	0.0544358051955195	0.900996173843356	"ENSMUSG00000015619"	"D7_vs_D4"	"M2"	0.740813570862717	"Gata3"
2.28012139520522	1.63811935697338	2.5282849657795	0.647917216273256	0.517038494881613	0.999564522331868	"ENSMUSG00000015829"	"D7_vs_D4"	"M2"	0.978985803390448	"Tnr"
6.84908583330321	1.9391008203402	2.10451834496564	0.921398867811654	0.35684221966203	0.999564522331868	"ENSMUSG00000016194"	"D7_vs_D4"	"M2"	0.959373420462465	"Hsd11b1"
17.6039830325444	2.08353815080485	0.94432085024926	2.20638795622789	0.0273568475846375	0.85299568074547	"ENSMUSG00000016262"	"D7_vs_D4"	"M2"	0.658401950716688	"Sertad4"
3.18792192787849	-1.4646625931013	2.43838169249067	-0.600669943352975	0.548059842041542	0.999564522331868	"ENSMUSG00000019230"	"D7_vs_D4"	"M2"	0.981650904077679	"Lhx9"
2.84847395080037	-6.71738382173343	2.44708143456961	-2.74505937025135	0.0060499951492808	0.695700942623811	"ENSMUSG00000025934"	"D7_vs_D4"	"M2"	0.43870160584434	"Gsta3"
9.14344395484343	1.21925047005934	1.5358199424064	0.793875920212993	0.427267669239242	0.999564522331868	"ENSMUSG00000025938"	"D7_vs_D4"	"M2"	0.97052933226298	"Slco5a1"
3.48112672463563	-1.88153910047214	2.46545942005144	-0.763159630683716	0.44536820097969	0.999564522331868	"ENSMUSG00000025961"	"D7_vs_D4"	"M2"	0.972221371736312	"4933402D24Rik"
3.96376620440402	-1.93771384256019	2.10501201092311	-0.920523888939922	0.357299055199444	0.999564522331868	"ENSMUSG00000025977"	"D7_vs_D4"	"M2"	0.959373420462465	"Boll"
8.88686751163439	1.27081251484816	1.37153446802929	0.926562579702529	0.354153691276075	0.999564522331868	"ENSMUSG00000026011"	"D7_vs_D4"	"M2"	0.959373420462465	"Ctla4"
2.06742345990796	2.69081090283257	3.12085899232499	0.862202012154339	0.388576362630534	0.999564522331868	"ENSMUSG00000026080"	"D7_vs_D4"	"M2"	0.963781684563272	"Chst10"
2.54866410447421	-1.74015881633668	2.36560995330104	-0.735606820519338	0.461970010597002	0.999564522331868	"ENSMUSG00000026141"	"D7_vs_D4"	"M2"	0.9767819416573	"Col19a1"
21.7528197572823	1.22873218263075	0.768029821401762	1.59984957405448	0.109631958158041	0.975236359689451	"ENSMUSG00000026149"	"D7_vs_D4"	"M2"	0.856652862379168	"Tm4sf20"
57.3212570332312	1.62149518355027	0.538645379929718	3.01032041481883	0.00260972224060529	0.572152387944046	"ENSMUSG00000026185"	"D7_vs_D4"	"M2"	0.336287892232383	"Igfbp5"
16.436785788551	-1.99841742050681	0.980087895866508	-2.03901857061502	0.0414481741746735	0.873540003928508	"ENSMUSG00000026187"	"D7_vs_D4"	"M2"	0.706062072034713	"Xrcc5"
7.6656791335398	1.93181663115875	1.55613560369413	1.2414192095938	0.214450926418251	0.987351066181521	"ENSMUSG00000026211"	"D7_vs_D4"	"M2"	0.913543705463909	"Obsl1"
2.24095638228946	-2.44054552354188	2.79068794983087	-0.874531860034654	0.381828677507308	0.999564522331868	"ENSMUSG00000026220"	"D7_vs_D4"	"M2"	0.962987058411276	"Slc16a14"
13.6728615284262	-1.37340190270423	1.04958418503538	-1.30852000467017	0.190696993904344	0.984338882959942	"ENSMUSG00000026224"	"D7_vs_D4"	"M2"	0.904721121558264	"4933407L21Rik"
7.58724443292226	3.13284858753703	1.65109698063666	1.89743462938743	0.0577705988312858	0.921157437214676	"ENSMUSG00000026253"	"D7_vs_D4"	"M2"	0.754408264412931	"Chrng"
3.00885162577365	-2.35348603528185	2.48394829938773	-0.947477866532873	0.343395329484802	0.999564522331868	"ENSMUSG00000026255"	"D7_vs_D4"	"M2"	0.954514269326851	"Efhd1"
30.6290741720705	-1.59162823069833	1.14275909163234	-1.39279419639079	0.163682033915342	0.984338882959942	"ENSMUSG00000026399"	"D7_vs_D4"	"M2"	0.893578924568986	"Cd55"
8.80418888579957	2.31102534092229	1.43056280459313	1.61546583869107	0.106209852422875	0.971745031743766	"ENSMUSG00000026424"	"D7_vs_D4"	"M2"	0.84633725635586	"Gpr37l1"
29.5326065436457	-1.86162237042424	0.702188324360506	-2.65117249296284	0.00802128640040955	0.719122298896345	"ENSMUSG00000026429"	"D7_vs_D4"	"M2"	0.460936016983973	"Ube2t"
3.04815318741271	3.91140043424679	2.52315675100236	1.55020112511556	0.121093249879902	0.976865541073061	"ENSMUSG00000026443"	"D7_vs_D4"	"M2"	0.863031337260772	"Lrrn2"
2.55891475236916	2.26838585099026	2.50735500748446	0.904692731671072	0.36562819274696	0.999564522331868	"ENSMUSG00000026468"	"D7_vs_D4"	"M2"	0.961094775244312	"Lhx4"
7.58515440330073	-3.19372835131097	1.28657564185791	-2.48234790664854	0.0130519773076107	0.755060127905577	"ENSMUSG00000026564"	"D7_vs_D4"	"M2"	0.535568566058105	"Dusp27"
13.0248219196886	-1.46079286811989	1.18293076870108	-1.2348929512789	0.216870347123108	0.987351066181521	"ENSMUSG00000026579"	"D7_vs_D4"	"M2"	0.913543705463909	"F5"
3.34877310826513	3.24567070965227	2.45296612934933	1.32316164940818	0.185781626574054	0.984338882959942	"ENSMUSG00000026602"	"D7_vs_D4"	"M2"	0.904721121558264	"Nphs2"
3.48828327678254	5.61895690409621	2.61036098382773	2.15255933524443	0.0313533273315608	0.862451358002427	"ENSMUSG00000026614"	"D7_vs_D4"	"M2"	0.674659655534981	"Slc30a10"
1.53258503499813	6.54173353880592	3.11831952668162	2.09783939164418	0.0359193354636127	0.873277750173124	"ENSMUSG00000026620"	"D7_vs_D4"	"M2"	0.695981589360471	"Mark1"
4.16215246347176	3.17019950423114	1.88097416465892	1.6854030022289	0.0919108448106947	0.960201659279772	"ENSMUSG00000026621"	"D7_vs_D4"	"M2"	0.826020839003083	"Mtarc1"
16.7451272472139	1.61237783887075	1.16917435197119	1.37907390471946	0.167871968637609	0.984338882959942	"ENSMUSG00000026638"	"D7_vs_D4"	"M2"	0.895751808540914	"Irf6"
2.120546315801	4.17183273061272	2.86468994170112	1.45629468302436	0.14531117473622	0.979829394027662	"ENSMUSG00000026645"	"D7_vs_D4"	"M2"	0.876748548640416	"Olah"
1.8732660939702	7.55515645182465	3.29337381294932	2.2940476486812	0.0217877619363828	0.820525738581867	"ENSMUSG00000026700"	"D7_vs_D4"	"M2"	0.617350429475818	"Tnfsf4"
5.27868192529455	2.37186836732002	2.06738757831262	1.14727803930017	0.251266727244875	0.999564522331868	"ENSMUSG00000026725"	"D7_vs_D4"	"M2"	0.928869492536351	"Tnn"
8.00829131216809	1.87360401963337	1.23132730072526	1.52161331802666	0.128105998520144	0.976865541073061	"ENSMUSG00000026774"	"D7_vs_D4"	"M2"	0.864826167371782	"Potegl"
13.9010799989539	-1.82621011110632	1.06994017199091	-1.70683385754941	0.0878529374225845	0.958695126623123	"ENSMUSG00000026818"	"D7_vs_D4"	"M2"	0.818924384991314	"Cel"
37.0638540403932	1.3906250565599	0.633823111656439	2.19402705736878	0.0282334644388846	0.85299568074547	"ENSMUSG00000026841"	"D7_vs_D4"	"M2"	0.662010522916544	"Fibcd1"
2.99978797022737	4.78706998282187	2.0842422998876	2.29679149256304	0.0216306671156492	0.820525738581867	"ENSMUSG00000026870"	"D7_vs_D4"	"M2"	0.617119571974201	"Cutal"
4.20393058020279	2.18309047008825	1.95137810899652	1.11874293353167	0.263249823379693	0.999564522331868	"ENSMUSG00000026882"	"D7_vs_D4"	"M2"	0.932065535176595	"4930568D16Rik"
14.047739329496	-1.25594741468563	0.992079911164273	-1.2659740415585	0.205522376021025	0.987109470104238	"ENSMUSG00000027520"	"D7_vs_D4"	"M2"	0.911726952811301	"Zdbf2"
5.24592112331068	-3.98941485720094	1.96394507199083	-2.03132710486496	0.042221823576137	0.877127787623182	"ENSMUSG00000034212"	"D7_vs_D4"	"M2"	0.707227580767905	"Ankmy1"
1.61016577091986	-2.22242862919537	2.89075157343245	-0.768806510258672	0.442008183517242	0.999564522331868	"ENSMUSG00000034486"	"D7_vs_D4"	"M2"	0.971502129721238	"Gbx2"
8.52747723568331	-1.40358130498461	1.15075820349489	-1.21970132450231	0.222578119319121	0.987351066181521	"ENSMUSG00000035875"	"D7_vs_D4"	"M2"	0.91600296198288	"AI182371"
15.3269438106445	1.43497036677013	0.9804877165278	1.46352712286064	0.143323197554516	0.979829394027662	"ENSMUSG00000036587"	"D7_vs_D4"	"M2"	0.876748548640416	"Fut7"
6.08309543953073	1.77902893561355	1.80010061106069	0.988294167938357	0.323008600836558	0.999564522331868	"ENSMUSG00000036641"	"D7_vs_D4"	"M2"	0.949308382740665	"Ccdc148"
7.50458374240825	2.12823306651472	1.40576868211276	1.51392835364361	0.130044011948843	0.976865541073061	"ENSMUSG00000036805"	"D7_vs_D4"	"M2"	0.865416808460076	"Noxa1"
3.54166185816429	3.93394064069723	2.30484991760465	1.70680989276111	0.0878573930763083	0.958695126623123	"ENSMUSG00000037254"	"D7_vs_D4"	"M2"	0.818924384991314	"Itih2"
4.60979881499081	3.03535660275656	1.83817266580487	1.65129025103172	0.0986793219970557	0.966757101379285	"ENSMUSG00000037683"	"D7_vs_D4"	"M2"	0.837768703529627	"Armc3"
1.62287115725294	-2.82286141535066	5.97192396130153	-0.472688773943371	0.63643523687798	0.999564522331868	"ENSMUSG00000038530"	"D7_vs_D4"	"M2"	0.987423904016949	"Rgs4"
51.8362073745418	1.47957816199304	0.505029639927485	2.92968579469015	0.00339304902802327	0.618934286455872	"ENSMUSG00000038860"	"D7_vs_D4"	"M2"	0.374228600277857	"Garnl3"
2.32215166732178	-2.20718948649109	2.18710870936196	-1.00918142616468	0.312887632684516	0.999564522331868	"ENSMUSG00000039063"	"D7_vs_D4"	"M2"	0.947928857737788	"Echdc3"
2.1958610299343	4.87530157621703	2.53593195996248	1.92248910979819	0.0545442425943527	0.900996173843356	"ENSMUSG00000039342"	"D7_vs_D4"	"M2"	0.740813570862717	"Ankar"
1.56099648840667	-3.13998127061628	3.16196933010165	-0.993046087045801	0.32068749543545	0.999564522331868	"ENSMUSG00000039372"	"D7_vs_D4"	"M2"	0.949308382740665	"Marchf4"
5.90935105907343	-1.64015851233899	1.40461497976094	-1.16769259617189	0.242930784344358	0.999564522331868	"ENSMUSG00000039476"	"D7_vs_D4"	"M2"	0.924447429203682	"Prrx2"
3.53378221166351	-3.70631308346681	2.595567263608	-1.42793952421591	0.153309266050874	0.981051645335343	"ENSMUSG00000040612"	"D7_vs_D4"	"M2"	0.880631035852986	"Ildr2"
4.94359706792551	1.52398005535007	1.70392045459084	0.894396244404506	0.371109921167441	0.999564522331868	"ENSMUSG00000041144"	"D7_vs_D4"	"M2"	0.96153061462357	"Dnah7b"
27.6235710029916	1.437783483337	0.732685631070556	1.96234704539817	0.0497220934630641	0.888525341701883	"ENSMUSG00000041809"	"D7_vs_D4"	"M2"	0.728959633705001	"Efhc1"
2.98244821237725	-3.21218355856172	2.47715259657087	-1.29672413520602	0.194726121936887	0.984392193200502	"ENSMUSG00000042251"	"D7_vs_D4"	"M2"	0.906885234781254	"Pm20d1"
8.61937218204721	1.74628299045034	1.12443040011447	1.55303786723711	0.120414088262976	0.976865541073061	"ENSMUSG00000042510"	"D7_vs_D4"	"M2"	0.861477798768864	"AA986860"
2.33420131181565	-1.32193788168236	2.70764309368795	-0.48822456872697	0.625390783910773	0.999564522331868	"ENSMUSG00000044103"	"D7_vs_D4"	"M2"	0.987377997188288	"Il1f9"
6.50756955630114	1.54802166082461	1.3132787133715	1.17874571868333	0.238499444721892	0.997495026324544	"ENSMUSG00000044854"	"D7_vs_D4"	"M2"	0.922413599997804	"1700056E22Rik"
12.7079507624978	1.54060229485972	1.12512448443621	1.3692727481899	0.170914033236936	0.984338882959942	"ENSMUSG00000045954"	"D7_vs_D4"	"M2"	0.896332582811714	"Cavin2"
4.89000579408111	1.54753876178911	1.91171217110516	0.809504058811572	0.418225269135039	0.999564522331868	"ENSMUSG00000046618"	"D7_vs_D4"	"M2"	0.968394160003896	"Olfml2a"
6.17042900260656	1.86958945009023	1.38906643938592	1.34593234497605	0.178324336381715	0.984338882959942	"ENSMUSG00000047048"	"D7_vs_D4"	"M2"	0.900832807157939	"Olfr432"
6.20710884748035	-3.15172534298569	1.52390819596349	-2.068185833854	0.0386225518332239	0.873277750173124	"ENSMUSG00000047363"	"D7_vs_D4"	"M2"	0.70397318737539	"Cstad"
9.72109981550748	1.4243345113219	1.16587440664116	1.22168777632349	0.221825720553321	0.987351066181521	"ENSMUSG00000048096"	"D7_vs_D4"	"M2"	0.915214108953319	"Lmod1"
2.08061085913073	-1.6110387515082	3.07346817128517	-0.524176162473336	0.600156019015484	0.999564522331868	"ENSMUSG00000048402"	"D7_vs_D4"	"M2"	0.986388758717413	"Gli2"
60.3499363069709	-1.37448258785	0.502031525708651	-2.73784118618811	0.00618439329933681	0.695822658767028	"ENSMUSG00000048495"	"D7_vs_D4"	"M2"	0.441255346734441	"Tyw5"
9.89505110124708	3.42473558964988	1.32639384741917	2.58198995442685	0.00982324442267341	0.745161941727039	"ENSMUSG00000049608"	"D7_vs_D4"	"M2"	0.489715186913316	"Gpr55"
2.07779102313474	3.02234575649253	2.93476727962464	1.0298417109513	0.303084316870794	0.999564522331868	"ENSMUSG00000049690"	"D7_vs_D4"	"M2"	0.944256431570032	"Nckap5"
12.0409191959025	-1.3934051711507	1.12871408019305	-1.23450676801372	0.217014126326915	0.987351066181521	"ENSMUSG00000051373"	"D7_vs_D4"	"M2"	0.913543705463909	"Plpp7"
8.13653032429827	2.06156430385438	1.47069344786353	1.40176343809052	0.160985899825838	0.984338882959942	"ENSMUSG00000051998"	"D7_vs_D4"	"M2"	0.889352471170139	"Lax1"
8.14678703851215	2.59967119782988	1.14890334165058	2.26274143662517	0.0236516328878647	0.820525738581867	"ENSMUSG00000053024"	"D7_vs_D4"	"M2"	0.628808805828708	"Cntn2"
5.49589278150342	2.25247918422449	1.5630548922458	1.44107490747694	0.149563521620152	0.981051645335343	"ENSMUSG00000053461"	"D7_vs_D4"	"M2"	0.879301813252445	"Hhipl2"
7.48584015843651	1.72429575522075	1.21160857852645	1.42314587877698	0.154693870929381	0.982139318843985	"ENSMUSG00000053746"	"D7_vs_D4"	"M2"	0.882030803393366	"Ptrh1"
3.25195011431958	2.73500906061056	2.11375321341628	1.29391124907633	0.195696078448096	0.984392193200502	"ENSMUSG00000055547"	"D7_vs_D4"	"M2"	0.907683827494568	"Apobec4"
4.11502447843257	1.88983462800709	2.17663524947578	0.868236710060741	0.385264761522639	0.999564522331868	"ENSMUSG00000056870"	"D7_vs_D4"	"M2"	0.963781684563272	"Gulp1"
2.46629435065846	1.62472615560245	2.23721351890426	0.726227578133982	0.467699268173981	0.999564522331868	"ENSMUSG00000061815"	"D7_vs_D4"	"M2"	0.977164314671153	"Rufy4"
21.2245534193785	1.28188902524927	0.710271644472614	1.80478699273021	0.0711080205929385	0.93449949232071	"ENSMUSG00000070524"	"D7_vs_D4"	"M2"	0.78404322967799	"Fcrlb"
5.72825344188625	2.3931775572179	1.77502596794489	1.34824932166412	0.177578205942737	0.984338882959942	"ENSMUSG00000078202"	"D7_vs_D4"	"M2"	0.900832807157939	"Nrarp"
3.6871280619648	3.10805768009269	2.21190051475377	1.40515256421407	0.159975916281041	0.984338882959942	"ENSMUSG00000079502"	"D7_vs_D4"	"M2"	0.889352471170139	"Cfap77"
4.38218906767113	-4.13867505716649	2.0223083527603	-2.04651039072133	0.0407061812128877	0.873277750173124	"ENSMUSG00000079588"	"D7_vs_D4"	"M2"	0.706037104749769	"Tmem182"
3.43917386868386	5.39825425342959	2.25381234812627	2.3951657989262	0.0166128512325108	0.796404038708148	"ENSMUSG00000087364"	"D7_vs_D4"	"M2"	0.580576239465495	"Gm13398"
6.9726059436493	4.09123822309305	1.73607789637022	2.35659830221154	0.0184431854600069	0.807663276834843	"ENSMUSG00000091060"	"D7_vs_D4"	"M2"	0.593332085169024	"Myocos"
4.1061348503049	1.5449611618533	2.19766423142252	0.703001459350898	0.482054840015592	0.999564522331868	"ENSMUSG00000097638"	"D7_vs_D4"	"M2"	0.978265891927522	"Carlr"
6.29882407481731	-2.73383605657469	1.64873687357629	-1.65813969493185	0.0972892734248943	0.966630374555359	"ENSMUSG00000102416"	"D7_vs_D4"	"M2"	0.834531846550548	"4933424G06Rik"
4.80094201163934	-1.51483166597029	1.58743544345098	-0.954263477119515	0.33995029048154	0.999564522331868	"ENSMUSG00000113880"	"D7_vs_D4"	"M2"	0.954514269326851	"A030005L19Rik"
1.85769784825127	2.13186151852255	2.76730293559776	0.77037518773204	0.441077367408316	0.999564522331868	"ENSMUSG00000114299"	"D7_vs_D4"	"M2"	0.971209851941567	"Gm47791"
11.5948251656353	-1.69111664086264	1.04906979319745	-1.61201537955669	0.106958593063956	0.972826485149507	"ENSMUSG00000000223"	"D7_vs_D4"	"M2"	0.848620973324071	"Drp2"
2.84059835689919	2.4883941487146	2.51221189129993	0.99051921429565	0.321920402318832	0.999564522331868	"ENSMUSG00000000359"	"D7_vs_D4"	"M2"	0.949308382740665	"Rem1"
2.23406087481088	2.96224293769873	2.74731711568537	1.07823116624807	0.280930606655478	0.999564522331868	"ENSMUSG00000002012"	"D7_vs_D4"	"M2"	0.939510651627386	"Pnck"
2.43171316744272	2.87179033702661	2.51380566051184	1.14240745899262	0.253284692257125	0.999564522331868	"ENSMUSG00000005232"	"D7_vs_D4"	"M2"	0.929477423650117	"G6pc2"
6.21880452181975	-2.33463276909588	1.52649811867339	-1.5294042885063	0.126164249969627	0.976865541073061	"ENSMUSG00000009941"	"D7_vs_D4"	"M2"	0.864826167371782	"Nxf2"
6.84899824759596	3.47174815408403	1.80073411862299	1.92796266710315	0.0538597699502287	0.900996173843356	"ENSMUSG00000016349"	"D7_vs_D4"	"M2"	0.740813570862717	"Eef1a2"
12.708053677136	1.659151557061	1.08578804406172	1.5280620984317	0.126497120661585	0.976865541073061	"ENSMUSG00000017720"	"D7_vs_D4"	"M2"	0.864826167371782	"Trp53tg5"
40.3347377838505	1.30234333532421	0.569999238182768	2.28481592269535	0.0223236236150994	0.820525738581867	"ENSMUSG00000017897"	"D7_vs_D4"	"M2"	0.622027142050237	"Eya2"
7.23346627565481	-1.30311813165695	1.31768565014708	-0.988944617793708	0.322690238962778	0.999564522331868	"ENSMUSG00000025527"	"D7_vs_D4"	"M2"	0.949308382740665	"Satl1"
6.9940100624092	-1.81647568754269	1.34889955215547	-1.34663525140923	0.178097735006401	0.984338882959942	"ENSMUSG00000025656"	"D7_vs_D4"	"M2"	0.900832807157939	"Arhgef9"
9.87856823866885	2.29703780688528	1.54834263113796	1.48354618718795	0.137929354624849	0.97851812456941	"ENSMUSG00000026971"	"D7_vs_D4"	"M2"	0.870540158727833	"Itgb6"
0.590539329322678	-2.39870297378423	5.0150145669288	-0.478304288406723	0.63243364455776	0.999564522331868	"ENSMUSG00000027070"	"D7_vs_D4"	"M2"	0.987423904016949	"Lrp2"
3.82779014598855	-2.99563778949483	2.34014151241573	-1.28010967439419	0.200506566695484	0.98629399846506	"ENSMUSG00000027077"	"D7_vs_D4"	"M2"	0.910284195373315	"Smtnl1"
7.02294584349284	-1.79050366465975	1.33957425287108	-1.3366214383579	0.181346237525619	0.984338882959942	"ENSMUSG00000027168"	"D7_vs_D4"	"M2"	0.902882408046456	"Pax6"
54.4535644101038	2.0130620449813	0.642650266427055	3.13243789063268	0.00173361102516085	0.500680050573821	"ENSMUSG00000027204"	"D7_vs_D4"	"M2"	0.293522079693227	"Fbn1"
2.8571043921457	4.6365205762766	2.55704928584212	1.81323082114533	0.0697962279976498	0.931650122483605	"ENSMUSG00000027296"	"D7_vs_D4"	"M2"	0.779873640163963	"Itpka"
